"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",48446,7410058,653.8
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",3219,7407172,43.5
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",2012,7414169,27.1
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",1453,7435461,19.5
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",1191,7540372,15.8
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",1059,7588527,14.0
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",1027,7539716,13.6
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",860,7555848,11.4
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",863,7563761,11.4
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",903,7612800,11.9
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",907,7962028,11.4
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",941,7944335,11.8
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",977,8132225,12.0
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",1168,8259757,14.1
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",1460,8354095,17.5
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",1899,8586302,22.1
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",2715,8711476,31.2
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",3155,8699646,36.3
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",3772,8767366,43.0
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",3933,8761312,44.9
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",3867,8572066,45.1
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",4233,8487336,49.9
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",4133,8373427,49.4
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",4271,8366624,51.0
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",4452,8406582,53.0
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",4634,8510367,54.5
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",4906,8412357,58.3
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",4920,8371420,58.8
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",5193,8131166,63.9
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",5322,7788142,68.3
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",5492,7806466,70.4
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",5664,7608018,74.4
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",6190,7742701,79.9
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",6501,7863144,82.7
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",7279,8140131,89.4
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",8199,8427706,97.3
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",8860,8638526,102.6
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",9755,8749028,111.5
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",10800,8813697,122.5
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",11981,8821703,135.8
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",13230,8904673,148.6
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",14781,9187231,160.9
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",16688,9449099,176.6
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",18989,9752685,194.7
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",21325,9949366,214.3
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",23251,10084453,230.6
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",25489,10169500,250.6
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",27996,10245839,273.2
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",30215,10235679,295.2
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",31990,10169702,314.6
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",34386,10002574,343.8
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",36261,9951762,364.4
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",38164,9718164,392.7
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",39273,9514845,412.8
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",41145,9340111,440.5
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",42787,9047418,472.9
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",44964,8893759,505.6
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",47587,8694579,547.3
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",51099,8680057,588.7
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",53132,8208005,647.3
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",55182,7697569,716.9
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",57143,7401163,772.1
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",60089,7071994,849.7
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",61164,6500489,940.9
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",63690,6244565,1019.9
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",66810,6025979,1108.7
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",68595,5731762,1196.8
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",70917,5384992,1316.9
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",73064,5130221,1424.2
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",77210,4934877,1564.6
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",82018,4743426,1729.1
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",86451,4600902,1879.0
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",91973,4427818,2077.2
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",98486,4326713,2276.2
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",105719,4205228,2514.0
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",112977,4080697,2768.6
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",122615,4051635,3026.3
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",132633,3965205,3344.9
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",143800,3884807,3701.6
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",153878,3765527,4086.5
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",164705,3601918,4572.7
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",175879,3497275,5029.0
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",187169,3299598,5672.5
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",196099,3113360,6298.6
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",204666,2888552,7085.4
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",210294,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",211715,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",209728,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",205510,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",196352,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",187505,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",176087,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",161893,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",144576,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",125842,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",106615,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",86747,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",68868,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",52921,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",38640,Not Applicable,Not Applicable
