"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",255,56814,448.8
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",20,55073,36.3
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51986,Suppressed
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52566,Suppressed
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51607,Suppressed
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",Suppressed,50221,Suppressed
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",Suppressed,49788,Suppressed
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",Suppressed,50517,Suppressed
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",Suppressed,49944,Suppressed
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51050,Suppressed
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",Suppressed,54609,Suppressed
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",Suppressed,54542,Suppressed
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",Suppressed,56491,Suppressed
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",12,56703,Unreliable
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",Suppressed,57255,Suppressed
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",Suppressed,59288,Suppressed
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",14,60033,Unreliable
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",Suppressed,60366,Suppressed
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",18,63385,Unreliable
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",20,67083,29.8
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",23,70289,32.7
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",27,75835,35.6
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",35,75105,46.6
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",20,77576,25.8
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",23,78998,29.1
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",27,82341,32.8
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",30,82275,36.5
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",28,81755,34.2
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",21,77423,27.1
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",31,69931,44.3
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",23,68621,33.5
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",32,62789,51.0
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",30,65000,46.2
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",37,63749,58.0
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",32,65615,48.8
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",53,67812,78.2
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",58,69399,83.6
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",56,70541,79.4
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",59,70442,83.8
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",79,70637,111.8
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",101,69913,144.5
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",93,72080,129.0
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",107,73456,145.7
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",119,76699,155.2
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",131,78744,166.4
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",158,80006,197.5
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",153,80721,189.5
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",181,81645,221.7
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",191,81856,233.3
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",182,81552,223.2
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",227,81209,279.5
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",229,80721,283.7
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",228,78807,289.3
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",272,77098,352.8
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",274,74802,366.3
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",278,73231,379.6
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",305,70910,430.1
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",326,69307,470.4
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",330,68764,479.9
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",313,65737,476.1
