"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	584	174225	335.2	13.9
	"Female"	"F"	"1 year"	"1"	33	177428	18.6	3.2
	"Female"	"F"	"2 years"	"2"	28	178836	15.7	3.0
	"Female"	"F"	"3 years"	"3"	26	180182	14.4	2.8
	"Female"	"F"	"4 years"	"4"	17	182769	Unreliable	2.3
	"Female"	"F"	"5 years"	"5"	17	184478	Unreliable	2.2
	"Female"	"F"	"6 years"	"6"	23	185732	12.4	2.6
	"Female"	"F"	"7 years"	"7"	12	185252	Unreliable	1.9
	"Female"	"F"	"8 years"	"8"	Suppressed	184040	Suppressed	Suppressed
	"Female"	"F"	"9 years"	"9"	10	185914	Unreliable	1.7
	"Female"	"F"	"10 years"	"10"	10	184363	Unreliable	1.7
	"Female"	"F"	"11 years"	"11"	15	182852	Unreliable	2.1
	"Female"	"F"	"12 years"	"12"	14	182161	Unreliable	2.1
	"Female"	"F"	"13 years"	"13"	22	184276	11.9	2.5
	"Female"	"F"	"14 years"	"14"	13	184892	Unreliable	2.0
	"Female"	"F"	"15 years"	"15"	11	186612	Unreliable	1.8
	"Female"	"F"	"16 years"	"16"	24	190798	12.6	2.6
	"Female"	"F"	"17 years"	"17"	29	195684	14.8	2.8
	"Female"	"F"	"18 years"	"18"	37	201610	18.4	3.0
	"Female"	"F"	"19 years"	"19"	40	200245	20.0	3.2
	"Female"	"F"	"20 years"	"20"	40	207848	19.2	3.0
	"Female"	"F"	"21 years"	"21"	39	223049	17.5	2.8
	"Female"	"F"	"22 years"	"22"	50	233906	21.4	3.0
	"Female"	"F"	"23 years"	"23"	64	243836	26.2	3.3
	"Female"	"F"	"24 years"	"24"	55	246460	22.3	3.0
	"Female"	"F"	"25 years"	"25"	67	250864	26.7	3.3
	"Female"	"F"	"26 years"	"26"	52	252460	20.6	2.9
	"Female"	"F"	"27 years"	"27"	59	257543	22.9	3.0
	"Female"	"F"	"28 years"	"28"	66	264818	24.9	3.1
	"Female"	"F"	"29 years"	"29"	65	270150	24.1	3.0
	"Female"	"F"	"30 years"	"30"	83	274114	30.3	3.3
	"Female"	"F"	"31 years"	"31"	75	273835	27.4	3.2
	"Female"	"F"	"32 years"	"32"	83	272156	30.5	3.3
	"Female"	"F"	"33 years"	"33"	91	269293	33.8	3.5
	"Female"	"F"	"34 years"	"34"	98	268654	36.5	3.7
	"Female"	"F"	"35 years"	"35"	111	268262	41.4	3.9
	"Female"	"F"	"36 years"	"36"	97	269683	36.0	3.7
	"Female"	"F"	"37 years"	"37"	115	274752	41.9	3.9
	"Female"	"F"	"38 years"	"38"	138	277938	49.7	4.2
	"Female"	"F"	"39 years"	"39"	154	281606	54.7	4.4
	"Female"	"F"	"40 years"	"40"	168	281995	59.6	4.6
	"Female"	"F"	"41 years"	"41"	161	280265	57.4	4.5
	"Female"	"F"	"42 years"	"42"	188	275491	68.2	5.0
	"Female"	"F"	"43 years"	"43"	196	267990	73.1	5.2
	"Female"	"F"	"44 years"	"44"	229	261290	87.6	5.8
	"Female"	"F"	"45 years"	"45"	201	254989	78.8	5.6
	"Female"	"F"	"46 years"	"46"	257	252653	101.7	6.3
	"Female"	"F"	"47 years"	"47"	272	251810	108.0	6.5
	"Female"	"F"	"48 years"	"48"	299	251568	118.9	6.9
	"Female"	"F"	"49 years"	"49"	344	252498	136.2	7.3
	"Female"	"F"	"50 years"	"50"	352	250171	140.7	7.5
	"Female"	"F"	"51 years"	"51"	411	246599	166.7	8.2
	"Female"	"F"	"52 years"	"52"	376	241841	155.5	8.0
	"Female"	"F"	"53 years"	"53"	420	240301	174.8	8.5
	"Female"	"F"	"54 years"	"54"	446	238866	186.7	8.8
	"Female"	"F"	"55 years"	"55"	478	234833	203.5	9.3
	"Female"	"F"	"56 years"	"56"	551	230348	239.2	10.2
	"Female"	"F"	"57 years"	"57"	566	226110	250.3	10.5
	"Female"	"F"	"58 years"	"58"	595	218294	272.6	11.2
	"Female"	"F"	"59 years"	"59"	604	212277	284.5	11.6
	"Female"	"F"	"60 years"	"60"	666	205567	324.0	12.6
	"Female"	"F"	"61 years"	"61"	698	199051	350.7	13.3
	"Female"	"F"	"62 years"	"62"	748	191872	389.8	14.3
	"Female"	"F"	"63 years"	"63"	784	184303	425.4	15.2
	"Female"	"F"	"64 years"	"64"	747	172564	432.9	15.8
	"Female"	"F"	"65 years"	"65"	759	159596	475.6	17.3
	"Female"	"F"	"66 years"	"66"	746	146461	509.4	18.6
	"Female"	"F"	"67 years"	"67"	794	135149	587.5	20.8
	"Female"	"F"	"68 years"	"68"	745	124583	598.0	21.9
	"Female"	"F"	"69 years"	"69"	838	118438	707.5	24.4
	"Female"	"F"	"70 years"	"70"	859	112235	765.4	26.1
	"Female"	"F"	"71 years"	"71"	853	106050	804.3	27.5
	"Female"	"F"	"72 years"	"72"	963	102041	943.7	30.4
	"Female"	"F"	"73 years"	"73"	960	97066	989.0	31.9
	"Female"	"F"	"74 years"	"74"	1130	92519	1221.4	36.3
	"Female"	"F"	"75 years"	"75"	1176	87322	1346.7	39.3
	"Female"	"F"	"76 years"	"76"	1269	83532	1519.2	42.6
	"Female"	"F"	"77 years"	"77"	1394	79355	1756.7	47.0
	"Female"	"F"	"78 years"	"78"	1384	74433	1859.4	50.0
	"Female"	"F"	"79 years"	"79"	1488	70971	2096.6	54.4
	"Female"	"F"	"80 years"	"80"	1617	66724	2423.4	60.3
	"Female"	"F"	"81 years"	"81"	1863	62991	2957.6	68.5
	"Female"	"F"	"82 years"	"82"	1893	58573	3231.9	74.3
	"Female"	"F"	"83 years"	"83"	2001	54485	3672.6	82.1
	"Female"	"F"	"84 years"	"84"	2084	49987	4169.1	91.3
	"Male"	"M"	"< 1 year"	"0"	726	183820	395.0	14.7
	"Male"	"M"	"1 year"	"1"	47	187554	25.1	3.7
	"Male"	"M"	"2 years"	"2"	29	187150	15.5	2.9
	"Male"	"M"	"3 years"	"3"	20	188611	10.6	2.4
	"Male"	"M"	"4 years"	"4"	20	190530	10.5	2.3
	"Male"	"M"	"5 years"	"5"	20	192125	10.4	2.3
	"Male"	"M"	"6 years"	"6"	15	193459	Unreliable	2.0
	"Male"	"M"	"7 years"	"7"	19	192023	Unreliable	2.3
	"Male"	"M"	"8 years"	"8"	19	190993	Unreliable	2.3
	"Male"	"M"	"9 years"	"9"	14	193407	Unreliable	1.9
	"Male"	"M"	"10 years"	"10"	15	192310	Unreliable	2.0
	"Male"	"M"	"11 years"	"11"	18	191128	Unreliable	2.2
	"Male"	"M"	"12 years"	"12"	15	191520	Unreliable	2.0
	"Male"	"M"	"13 years"	"13"	19	193522	Unreliable	2.3
	"Male"	"M"	"14 years"	"14"	22	194625	11.3	2.4
	"Male"	"M"	"15 years"	"15"	31	197209	15.7	2.8
	"Male"	"M"	"16 years"	"16"	40	201362	19.9	3.1
	"Male"	"M"	"17 years"	"17"	52	205965	25.2	3.5
	"Male"	"M"	"18 years"	"18"	82	210663	38.9	4.3
	"Male"	"M"	"19 years"	"19"	98	208287	47.1	4.8
	"Male"	"M"	"20 years"	"20"	117	217475	53.8	5.0
	"Male"	"M"	"21 years"	"21"	115	230287	49.9	4.7
	"Male"	"M"	"22 years"	"22"	144	240682	59.8	5.0
	"Male"	"M"	"23 years"	"23"	140	247698	56.5	4.8
	"Male"	"M"	"24 years"	"24"	151	249971	60.4	4.9
	"Male"	"M"	"25 years"	"25"	141	251008	56.2	4.7
