"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1343	355126	378.2	10.3
	"Female"	"F"	"1 year"	"1"	86	351945	24.4	2.6
	"Female"	"F"	"2 years"	"2"	68	345939	19.7	2.4
	"Female"	"F"	"3 years"	"3"	46	349366	13.2	1.9
	"Female"	"F"	"4 years"	"4"	46	347564	13.2	2.0
	"Female"	"F"	"5 years"	"5"	40	346547	11.5	1.8
	"Female"	"F"	"6 years"	"6"	34	346189	9.8	1.7
	"Female"	"F"	"7 years"	"7"	13	342974	Unreliable	1.1
	"Female"	"F"	"8 years"	"8"	18	339007	Unreliable	1.3
	"Female"	"F"	"9 years"	"9"	30	338689	8.9	1.6
	"Female"	"F"	"10 years"	"10"	30	339493	8.8	1.6
	"Female"	"F"	"11 years"	"11"	30	341072	8.8	1.6
	"Female"	"F"	"12 years"	"12"	34	344162	9.9	1.7
	"Female"	"F"	"13 years"	"13"	38	349413	10.9	1.8
	"Female"	"F"	"14 years"	"14"	40	353010	11.3	1.8
	"Female"	"F"	"15 years"	"15"	42	356625	11.8	1.8
	"Female"	"F"	"16 years"	"16"	52	361767	14.4	2.0
	"Female"	"F"	"17 years"	"17"	56	366581	15.3	2.0
	"Female"	"F"	"18 years"	"18"	72	364161	19.8	2.3
	"Female"	"F"	"19 years"	"19"	68	358811	19.0	2.3
	"Female"	"F"	"20 years"	"20"	89	360389	24.7	2.6
	"Female"	"F"	"21 years"	"21"	96	355907	27.0	2.8
	"Female"	"F"	"22 years"	"22"	90	351394	25.6	2.7
	"Female"	"F"	"23 years"	"23"	113	343041	32.9	3.1
	"Female"	"F"	"24 years"	"24"	96	332719	28.9	2.9
	"Female"	"F"	"25 years"	"25"	105	323146	32.5	3.2
	"Female"	"F"	"26 years"	"26"	90	316922	28.4	3.0
	"Female"	"F"	"27 years"	"27"	79	313598	25.2	2.8
	"Female"	"F"	"28 years"	"28"	91	311487	29.2	3.1
	"Female"	"F"	"29 years"	"29"	97	311275	31.2	3.2
	"Female"	"F"	"30 years"	"30"	122	310726	39.3	3.6
	"Female"	"F"	"31 years"	"31"	109	308238	35.4	3.4
