"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	5217	1229659	424.3	5.9
	"Female"	"F"	"1 year"	"1"	367	1233156	29.8	1.6
	"Female"	"F"	"2 years"	"2"	228	1230748	18.5	1.2
	"Female"	"F"	"3 years"	"3"	168	1243209	13.5	1.0
	"Female"	"F"	"4 years"	"4"	148	1242749	11.9	1.0
	"Female"	"F"	"5 years"	"5"	128	1246330	10.3	0.9
	"Female"	"F"	"6 years"	"6"	124	1249246	9.9	0.9
	"Female"	"F"	"7 years"	"7"	93	1243095	7.5	0.8
	"Female"	"F"	"8 years"	"8"	84	1232980	6.8	0.7
	"Female"	"F"	"9 years"	"9"	90	1232814	7.3	0.8
	"Female"	"F"	"10 years"	"10"	91	1231870	7.4	0.8
	"Female"	"F"	"11 years"	"11"	103	1235585	8.3	0.8
	"Female"	"F"	"12 years"	"12"	121	1242682	9.7	0.9
	"Female"	"F"	"13 years"	"13"	152	1257336	12.1	1.0
	"Female"	"F"	"14 years"	"14"	159	1269601	12.5	1.0
	"Female"	"F"	"15 years"	"15"	177	1285703	13.8	1.0
	"Female"	"F"	"16 years"	"16"	202	1308724	15.4	1.1
	"Female"	"F"	"17 years"	"17"	248	1330694	18.6	1.2
	"Female"	"F"	"18 years"	"18"	332	1345753	24.7	1.4
	"Female"	"F"	"19 years"	"19"	385	1321461	29.1	1.5
	"Female"	"F"	"20 years"	"20"	393	1355382	29.0	1.5
	"Female"	"F"	"21 years"	"21"	468	1377424	34.0	1.6
	"Female"	"F"	"22 years"	"22"	457	1397266	32.7	1.5
	"Female"	"F"	"23 years"	"23"	461	1410782	32.7	1.5
	"Female"	"F"	"24 years"	"24"	470	1392721	33.7	1.6
	"Female"	"F"	"25 years"	"25"	523	1375446	38.0	1.7
	"Female"	"F"	"26 years"	"26"	523	1358006	38.5	1.7
	"Female"	"F"	"27 years"	"27"	529	1354900	39.0	1.7
	"Female"	"F"	"28 years"	"28"	539	1355771	39.8	1.7
	"Female"	"F"	"29 years"	"29"	552	1358884	40.6	1.7
	"Female"	"F"	"30 years"	"30"	632	1357137	46.6	1.9
	"Female"	"F"	"31 years"	"31"	647	1340433	48.3	1.9
	"Female"	"F"	"32 years"	"32"	668	1326884	50.3	1.9
	"Female"	"F"	"33 years"	"33"	694	1300656	53.4	2.0
	"Female"	"F"	"34 years"	"34"	716	1283375	55.8	2.1
	"Female"	"F"	"35 years"	"35"	811	1266081	64.1	2.2
	"Female"	"F"	"36 years"	"36"	845	1254577	67.4	2.3
	"Female"	"F"	"37 years"	"37"	874	1255522	69.6	2.4
	"Female"	"F"	"38 years"	"38"	1011	1257786	80.4	2.5
	"Female"	"F"	"39 years"	"39"	1105	1282583	86.2	2.6
	"Female"	"F"	"40 years"	"40"	1252	1302199	96.1	2.7
	"Female"	"F"	"41 years"	"41"	1343	1313550	102.2	2.8
	"Female"	"F"	"42 years"	"42"	1449	1317934	109.9	2.9
