"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	696	103582	671.9	25.5
	"Female"	"F"	"1 year"	"1"	59	102262	57.7	7.5
	"Female"	"F"	"2 years"	"2"	51	102739	49.6	7.0
	"Female"	"F"	"3 years"	"3"	31	102672	30.2	5.4
	"Female"	"F"	"4 years"	"4"	28	102927	27.2	5.1
	"Female"	"F"	"5 years"	"5"	24	101887	23.6	4.8
	"Female"	"F"	"6 years"	"6"	22	101259	21.7	4.6
	"Female"	"F"	"7 years"	"7"	18	101436	Unreliable	4.2
	"Female"	"F"	"8 years"	"8"	14	100085	Unreliable	3.7
	"Female"	"F"	"9 years"	"9"	17	100474	Unreliable	4.1
	"Female"	"F"	"10 years"	"10"	17	104190	Unreliable	4.0
	"Female"	"F"	"11 years"	"11"	16	103674	Unreliable	3.9
	"Female"	"F"	"12 years"	"12"	18	105467	Unreliable	4.0
	"Female"	"F"	"13 years"	"13"	21	105114	20.0	4.4
	"Female"	"F"	"14 years"	"14"	39	105399	37.0	5.9
	"Female"	"F"	"15 years"	"15"	46	107607	42.7	6.3
	"Female"	"F"	"16 years"	"16"	72	111373	64.6	7.6
	"Female"	"F"	"17 years"	"17"	63	113970	55.3	7.0
	"Female"	"F"	"18 years"	"18"	84	115521	72.7	7.9
	"Female"	"F"	"19 years"	"19"	93	114902	80.9	8.4
	"Female"	"F"	"20 years"	"20"	88	112140	78.5	8.4
	"Female"	"F"	"21 years"	"21"	93	107628	86.4	9.0
	"Female"	"F"	"22 years"	"22"	97	103746	93.5	9.5
	"Female"	"F"	"23 years"	"23"	94	100488	93.5	9.6
	"Female"	"F"	"24 years"	"24"	97	98380	98.6	10.0
	"Female"	"F"	"25 years"	"25"	112	96680	115.8	10.9
	"Female"	"F"	"26 years"	"26"	125	94445	132.4	11.8
	"Female"	"F"	"27 years"	"27"	119	93233	127.6	11.7
	"Female"	"F"	"28 years"	"28"	142	91628	155.0	13.0
	"Female"	"F"	"29 years"	"29"	128	90381	141.6	12.5
	"Female"	"F"	"30 years"	"30"	131	88585	147.9	12.9
	"Female"	"F"	"31 years"	"31"	128	86570	147.9	13.1
	"Female"	"F"	"32 years"	"32"	130	85239	152.5	13.4
	"Female"	"F"	"33 years"	"33"	146	82577	176.8	14.6
	"Female"	"F"	"34 years"	"34"	136	81434	167.0	14.3
	"Female"	"F"	"35 years"	"35"	177	81925	216.1	16.2
	"Female"	"F"	"36 years"	"36"	160	81236	197.0	15.6
	"Female"	"F"	"37 years"	"37"	187	82924	225.5	16.5
	"Female"	"F"	"38 years"	"38"	209	84144	248.4	17.2
	"Female"	"F"	"39 years"	"39"	226	84551	267.3	17.8
	"Female"	"F"	"40 years"	"40"	186	84827	219.3	16.1
	"Female"	"F"	"41 years"	"41"	210	85325	246.1	17.0
	"Female"	"F"	"42 years"	"42"	266	86052	309.1	19.0
	"Female"	"F"	"43 years"	"43"	288	87281	330.0	19.4
	"Female"	"F"	"44 years"	"44"	299	89872	332.7	19.2
	"Female"	"F"	"45 years"	"45"	320	92133	347.3	19.4
	"Female"	"F"	"46 years"	"46"	348	93305	373.0	20.0
	"Female"	"F"	"47 years"	"47"	388	96033	404.0	20.5
	"Female"	"F"	"48 years"	"48"	406	97396	416.9	20.7
	"Female"	"F"	"49 years"	"49"	432	96647	447.0	21.5
	"Female"	"F"	"50 years"	"50"	421	95949	438.8	21.4
	"Female"	"F"	"51 years"	"51"	453	95136	476.2	22.4
	"Female"	"F"	"52 years"	"52"	485	92889	522.1	23.7
	"Female"	"F"	"53 years"	"53"	503	90049	558.6	24.9
	"Female"	"F"	"54 years"	"54"	486	88481	549.3	24.9
	"Female"	"F"	"55 years"	"55"	476	84405	563.9	25.8
	"Female"	"F"	"56 years"	"56"	496	80279	617.8	27.7
	"Female"	"F"	"57 years"	"57"	519	76668	676.9	29.7
	"Female"	"F"	"58 years"	"58"	484	73471	658.8	29.9
	"Female"	"F"	"59 years"	"59"	555	69954	793.4	33.7
	"Female"	"F"	"60 years"	"60"	535	66226	807.8	34.9
	"Female"	"F"	"61 years"	"61"	523	64565	810.0	35.4
	"Female"	"F"	"62 years"	"62"	602	59437	1012.8	41.3
	"Female"	"F"	"63 years"	"63"	560	55376	1011.3	42.7
	"Female"	"F"	"64 years"	"64"	538	51074	1053.4	45.4
	"Female"	"F"	"65 years"	"65"	550	47692	1153.2	49.2
	"Female"	"F"	"66 years"	"66"	560	43181	1296.9	54.8
	"Female"	"F"	"67 years"	"67"	606	40360	1501.5	61.0
	"Female"	"F"	"68 years"	"68"	630	37733	1669.6	66.5
	"Female"	"F"	"69 years"	"69"	661	35241	1875.7	73.0
	"Female"	"F"	"70 years"	"70"	642	32620	1968.1	77.7
	"Female"	"F"	"71 years"	"71"	634	30426	2083.7	82.8
	"Female"	"F"	"72 years"	"72"	614	28339	2166.6	87.4
	"Female"	"F"	"73 years"	"73"	673	26666	2523.8	97.3
	"Female"	"F"	"74 years"	"74"	651	24575	2649.0	103.8
	"Female"	"F"	"75 years"	"75"	692	22559	3067.5	116.6
	"Female"	"F"	"76 years"	"76"	653	21002	3109.2	121.7
	"Female"	"F"	"77 years"	"77"	654	19413	3368.9	131.7
	"Female"	"F"	"78 years"	"78"	646	17729	3643.7	143.4
	"Female"	"F"	"79 years"	"79"	657	16831	3903.5	152.3
	"Female"	"F"	"80 years"	"80"	700	15134	4625.3	174.8
	"Female"	"F"	"81 years"	"81"	645	13740	4694.3	184.8
	"Female"	"F"	"82 years"	"82"	687	12733	5395.4	205.8
	"Female"	"F"	"83 years"	"83"	699	11530	6062.4	229.3
	"Female"	"F"	"84 years"	"84"	641	10397	6165.2	243.5
	"Male"	"M"	"< 1 year"	"0"	917	105504	869.2	28.7
	"Male"	"M"	"1 year"	"1"	86	104558	82.3	8.9
	"Male"	"M"	"2 years"	"2"	56	104053	53.8	7.2
	"Male"	"M"	"3 years"	"3"	50	104632	47.8	6.8
	"Male"	"M"	"4 years"	"4"	33	104936	31.4	5.5
	"Male"	"M"	"5 years"	"5"	30	105083	28.5	5.2
	"Male"	"M"	"6 years"	"6"	23	103552	22.2	4.6
	"Male"	"M"	"7 years"	"7"	16	103892	Unreliable	3.9
	"Male"	"M"	"8 years"	"8"	24	103292	23.2	4.7
	"Male"	"M"	"9 years"	"9"	22	103922	21.2	4.5
	"Male"	"M"	"10 years"	"10"	23	107570	21.4	4.5
	"Male"	"M"	"11 years"	"11"	24	106760	22.5	4.6
	"Male"	"M"	"12 years"	"12"	36	107514	33.5	5.6
	"Male"	"M"	"13 years"	"13"	39	107514	36.3	5.8
	"Male"	"M"	"14 years"	"14"	39	108672	35.9	5.7
	"Male"	"M"	"15 years"	"15"	67	111575	60.0	7.3
	"Male"	"M"	"16 years"	"16"	106	115008	92.2	9.0
	"Male"	"M"	"17 years"	"17"	127	118727	107.0	9.5
	"Male"	"M"	"18 years"	"18"	219	121180	180.7	12.2
	"Male"	"M"	"19 years"	"19"	239	118993	200.9	13.0
	"Male"	"M"	"20 years"	"20"	224	115531	193.9	13.0
	"Male"	"M"	"21 years"	"21"	265	111793	237.0	14.6
	"Male"	"M"	"22 years"	"22"	271	106372	254.8	15.5
	"Male"	"M"	"23 years"	"23"	251	102737	244.3	15.4
	"Male"	"M"	"24 years"	"24"	274	98056	279.4	16.9
	"Male"	"M"	"25 years"	"25"	244	96575	252.7	16.2
	"Male"	"M"	"26 years"	"26"	258	93588	275.7	17.2
	"Male"	"M"	"27 years"	"27"	272	91705	296.6	18.0
	"Male"	"M"	"28 years"	"28"	245	89606	273.4	17.5
	"Male"	"M"	"29 years"	"29"	247	88678	278.5	17.7
	"Male"	"M"	"30 years"	"30"	234	87099	268.7	17.6
	"Male"	"M"	"31 years"	"31"	262	84568	309.8	19.1
	"Male"	"M"	"32 years"	"32"	264	83351	316.7	19.5
	"Male"	"M"	"33 years"	"33"	273	80538	339.0	20.5
	"Male"	"M"	"34 years"	"34"	259	79110	327.4	20.3
	"Male"	"M"	"35 years"	"35"	285	79221	359.8	21.3
	"Male"	"M"	"36 years"	"36"	267	78551	339.9	20.8
	"Male"	"M"	"37 years"	"37"	294	79528	369.7	21.6
	"Male"	"M"	"38 years"	"38"	342	80424	425.2	23.0
	"Male"	"M"	"39 years"	"39"	372	81599	455.9	23.6
	"Male"	"M"	"40 years"	"40"	355	82124	432.3	22.9
	"Male"	"M"	"41 years"	"41"	365	81561	447.5	23.4
	"Male"	"M"	"42 years"	"42"	408	81403	501.2	24.8
	"Male"	"M"	"43 years"	"43"	423	82909	510.2	24.8
	"Male"	"M"	"44 years"	"44"	433	83568	518.1	24.9
	"Male"	"M"	"45 years"	"45"	509	87020	584.9	25.9
	"Male"	"M"	"46 years"	"46"	544	87912	618.8	26.5
	"Male"	"M"	"47 years"	"47"	569	89545	635.4	26.6
	"Male"	"M"	"48 years"	"48"	593	90063	658.4	27.0
	"Male"	"M"	"49 years"	"49"	616	89433	688.8	27.8
	"Male"	"M"	"50 years"	"50"	660	87687	752.7	29.3
	"Male"	"M"	"51 years"	"51"	663	86533	766.2	29.8
	"Male"	"M"	"52 years"	"52"	674	84082	801.6	30.9
	"Male"	"M"	"53 years"	"53"	714	81619	874.8	32.7
	"Male"	"M"	"54 years"	"54"	707	79574	888.5	33.4
	"Male"	"M"	"55 years"	"55"	731	75836	963.9	35.7
	"Male"	"M"	"56 years"	"56"	735	72622	1012.1	37.3
	"Male"	"M"	"57 years"	"57"	754	69048	1092.0	39.8
	"Male"	"M"	"58 years"	"58"	743	66368	1119.5	41.1
	"Male"	"M"	"59 years"	"59"	829	62794	1320.2	45.9
	"Male"	"M"	"60 years"	"60"	702	60404	1162.2	43.9
	"Male"	"M"	"61 years"	"61"	765	59414	1287.6	46.6
	"Male"	"M"	"62 years"	"62"	769	54835	1402.4	50.6
	"Male"	"M"	"63 years"	"63"	703	50430	1394.0	52.6
	"Male"	"M"	"64 years"	"64"	745	46520	1601.5	58.7
	"Male"	"M"	"65 years"	"65"	707	43544	1623.6	61.1
	"Male"	"M"	"66 years"	"66"	722	38276	1886.3	70.2
	"Male"	"M"	"67 years"	"67"	735	36290	2025.4	74.7
	"Male"	"M"	"68 years"	"68"	819	34094	2402.2	83.9
	"Male"	"M"	"69 years"	"69"	730	31441	2321.8	85.9
	"Male"	"M"	"70 years"	"70"	735	28613	2568.8	94.8
	"Male"	"M"	"71 years"	"71"	747	26104	2861.6	104.7
	"Male"	"M"	"72 years"	"72"	743	24066	3087.3	113.3
	"Male"	"M"	"73 years"	"73"	756	21942	3445.4	125.3
	"Male"	"M"	"74 years"	"74"	724	19953	3628.5	134.9
	"Male"	"M"	"75 years"	"75"	687	18072	3801.5	145.0
	"Male"	"M"	"76 years"	"76"	658	16340	4026.9	157.0
	"Male"	"M"	"77 years"	"77"	705	14606	4826.8	181.8
	"Male"	"M"	"78 years"	"78"	673	13142	5121.0	197.4
	"Male"	"M"	"79 years"	"79"	630	11726	5372.7	214.1
	"Male"	"M"	"80 years"	"80"	641	10560	6070.1	239.8
	"Male"	"M"	"81 years"	"81"	583	9439	6176.5	255.8
	"Male"	"M"	"82 years"	"82"	603	8284	7279.1	296.4
	"Male"	"M"	"83 years"	"83"	556	7470	7443.1	315.7
	"Male"	"M"	"84 years"	"84"	506	6346	7973.5	354.5
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: Non-Hispanic American Indian or Alaska Native; ucd-icd10; 2008-2012; National"
"Hispanic Origin: Not Hispanic or Latino"
"Race: American Indian or Alaska Native"
"Single-Year Ages: < 1 year; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years;"
"12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24"
"years; 25 years; 26 years; 27 years; 28 years; 29 years; 30 years; 31 years; 32 years; 33 years; 34 years; 35 years; 36 years;"
"37 years; 38 years; 39 years; 40 years; 41 years; 42 years; 43 years; 44 years; 45 years; 46 years; 47 years; 48 years; 49"
"years; 50 years; 51 years; 52 years; 53 years; 54 years; 55 years; 56 years; 57 years; 58 years; 59 years; 60 years; 61 years;"
"62 years; 63 years; 64 years; 65 years; 66 years; 67 years; 68 years; 69 years; 70 years; 71 years; 72 years; 73 years; 74"
"years; 75 years; 76 years; 77 years; 78 years; 79 years; 80 years; 81 years; 82 years; 83 years; 84 years"
"Year/Month: 2008; 2009; 2010; 2011; 2012"
"Group By: Gender; Single-Year Ages"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
