"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	626	170804	366.5	14.6
	"Female"	"F"	"1 year"	"1"	39	174172	22.4	3.6
	"Female"	"F"	"2 years"	"2"	40	175506	22.8	3.6
	"Female"	"F"	"3 years"	"3"	25	177923	14.1	2.8
	"Female"	"F"	"4 years"	"4"	20	181019	11.0	2.5
	"Female"	"F"	"5 years"	"5"	24	182408	13.2	2.7
	"Female"	"F"	"6 years"	"6"	22	178817	12.3	2.6
	"Female"	"F"	"7 years"	"7"	13	179924	Unreliable	2.0
	"Female"	"F"	"8 years"	"8"	12	176030	Unreliable	2.0
	"Female"	"F"	"9 years"	"9"	12	173422	Unreliable	2.0
	"Female"	"F"	"10 years"	"10"	13	176603	Unreliable	2.0
	"Female"	"F"	"11 years"	"11"	16	176662	Unreliable	2.3
	"Female"	"F"	"12 years"	"12"	15	179046	Unreliable	2.2
	"Female"	"F"	"13 years"	"13"	23	182079	12.6	2.6
	"Female"	"F"	"14 years"	"14"	11	183159	Unreliable	1.8
	"Female"	"F"	"15 years"	"15"	14	186218	Unreliable	2.0
	"Female"	"F"	"16 years"	"16"	29	190763	15.2	2.8
	"Female"	"F"	"17 years"	"17"	20	194171	10.3	2.3
	"Female"	"F"	"18 years"	"18"	24	202793	11.8	2.4
	"Female"	"F"	"19 years"	"19"	38	207234	18.3	3.0
	"Female"	"F"	"20 years"	"20"	37	214352	17.3	2.8
	"Female"	"F"	"21 years"	"21"	44	224713	19.6	3.0
	"Female"	"F"	"22 years"	"22"	51	223452	22.8	3.2
	"Female"	"F"	"23 years"	"23"	67	225078	29.8	3.6
	"Female"	"F"	"24 years"	"24"	61	225585	27.0	3.5
	"Female"	"F"	"25 years"	"25"	74	234874	31.5	3.7
	"Female"	"F"	"26 years"	"26"	60	243572	24.6	3.2
	"Female"	"F"	"27 years"	"27"	70	257994	27.1	3.2
	"Female"	"F"	"28 years"	"28"	70	263429	26.6	3.2
	"Female"	"F"	"29 years"	"29"	61	259066	23.5	3.0
	"Female"	"F"	"30 years"	"30"	80	261429	30.6	3.4
	"Female"	"F"	"31 years"	"31"	72	252941	28.5	3.4
	"Female"	"F"	"32 years"	"32"	76	254034	29.9	3.4
	"Female"	"F"	"33 years"	"33"	76	256402	29.6	3.4
	"Female"	"F"	"34 years"	"34"	103	258367	39.9	3.9
	"Female"	"F"	"35 years"	"35"	95	263636	36.0	3.7
	"Female"	"F"	"36 years"	"36"	92	267544	34.4	3.6
	"Female"	"F"	"37 years"	"37"	105	273322	38.4	3.7
	"Female"	"F"	"38 years"	"38"	143	274514	52.1	4.4
	"Female"	"F"	"39 years"	"39"	146	273853	53.3	4.4
	"Female"	"F"	"40 years"	"40"	150	269182	55.7	4.5
	"Female"	"F"	"41 years"	"41"	134	261862	51.2	4.4
	"Female"	"F"	"42 years"	"42"	176	252850	69.6	5.2
	"Female"	"F"	"43 years"	"43"	181	248297	72.9	5.4
	"Female"	"F"	"44 years"	"44"	213	246237	86.5	5.9
	"Female"	"F"	"45 years"	"45"	192	245493	78.2	5.6
	"Female"	"F"	"46 years"	"46"	263	247857	106.1	6.5
	"Female"	"F"	"47 years"	"47"	271	246898	109.8	6.7
	"Female"	"F"	"48 years"	"48"	288	245363	117.4	6.9
	"Female"	"F"	"49 years"	"49"	340	243103	139.9	7.6
	"Female"	"F"	"50 years"	"50"	351	235822	148.8	7.9
	"Female"	"F"	"51 years"	"51"	369	235949	156.4	8.1
	"Female"	"F"	"52 years"	"52"	402	234813	171.2	8.5
	"Female"	"F"	"53 years"	"53"	447	230692	193.8	9.2
	"Female"	"F"	"54 years"	"54"	471	228069	206.5	9.5
	"Female"	"F"	"55 years"	"55"	456	222862	204.6	9.6
	"Female"	"F"	"56 years"	"56"	520	215494	241.3	10.6
	"Female"	"F"	"57 years"	"57"	528	208627	253.1	11.0
	"Female"	"F"	"58 years"	"58"	556	201319	276.2	11.7
	"Female"	"F"	"59 years"	"59"	582	196743	295.8	12.3
	"Female"	"F"	"60 years"	"60"	650	188241	345.3	13.5
	"Female"	"F"	"61 years"	"61"	655	181820	360.2	14.1
	"Female"	"F"	"62 years"	"62"	690	170686	404.3	15.4
	"Female"	"F"	"63 years"	"63"	659	157545	418.3	16.3
