"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",49371,7501732,658.1
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",3436,7502902,45.8
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",2248,7494031,30.0
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",1610,7522604,21.4
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",1337,7548426,17.7
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",1214,7629569,15.9
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",1057,7731187,13.7
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",1078,7883040,13.7
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",1010,8047815,12.5
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",1093,8240628,13.3
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",1115,8485266,13.1
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",1135,8556291,13.3
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",1232,8627099,14.3
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",1475,8592907,17.2
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",1785,8536087,20.9
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",2209,8453418,26.1
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",3258,8408655,38.7
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",3609,8372860,43.1
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",4054,8404168,48.2
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",3968,8456919,46.9
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",4015,8402718,47.8
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",4239,8353104,50.7
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",4022,8221232,48.9
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",4008,8042889,49.8
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",4075,7846435,51.9
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",4054,7703097,52.6
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",4211,7575118,55.6
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",4413,7621258,57.9
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",4625,7722452,59.9
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",5171,7984568,64.8
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",5509,8282526,66.5
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",6009,8465251,71.0
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",6738,8678995,77.6
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",7390,8761398,84.3
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",7998,8784257,91.0
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",8862,8920504,99.3
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",9877,9145153,108.0
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",11213,9433126,118.9
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",12557,9738328,128.9
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",14303,10012304,142.9
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",15803,10177017,155.3
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",17129,10215126,167.7
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",18666,10280140,181.6
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",20537,10268279,200.0
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",21792,10183796,214.0
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",23399,10065975,232.5
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",24742,9926508,249.3
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",25903,9775836,265.0
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",27172,9534096,285.0
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",28896,9324665,309.9
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",30161,9124042,330.6
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",31588,8919015,354.2
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",33510,8806979,380.5
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",36234,8688217,417.0
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",37944,8328234,455.6
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",39091,7905459,494.5
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",40700,7550600,539.0
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",42941,7189421,597.3
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",44056,6627018,664.8
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",46636,6434288,724.8
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",49053,6189707,792.5
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",51475,5952313,864.8
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",53461,5608056,953.3
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",55646,5377361,1034.8
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",59445,5212821,1140.4
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",62592,5083832,1231.2
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",66272,4928924,1344.6
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",71352,4818014,1480.9
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",75446,4732689,1594.1
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",81048,4682181,1731.0
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",88764,4604794,1927.6
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",95491,4600351,2075.7
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",104640,4575371,2287.0
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",112954,4528919,2494.1
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",122424,4468747,2739.6
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",132671,4370242,3035.8
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",142830,4294740,3325.7
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",152377,4160052,3662.9
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",162537,4036630,4026.6
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",172453,3860117,4467.6
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",182680,3643945,5013.2
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",188375,3413072,5519.2
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",195798,3151936,6212.0
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",198812,2891986,6874.6
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",202086,2613342,7732.9
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",204062,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",206191,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",205710,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",201038,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",194917,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",183141,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",170491,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",154941,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",138573,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",118960,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",99999,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",81157,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",64071,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",48855,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",36039,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",76684,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",172,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: US; 1999-2020; SYA; F; NON; ALL; 2004; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"Year/Month: 2000; 2001; 2002; 2003; 2004"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 7:03:50 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 7:03:50 PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
