"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	614	179502	342.1	13.8
	"Female"	"F"	"1 year"	"1"	36	184126	19.6	3.3
	"Female"	"F"	"2 years"	"2"	27	184810	14.6	2.8
	"Female"	"F"	"3 years"	"3"	27	183354	14.7	2.8
	"Female"	"F"	"4 years"	"4"	16	183865	Unreliable	2.2
	"Female"	"F"	"5 years"	"5"	18	184655	Unreliable	2.3
	"Female"	"F"	"6 years"	"6"	15	187313	Unreliable	2.1
	"Female"	"F"	"7 years"	"7"	11	189547	Unreliable	1.7
	"Female"	"F"	"8 years"	"8"	12	191179	Unreliable	1.8
	"Female"	"F"	"9 years"	"9"	14	191597	Unreliable	2.0
	"Female"	"F"	"10 years"	"10"	13	190688	Unreliable	1.9
	"Female"	"F"	"11 years"	"11"	Suppressed	191769	Suppressed	Suppressed
	"Female"	"F"	"12 years"	"12"	14	191463	Unreliable	2.0
	"Female"	"F"	"13 years"	"13"	16	189585	Unreliable	2.1
	"Female"	"F"	"14 years"	"14"	15	188787	Unreliable	2.1
	"Female"	"F"	"15 years"	"15"	18	190828	Unreliable	2.2
	"Female"	"F"	"16 years"	"16"	23	192300	12.0	2.5
	"Female"	"F"	"17 years"	"17"	27	195388	13.8	2.7
	"Female"	"F"	"18 years"	"18"	41	204041	20.1	3.1
	"Female"	"F"	"19 years"	"19"	49	199597	24.5	3.5
	"Female"	"F"	"20 years"	"20"	53	201913	26.2	3.6
	"Female"	"F"	"21 years"	"21"	41	216881	18.9	3.0
	"Female"	"F"	"22 years"	"22"	48	233353	20.6	3.0
	"Female"	"F"	"23 years"	"23"	56	253877	22.1	2.9
	"Female"	"F"	"24 years"	"24"	50	265924	18.8	2.7
	"Female"	"F"	"25 years"	"25"	51	275100	18.5	2.6
	"Female"	"F"	"26 years"	"26"	59	278656	21.2	2.8
	"Female"	"F"	"27 years"	"27"	54	280705	19.2	2.6
	"Female"	"F"	"28 years"	"28"	68	279819	24.3	2.9
	"Female"	"F"	"29 years"	"29"	73	283137	25.8	3.0
	"Female"	"F"	"30 years"	"30"	76	289126	26.3	3.0
	"Female"	"F"	"31 years"	"31"	83	292000	28.4	3.1
	"Female"	"F"	"32 years"	"32"	103	293384	35.1	3.5
	"Female"	"F"	"33 years"	"33"	98	290989	33.7	3.4
	"Female"	"F"	"34 years"	"34"	97	286820	33.8	3.4
	"Female"	"F"	"35 years"	"35"	120	282799	42.4	3.9
	"Female"	"F"	"36 years"	"36"	124	279948	44.3	4.0
	"Female"	"F"	"37 years"	"37"	114	279304	40.8	3.8
	"Female"	"F"	"38 years"	"38"	138	280767	49.2	4.2
	"Female"	"F"	"39 years"	"39"	147	284238	51.7	4.3
	"Female"	"F"	"40 years"	"40"	171	288027	59.4	4.5
	"Female"	"F"	"41 years"	"41"	177	290425	60.9	4.6
	"Female"	"F"	"42 years"	"42"	186	291521	63.8	4.7
	"Female"	"F"	"43 years"	"43"	215	289087	74.4	5.1
	"Female"	"F"	"44 years"	"44"	227	284206	79.9	5.3
	"Female"	"F"	"45 years"	"45"	218	275303	79.2	5.4
	"Female"	"F"	"46 years"	"46"	251	267355	93.9	5.9
	"Female"	"F"	"47 years"	"47"	280	260405	107.5	6.4
	"Female"	"F"	"48 years"	"48"	299	258061	115.9	6.7
	"Female"	"F"	"49 years"	"49"	352	257829	136.5	7.3
	"Female"	"F"	"50 years"	"50"	374	257406	145.3	7.5
	"Female"	"F"	"51 years"	"51"	419	256149	163.6	8.0
	"Female"	"F"	"52 years"	"52"	400	255882	156.3	7.8
	"Female"	"F"	"53 years"	"53"	442	251316	175.9	8.4
	"Female"	"F"	"54 years"	"54"	470	246767	190.5	8.8
	"Female"	"F"	"55 years"	"55"	524	244880	214.0	9.3
	"Female"	"F"	"56 years"	"56"	554	243351	227.7	9.7
	"Female"	"F"	"57 years"	"57"	597	239407	249.4	10.2
	"Female"	"F"	"58 years"	"58"	596	235727	252.8	10.4
	"Female"	"F"	"59 years"	"59"	682	229716	296.9	11.4
	"Female"	"F"	"60 years"	"60"	693	223303	310.3	11.8
	"Female"	"F"	"61 years"	"61"	737	215712	341.7	12.6
	"Female"	"F"	"62 years"	"62"	786	209313	375.5	13.4
	"Female"	"F"	"63 years"	"63"	838	202678	413.5	14.3
	"Female"	"F"	"64 years"	"64"	854	195001	437.9	15.0
	"Female"	"F"	"65 years"	"65"	884	187566	471.3	15.9
	"Female"	"F"	"66 years"	"66"	888	176272	503.8	16.9
	"Female"	"F"	"67 years"	"67"	921	162559	566.6	18.7
	"Female"	"F"	"68 years"	"68"	878	149755	586.3	19.8
	"Female"	"F"	"69 years"	"69"	987	136998	720.4	22.9
	"Female"	"F"	"70 years"	"70"	936	126288	741.2	24.2
	"Female"	"F"	"71 years"	"71"	917	119343	768.4	25.4
	"Female"	"F"	"72 years"	"72"	1006	112760	892.2	28.1
	"Female"	"F"	"73 years"	"73"	1062	106276	999.3	30.7
	"Female"	"F"	"74 years"	"74"	1200	101367	1183.8	34.2
	"Female"	"F"	"75 years"	"75"	1183	96075	1231.3	35.8
	"Female"	"F"	"76 years"	"76"	1351	91254	1480.5	40.3
	"Female"	"F"	"77 years"	"77"	1442	86141	1674.0	44.1
	"Female"	"F"	"78 years"	"78"	1467	81568	1798.5	47.0
	"Female"	"F"	"79 years"	"79"	1643	77142	2129.8	52.5
	"Female"	"F"	"80 years"	"80"	1734	72268	2399.4	57.6
	"Female"	"F"	"81 years"	"81"	1906	67941	2805.4	64.3
	"Female"	"F"	"82 years"	"82"	1991	63999	3111.0	69.7
	"Female"	"F"	"83 years"	"83"	2099	59708	3515.4	76.7
