"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1203	349462	344.2	9.9
	"Female"	"F"	"1 year"	"1"	94	346217	27.2	2.8
	"Female"	"F"	"2 years"	"2"	52	346964	15.0	2.1
	"Female"	"F"	"3 years"	"3"	37	345309	10.7	1.8
	"Female"	"F"	"4 years"	"4"	39	343956	11.3	1.8
	"Female"	"F"	"5 years"	"5"	29	344093	8.4	1.6
	"Female"	"F"	"6 years"	"6"	34	344018	9.9	1.7
	"Female"	"F"	"7 years"	"7"	27	347668	7.8	1.5
	"Female"	"F"	"8 years"	"8"	33	351899	9.4	1.6
	"Female"	"F"	"9 years"	"9"	25	354378	7.1	1.4
	"Female"	"F"	"10 years"	"10"	25	354206	7.1	1.4
	"Female"	"F"	"11 years"	"11"	30	356501	8.4	1.5
	"Female"	"F"	"12 years"	"12"	35	359405	9.7	1.6
	"Female"	"F"	"13 years"	"13"	43	362524	11.9	1.8
	"Female"	"F"	"14 years"	"14"	55	366535	15.0	2.0
	"Female"	"F"	"15 years"	"15"	55	374312	14.7	2.0
	"Female"	"F"	"16 years"	"16"	74	381671	19.4	2.3
	"Female"	"F"	"17 years"	"17"	79	390120	20.3	2.3
	"Female"	"F"	"18 years"	"18"	88	402870	21.8	2.3
	"Female"	"F"	"19 years"	"19"	156	381467	40.9	3.3
	"Female"	"F"	"20 years"	"20"	121	397049	30.5	2.8
	"Female"	"F"	"21 years"	"21"	154	421743	36.5	2.9
	"Female"	"F"	"22 years"	"22"	171	451363	37.9	2.9
	"Female"	"F"	"23 years"	"23"	180	483432	37.2	2.8
	"Female"	"F"	"24 years"	"24"	216	498568	43.3	2.9
	"Female"	"F"	"25 years"	"25"	243	508316	47.8	3.1
	"Female"	"F"	"26 years"	"26"	244	505519	48.3	3.1
	"Female"	"F"	"27 years"	"27"	238	499685	47.6	3.1
	"Female"	"F"	"28 years"	"28"	251	492036	51.0	3.2
	"Female"	"F"	"29 years"	"29"	238	488788	48.7	3.2
	"Female"	"F"	"30 years"	"30"	250	488565	51.2	3.2
	"Female"	"F"	"31 years"	"31"	277	485537	57.1	3.4
	"Female"	"F"	"32 years"	"32"	331	481497	68.7	3.8
	"Female"	"F"	"33 years"	"33"	335	471722	71.0	3.9
	"Female"	"F"	"34 years"	"34"	329	462044	71.2	3.9
	"Female"	"F"	"35 years"	"35"	345	450417	76.6	4.1
	"Female"	"F"	"36 years"	"36"	363	437711	82.9	4.4
	"Female"	"F"	"37 years"	"37"	409	426959	95.8	4.7
	"Female"	"F"	"38 years"	"38"	421	419016	100.5	4.9
	"Female"	"F"	"39 years"	"39"	417	416505	100.1	4.9
	"Female"	"F"	"40 years"	"40"	505	419921	120.3	5.4
	"Female"	"F"	"41 years"	"41"	516	438511	117.7	5.2
	"Female"	"F"	"42 years"	"42"	568	459371	123.6	5.2
	"Female"	"F"	"43 years"	"43"	717	477831	150.1	5.6
	"Female"	"F"	"44 years"	"44"	826	492600	167.7	5.8
	"Female"	"F"	"45 years"	"45"	939	503659	186.4	6.1
	"Female"	"F"	"46 years"	"46"	1056	506482	208.5	6.4
	"Female"	"F"	"47 years"	"47"	1155	514519	224.5	6.6
	"Female"	"F"	"48 years"	"48"	1242	529439	234.6	6.7
	"Female"	"F"	"49 years"	"49"	1455	551340	263.9	6.9
	"Female"	"F"	"50 years"	"50"	1640	573909	285.8	7.1
	"Female"	"F"	"51 years"	"51"	1992	598433	332.9	7.5
