"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	854	107532	794.2	27.2
	"Female"	"F"	"1 year"	"1"	42	108415	38.7	6.0
	"Female"	"F"	"2 years"	"2"	43	106887	40.2	6.1
	"Female"	"F"	"3 years"	"3"	24	107673	22.3	4.5
	"Female"	"F"	"4 years"	"4"	20	107462	18.6	4.2
	"Female"	"F"	"5 years"	"5"	14	107998	Unreliable	3.5
	"Female"	"F"	"6 years"	"6"	19	107499	Unreliable	4.1
	"Female"	"F"	"7 years"	"7"	13	107155	Unreliable	3.4
	"Female"	"F"	"8 years"	"8"	10	106570	Unreliable	3.0
	"Female"	"F"	"9 years"	"9"	11	105693	Unreliable	3.1
	"Female"	"F"	"10 years"	"10"	14	104619	Unreliable	3.6
	"Female"	"F"	"11 years"	"11"	16	105620	Unreliable	3.8
	"Female"	"F"	"12 years"	"12"	Suppressed	107415	Suppressed	Suppressed
	"Female"	"F"	"13 years"	"13"	12	108615	Unreliable	3.2
	"Female"	"F"	"14 years"	"14"	20	111303	18.0	4.0
	"Female"	"F"	"15 years"	"15"	22	113364	19.4	4.1
	"Female"	"F"	"16 years"	"16"	33	115547	28.6	5.0
	"Female"	"F"	"17 years"	"17"	35	117256	29.8	5.0
	"Female"	"F"	"18 years"	"18"	50	117963	42.4	6.0
	"Female"	"F"	"19 years"	"19"	68	115095	59.1	7.2
	"Female"	"F"	"20 years"	"20"	51	120346	42.4	5.9
	"Female"	"F"	"21 years"	"21"	82	126013	65.1	7.2
	"Female"	"F"	"22 years"	"22"	75	131516	57.0	6.6
	"Female"	"F"	"23 years"	"23"	82	133821	61.3	6.8
	"Female"	"F"	"24 years"	"24"	78	132097	59.0	6.7
	"Female"	"F"	"25 years"	"25"	94	129516	72.6	7.5
	"Female"	"F"	"26 years"	"26"	83	124376	66.7	7.3
	"Female"	"F"	"27 years"	"27"	83	119497	69.5	7.6
	"Female"	"F"	"28 years"	"28"	98	114299	85.7	8.7
	"Female"	"F"	"29 years"	"29"	103	111554	92.3	9.1
	"Female"	"F"	"30 years"	"30"	106	109620	96.7	9.4
	"Female"	"F"	"31 years"	"31"	104	107144	97.1	9.5
	"Female"	"F"	"32 years"	"32"	130	106603	121.9	10.7
	"Female"	"F"	"33 years"	"33"	138	105600	130.7	11.1
	"Female"	"F"	"34 years"	"34"	114	103432	110.2	10.3
	"Female"	"F"	"35 years"	"35"	144	101727	141.6	11.8
	"Female"	"F"	"36 years"	"36"	143	99272	144.0	12.0
	"Female"	"F"	"37 years"	"37"	150	96913	154.8	12.6
	"Female"	"F"	"38 years"	"38"	173	94540	183.0	13.9
	"Female"	"F"	"39 years"	"39"	160	93560	171.0	13.5
	"Female"	"F"	"40 years"	"40"	202	93954	215.0	15.1
	"Female"	"F"	"41 years"	"41"	227	95770	237.0	15.7
	"Female"	"F"	"42 years"	"42"	217	97999	221.4	15.0
	"Female"	"F"	"43 years"	"43"	241	99371	242.5	15.6
	"Female"	"F"	"44 years"	"44"	284	100121	283.7	16.8
	"Female"	"F"	"45 years"	"45"	328	101877	322.0	17.8
	"Female"	"F"	"46 years"	"46"	304	101809	298.6	17.1
	"Female"	"F"	"47 years"	"47"	317	101975	310.9	17.5
	"Female"	"F"	"48 years"	"48"	435	103031	422.2	20.2
	"Female"	"F"	"49 years"	"49"	458	105798	432.9	20.2
	"Female"	"F"	"50 years"	"50"	518	107863	480.2	21.1
	"Female"	"F"	"51 years"	"51"	589	109086	539.9	22.2
	"Female"	"F"	"52 years"	"52"	586	109505	535.1	22.1
	"Female"	"F"	"53 years"	"53"	653	108767	600.4	23.5
	"Female"	"F"	"54 years"	"54"	729	107851	675.9	25.0
	"Female"	"F"	"55 years"	"55"	772	106095	727.6	26.2
	"Female"	"F"	"56 years"	"56"	794	102922	771.5	27.4
	"Female"	"F"	"57 years"	"57"	849	99817	850.6	29.2
	"Female"	"F"	"58 years"	"58"	907	95472	950.0	31.5
	"Female"	"F"	"59 years"	"59"	930	91614	1015.1	33.3
	"Female"	"F"	"60 years"	"60"	941	87078	1080.6	35.2
	"Female"	"F"	"61 years"	"61"	965	83442	1156.5	37.2
	"Female"	"F"	"62 years"	"62"	900	79565	1131.2	37.7
	"Female"	"F"	"63 years"	"63"	994	76431	1300.5	41.2
	"Female"	"F"	"64 years"	"64"	991	73078	1356.1	43.1
	"Female"	"F"	"65 years"	"65"	998	70897	1407.7	44.6
	"Female"	"F"	"66 years"	"66"	939	65593	1431.6	46.7
	"Female"	"F"	"67 years"	"67"	986	60504	1629.6	51.9
	"Female"	"F"	"68 years"	"68"	939	55934	1678.8	54.8
	"Female"	"F"	"69 years"	"69"	964	51948	1855.7	59.8
	"Female"	"F"	"70 years"	"70"	949	47602	1993.6	64.7
	"Female"	"F"	"71 years"	"71"	1031	45704	2255.8	70.3
	"Female"	"F"	"72 years"	"72"	974	43568	2235.6	71.6
	"Female"	"F"	"73 years"	"73"	1016	41166	2468.1	77.4
	"Female"	"F"	"74 years"	"74"	978	38262	2556.1	81.7
	"Female"	"F"	"75 years"	"75"	1063	36067	2947.3	90.4
	"Female"	"F"	"76 years"	"76"	1050	34000	3088.2	95.3
	"Female"	"F"	"77 years"	"77"	1080	31781	3398.3	103.4
	"Female"	"F"	"78 years"	"78"	1137	29956	3795.6	112.6
	"Female"	"F"	"79 years"	"79"	1153	27996	4118.4	121.3
	"Female"	"F"	"80 years"	"80"	1190	25785	4615.1	133.8
	"Female"	"F"	"81 years"	"81"	1140	23697	4810.7	142.5
	"Female"	"F"	"82 years"	"82"	1163	21789	5337.6	156.5
	"Female"	"F"	"83 years"	"83"	1201	19837	6054.3	174.7
	"Female"	"F"	"84 years"	"84"	1200	18101	6629.5	191.4
	"Male"	"M"	"< 1 year"	"0"	1118	113059	988.9	29.6
	"Male"	"M"	"1 year"	"1"	66	112128	58.9	7.2
	"Male"	"M"	"2 years"	"2"	51	111696	45.7	6.4
	"Male"	"M"	"3 years"	"3"	33	110807	29.8	5.2
	"Male"	"M"	"4 years"	"4"	28	111668	25.1	4.7
	"Male"	"M"	"5 years"	"5"	21	112374	18.7	4.1
	"Male"	"M"	"6 years"	"6"	24	111571	21.5	4.4
	"Male"	"M"	"7 years"	"7"	17	112229	Unreliable	3.7
	"Male"	"M"	"8 years"	"8"	16	111622	Unreliable	3.6
	"Male"	"M"	"9 years"	"9"	15	110507	Unreliable	3.5
	"Male"	"M"	"10 years"	"10"	15	109934	Unreliable	3.5
	"Male"	"M"	"11 years"	"11"	27	110220	24.5	4.7
	"Male"	"M"	"12 years"	"12"	23	112818	20.4	4.3
	"Male"	"M"	"13 years"	"13"	22	114423	19.2	4.1
	"Male"	"M"	"14 years"	"14"	38	116632	32.6	5.3
	"Male"	"M"	"15 years"	"15"	53	119085	44.5	6.1
	"Male"	"M"	"16 years"	"16"	71	122167	58.1	6.9
	"Male"	"M"	"17 years"	"17"	108	124817	86.5	8.3
	"Male"	"M"	"18 years"	"18"	180	127024	141.7	10.6
	"Male"	"M"	"19 years"	"19"	205	126626	161.9	11.3
	"Male"	"M"	"20 years"	"20"	238	135383	175.8	11.4
	"Male"	"M"	"21 years"	"21"	257	143053	179.7	11.2
	"Male"	"M"	"22 years"	"22"	268	147134	182.1	11.1
	"Male"	"M"	"23 years"	"23"	287	149346	192.2	11.3
	"Male"	"M"	"24 years"	"24"	291	146784	198.3	11.6
	"Male"	"M"	"25 years"	"25"	236	143803	164.1	10.7
	"Male"	"M"	"26 years"	"26"	266	137207	193.9	11.9
	"Male"	"M"	"27 years"	"27"	279	130302	214.1	12.8
	"Male"	"M"	"28 years"	"28"	245	125120	195.8	12.5
	"Male"	"M"	"29 years"	"29"	247	120818	204.4	13.0
	"Male"	"M"	"30 years"	"30"	276	120140	229.7	13.8
	"Male"	"M"	"31 years"	"31"	274	116141	235.9	14.3
	"Male"	"M"	"32 years"	"32"	261	115999	225.0	13.9
	"Male"	"M"	"33 years"	"33"	255	113438	224.8	14.1
	"Male"	"M"	"34 years"	"34"	281	110658	253.9	15.1
	"Male"	"M"	"35 years"	"35"	294	108715	270.4	15.8
	"Male"	"M"	"36 years"	"36"	241	104507	230.6	14.9
	"Male"	"M"	"37 years"	"37"	253	102126	247.7	15.6
	"Male"	"M"	"38 years"	"38"	279	99316	280.9	16.8
	"Male"	"M"	"39 years"	"39"	282	97964	287.9	17.1
	"Male"	"M"	"40 years"	"40"	286	98871	289.3	17.1
	"Male"	"M"	"41 years"	"41"	300	99769	300.7	17.4
	"Male"	"M"	"42 years"	"42"	325	102002	318.6	17.7
	"Male"	"M"	"43 years"	"43"	379	103515	366.1	18.8
	"Male"	"M"	"44 years"	"44"	394	105199	374.5	18.9
	"Male"	"M"	"45 years"	"45"	453	106014	427.3	20.1
	"Male"	"M"	"46 years"	"46"	453	105665	428.7	20.1
	"Male"	"M"	"47 years"	"47"	523	105067	497.8	21.8
	"Male"	"M"	"48 years"	"48"	575	106907	537.9	22.4
	"Male"	"M"	"49 years"	"49"	628	108103	580.9	23.2
	"Male"	"M"	"50 years"	"50"	664	110589	600.4	23.3
	"Male"	"M"	"51 years"	"51"	754	110463	682.6	24.9
	"Male"	"M"	"52 years"	"52"	871	110903	785.4	26.6
	"Male"	"M"	"53 years"	"53"	876	110042	796.1	26.9
	"Male"	"M"	"54 years"	"54"	943	108182	871.7	28.4
	"Male"	"M"	"55 years"	"55"	1064	106740	996.8	30.6
	"Male"	"M"	"56 years"	"56"	1110	102873	1079.0	32.4
	"Male"	"M"	"57 years"	"57"	1175	97967	1199.4	35.0
	"Male"	"M"	"58 years"	"58"	1336	92992	1436.7	39.3
	"Male"	"M"	"59 years"	"59"	1333	88325	1509.2	41.3
	"Male"	"M"	"60 years"	"60"	1376	83305	1651.8	44.5
	"Male"	"M"	"61 years"	"61"	1460	77806	1876.5	49.1
	"Male"	"M"	"62 years"	"62"	1444	73291	1970.2	51.8
	"Male"	"M"	"63 years"	"63"	1429	68203	2095.2	55.4
	"Male"	"M"	"64 years"	"64"	1467	64620	2270.2	59.3
	"Male"	"M"	"65 years"	"65"	1414	61895	2284.5	60.8
	"Male"	"M"	"66 years"	"66"	1390	56555	2457.8	65.9
	"Male"	"M"	"67 years"	"67"	1313	50889	2580.1	71.2
	"Male"	"M"	"68 years"	"68"	1272	46665	2725.8	76.4
	"Male"	"M"	"69 years"	"69"	1211	42717	2834.9	81.5
	"Male"	"M"	"70 years"	"70"	1244	38899	3198.0	90.7
	"Male"	"M"	"71 years"	"71"	1213	36314	3340.3	95.9
	"Male"	"M"	"72 years"	"72"	1180	34084	3462.0	100.8
	"Male"	"M"	"73 years"	"73"	1205	32088	3755.3	108.2
	"Male"	"M"	"74 years"	"74"	1182	29554	3999.5	116.3
	"Male"	"M"	"75 years"	"75"	1259	28004	4495.8	126.7
	"Male"	"M"	"76 years"	"76"	1248	26206	4762.3	134.8
	"Male"	"M"	"77 years"	"77"	1205	24271	4964.8	143.0
	"Male"	"M"	"78 years"	"78"	1200	22571	5316.6	153.5
	"Male"	"M"	"79 years"	"79"	1246	20639	6037.1	171.0
	"Male"	"M"	"80 years"	"80"	1202	18372	6542.6	188.7
	"Male"	"M"	"81 years"	"81"	1101	16150	6817.3	205.5
	"Male"	"M"	"82 years"	"82"	1059	14325	7392.7	227.2
	"Male"	"M"	"83 years"	"83"	1014	12556	8075.8	253.6
	"Male"	"M"	"84 years"	"84"	1009	10870	9282.4	292.2
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: Non-Hispanic Black or African American; ucd-icd10; 2012-2016; Arizona (04), California (06), Oregon (41), Washington (53)"
"Hispanic Origin: Not Hispanic or Latino"
"Race: Black or African American"
"Single-Year Ages: < 1 year; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years;"
"12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24"
"years; 25 years; 26 years; 27 years; 28 years; 29 years; 30 years; 31 years; 32 years; 33 years; 34 years; 35 years; 36 years;"
"37 years; 38 years; 39 years; 40 years; 41 years; 42 years; 43 years; 44 years; 45 years; 46 years; 47 years; 48 years; 49"
"years; 50 years; 51 years; 52 years; 53 years; 54 years; 55 years; 56 years; 57 years; 58 years; 59 years; 60 years; 61 years;"
"62 years; 63 years; 64 years; 65 years; 66 years; 67 years; 68 years; 69 years; 70 years; 71 years; 72 years; 73 years; 74"
"years; 75 years; 76 years; 77 years; 78 years; 79 years; 80 years; 81 years; 82 years; 83 years; 84 years"
"States: Arizona (04); California (06); Oregon (41); Washington (53)"
"Year/Month: 2012; 2013; 2014; 2015; 2016"
"Group By: Gender; Single-Year Ages"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Nov 8, 2023 7:59:14 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Nov 8, 2023 7:59:14 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"7. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Standard-Errors."
"8. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
