"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1203	348566	345.1	10.0
	"Female"	"F"	"1 year"	"1"	73	348162	21.0	2.5
	"Female"	"F"	"2 years"	"2"	59	338173	17.4	2.3
	"Female"	"F"	"3 years"	"3"	55	341235	16.1	2.2
	"Female"	"F"	"4 years"	"4"	46	344654	13.3	2.0
	"Female"	"F"	"5 years"	"5"	31	346736	8.9	1.6
	"Female"	"F"	"6 years"	"6"	36	345204	10.4	1.7
	"Female"	"F"	"7 years"	"7"	27	344621	7.8	1.5
	"Female"	"F"	"8 years"	"8"	20	344145	5.8	1.3
	"Female"	"F"	"9 years"	"9"	27	340647	7.9	1.5
	"Female"	"F"	"10 years"	"10"	20	336836	5.9	1.3
	"Female"	"F"	"11 years"	"11"	28	336567	8.3	1.6
	"Female"	"F"	"12 years"	"12"	29	338008	8.6	1.6
	"Female"	"F"	"13 years"	"13"	37	340208	10.9	1.8
	"Female"	"F"	"14 years"	"14"	32	343180	9.3	1.6
	"Female"	"F"	"15 years"	"15"	42	348346	12.1	1.9
	"Female"	"F"	"16 years"	"16"	49	352082	13.9	2.0
	"Female"	"F"	"17 years"	"17"	64	356553	17.9	2.2
	"Female"	"F"	"18 years"	"18"	62	356172	17.4	2.2
	"Female"	"F"	"19 years"	"19"	70	351276	19.9	2.4
	"Female"	"F"	"20 years"	"20"	101	358417	28.2	2.8
	"Female"	"F"	"21 years"	"21"	102	364127	28.0	2.8
	"Female"	"F"	"22 years"	"22"	99	366505	27.0	2.7
	"Female"	"F"	"23 years"	"23"	116	363777	31.9	3.0
	"Female"	"F"	"24 years"	"24"	105	358271	29.3	2.9
	"Female"	"F"	"25 years"	"25"	118	347379	34.0	3.1
	"Female"	"F"	"26 years"	"26"	104	335756	31.0	3.0
	"Female"	"F"	"27 years"	"27"	91	324452	28.0	2.9
	"Female"	"F"	"28 years"	"28"	98	317401	30.9	3.1
	"Female"	"F"	"29 years"	"29"	93	312690	29.7	3.1
	"Female"	"F"	"30 years"	"30"	129	310954	41.5	3.7
