"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",2155,575662,374.4
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",143,575818,24.8
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",99,585068,16.9
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",67,586144,11.4
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",57,580485,9.8
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",47,575200,8.2
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",60,574935,10.4
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",42,577939,7.3
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",52,579519,9.0
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",49,585534,8.4
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",44,591931,7.4
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",48,593611,8.1
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",53,593538,8.9
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",76,597289,12.7
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",79,602836,13.1
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",84,607497,13.8
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",117,615645,19.0
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",130,629178,20.7
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",169,654282,25.8
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",215,623912,34.5
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",228,638450,35.7
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",245,660757,37.1
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",255,698412,36.5
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",307,756822,40.6
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",311,802842,38.7
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",356,843818,42.2
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",356,869040,41.0
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",414,876158,47.3
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",389,865245,45.0
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",393,853691,46.0
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",455,841728,54.1
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",445,834739,53.3
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",540,832596,64.9
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",571,825449,69.2
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",553,819430,67.5
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",606,807354,75.1
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",699,790568,88.4
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",694,771989,89.9
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",769,754905,101.9
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",679,742744,91.4
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",844,735123,114.8
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",807,734441,109.9
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",873,739825,118.0
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",1032,761397,135.5
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",1136,784356,144.8
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",1386,804783,172.2
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",1499,816353,183.6
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",1642,820642,200.1
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",1814,816447,222.2
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",1966,818707,240.1
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",2210,834635,264.8
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",2508,857915,292.3
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",2779,881487,315.3
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",3047,905163,336.6
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",3390,921810,367.8
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",3798,924986,410.6
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",4073,926352,439.7
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",4356,925868,470.5
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",4635,917417,505.2
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",4921,905626,543.4
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",5241,894514,585.9
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",5495,876920,626.6
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",5707,853321,668.8
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",5971,830673,718.8
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",6193,806988,767.4
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",6591,785511,839.1
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",6751,766143,881.2
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",7470,759972,982.9
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",7639,719044,1062.4
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",7945,678397,1171.1
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",8052,636374,1265.3
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",8422,600020,1403.6
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",8504,545009,1560.3
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",8632,517409,1668.3
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",9116,486895,1872.3
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",9673,456478,2119.1
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",9661,423589,2280.7
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",10208,397448,2568.4
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",10626,375455,2830.2
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",11442,354727,3225.6
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",12008,333146,3604.4
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",12644,313421,4034.2
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",13366,295394,4524.8
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",14272,278870,5117.8
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",15070,263746,5713.8
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",15990,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",16693,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",17358,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",18417,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",18402,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",19304,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",18923,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",18262,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",16811,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",14962,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",13054,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",10816,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",8656,Not Applicable,Not Applicable
