"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Male","M","Not Hispanic or Latino","2186-2",63116,7811223,808.0
,"1 year","1","Male","M","Not Hispanic or Latino","2186-2",4123,7744396,53.2
,"2 years","2","Male","M","Not Hispanic or Latino","2186-2",2661,7743640,34.4
,"3 years","3","Male","M","Not Hispanic or Latino","2186-2",2017,7826609,25.8
,"4 years","4","Male","M","Not Hispanic or Latino","2186-2",1604,7892875,20.3
,"5 years","5","Male","M","Not Hispanic or Latino","2186-2",1422,7899817,18.0
,"6 years","6","Male","M","Not Hispanic or Latino","2186-2",1278,7864957,16.2
,"7 years","7","Male","M","Not Hispanic or Latino","2186-2",1199,7892769,15.2
,"8 years","8","Male","M","Not Hispanic or Latino","2186-2",1188,7917100,15.0
,"9 years","9","Male","M","Not Hispanic or Latino","2186-2",1183,8055600,14.7
,"10 years","10","Male","M","Not Hispanic or Latino","2186-2",1200,8419204,14.3
,"11 years","11","Male","M","Not Hispanic or Latino","2186-2",1368,8462139,16.2
,"12 years","12","Male","M","Not Hispanic or Latino","2186-2",1544,8682647,17.8
,"13 years","13","Male","M","Not Hispanic or Latino","2186-2",2072,8827707,23.5
,"14 years","14","Male","M","Not Hispanic or Latino","2186-2",2688,8961751,30.0
,"15 years","15","Male","M","Not Hispanic or Latino","2186-2",3902,9130665,42.7
,"16 years","16","Male","M","Not Hispanic or Latino","2186-2",5801,9185771,63.2
,"17 years","17","Male","M","Not Hispanic or Latino","2186-2",7647,9139123,83.7
,"18 years","18","Male","M","Not Hispanic or Latino","2186-2",10474,9102796,115.1
,"19 years","19","Male","M","Not Hispanic or Latino","2186-2",11620,8986741,129.3
,"20 years","20","Male","M","Not Hispanic or Latino","2186-2",11851,8791799,134.8
,"21 years","21","Male","M","Not Hispanic or Latino","2186-2",13007,8737660,148.9
,"22 years","22","Male","M","Not Hispanic or Latino","2186-2",13059,8615613,151.6
,"23 years","23","Male","M","Not Hispanic or Latino","2186-2",12788,8524524,150.0
,"24 years","24","Male","M","Not Hispanic or Latino","2186-2",12766,8416122,151.7
,"25 years","25","Male","M","Not Hispanic or Latino","2186-2",12629,8343884,151.4
,"26 years","26","Male","M","Not Hispanic or Latino","2186-2",12164,8080174,150.5
,"27 years","27","Male","M","Not Hispanic or Latino","2186-2",12197,7940479,153.6
,"28 years","28","Male","M","Not Hispanic or Latino","2186-2",11664,7736858,150.8
,"29 years","29","Male","M","Not Hispanic or Latino","2186-2",11613,7530338,154.2
,"30 years","30","Male","M","Not Hispanic or Latino","2186-2",11491,7626016,150.7
,"31 years","31","Male","M","Not Hispanic or Latino","2186-2",11804,7495464,157.5
,"32 years","32","Male","M","Not Hispanic or Latino","2186-2",12165,7719151,157.6
,"33 years","33","Male","M","Not Hispanic or Latino","2186-2",12902,7980819,161.7
,"34 years","34","Male","M","Not Hispanic or Latino","2186-2",13857,8253988,167.9
,"35 years","35","Male","M","Not Hispanic or Latino","2186-2",15056,8510631,176.9
,"36 years","36","Male","M","Not Hispanic or Latino","2186-2",15706,8617063,182.3
,"37 years","37","Male","M","Not Hispanic or Latino","2186-2",17156,8635867,198.7
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2",18317,8631822,212.2
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",19824,8754353,226.4
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",22001,8943337,246.0
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",24742,9245812,267.6
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",27965,9501290,294.3
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",30955,9745365,317.6
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",34066,9824618,346.7
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",37227,9827658,378.8
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",40514,9936826,407.7
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",43977,9960625,441.5
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",47260,9818329,481.3
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",50939,9716492,524.3
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",54338,9504002,571.7
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",57505,9371936,613.6
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",60955,9076153,671.6
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",63896,8896482,718.2
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",65806,8672853,758.8
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",68945,8367288,824.0
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",71153,8269715,860.4
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",75628,8210601,921.1
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",77078,7777514,991.0
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",78058,7314411,1067.2
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",80378,6849780,1173.4
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",81849,6604428,1239.3
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",82624,6010159,1374.7
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",86296,5791240,1490.1
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",89258,5500296,1622.8
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",90593,5213272,1737.7
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",91216,4856687,1878.2
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",93501,4605280,2030.3
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",96217,4399001,2187.2
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",100890,4207312,2398.0
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",104253,3970076,2626.0
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",108453,3823856,2836.2
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",113740,3656513,3110.6
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",120837,3526255,3426.8
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",125819,3380580,3721.8
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",133588,3237773,4125.9
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",140499,3150513,4459.6
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",147962,3002007,4928.8
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",153781,2843243,5408.6
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",159094,2662294,5975.8
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",163594,2463458,6640.8
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",166065,2280885,7280.7
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",167668,2069480,8101.9
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",167739,1884687,8900.1
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",164831,1660469,9926.8
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",157845,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",150586,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",139176,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",127139,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",113807,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",100971,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",86749,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",72784,Not Applicable,Not Applicable
