"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",2560,575638,444.7
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",197,581119,33.9
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",115,573003,20.1
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",96,582994,16.5
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",71,591656,12.0
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",65,590450,11.0
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",63,584054,10.8
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",48,589684,8.1
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",44,588092,7.5
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",43,588041,7.3
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",47,605126,7.8
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",71,614885,11.5
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",61,629328,9.7
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",79,642388,12.3
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",83,652691,12.7
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",117,671859,17.4
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",123,693032,17.7
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",139,709609,19.6
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",199,724483,27.5
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",237,717906,33.0
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",248,738153,33.6
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",289,759569,38.0
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",285,759931,37.5
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",289,766994,37.7
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",305,760312,40.1
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",334,772803,43.2
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",361,774802,46.6
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",346,793503,43.6
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",350,798163,43.9
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",374,774073,48.3
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",421,770777,54.6
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",433,738272,58.7
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",418,734579,56.9
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",462,720806,64.1
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",456,718758,63.4
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",537,722417,74.3
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",552,726958,75.9
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",606,753140,80.5
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",723,781607,92.5
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",821,805381,101.9
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",971,814897,119.2
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",971,823376,117.9
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",1133,817315,138.6
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",1237,825604,149.8
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",1440,842847,170.8
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",1550,866432,178.9
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",1827,892881,204.6
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",2019,922128,219.0
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",2278,940568,242.2
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",2543,947453,268.4
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",2787,945590,294.7
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",2962,951408,311.3
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",3298,944067,349.3
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",3454,932854,370.3
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",3675,929570,395.3
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",3796,911332,416.5
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",3941,888736,443.4
