"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	5352	1227707	435.9	6.0
	"Female"	"F"	"1 year"	"1"	387	1240494	31.2	1.6
	"Female"	"F"	"2 years"	"2"	233	1237374	18.8	1.2
	"Female"	"F"	"3 years"	"3"	177	1240659	14.3	1.1
	"Female"	"F"	"4 years"	"4"	161	1245624	12.9	1.0
	"Female"	"F"	"5 years"	"5"	145	1248038	11.6	1.0
	"Female"	"F"	"6 years"	"6"	137	1237974	11.1	0.9
	"Female"	"F"	"7 years"	"7"	99	1229835	8.0	0.8
	"Female"	"F"	"8 years"	"8"	87	1227341	7.1	0.8
	"Female"	"F"	"9 years"	"9"	105	1217970	8.6	0.8
	"Female"	"F"	"10 years"	"10"	106	1230626	8.6	0.8
	"Female"	"F"	"11 years"	"11"	123	1237594	9.9	0.9
	"Female"	"F"	"12 years"	"12"	121	1254234	9.6	0.9
	"Female"	"F"	"13 years"	"13"	146	1269199	11.5	1.0
	"Female"	"F"	"14 years"	"14"	164	1281107	12.8	1.0
	"Female"	"F"	"15 years"	"15"	196	1302920	15.0	1.1
	"Female"	"F"	"16 years"	"16"	211	1326967	15.9	1.1
	"Female"	"F"	"17 years"	"17"	255	1348782	18.9	1.2
	"Female"	"F"	"18 years"	"18"	346	1362964	25.4	1.4
	"Female"	"F"	"19 years"	"19"	391	1342710	29.1	1.5
	"Female"	"F"	"20 years"	"20"	382	1355886	28.2	1.4
	"Female"	"F"	"21 years"	"21"	468	1372951	34.1	1.6
	"Female"	"F"	"22 years"	"22"	454	1373510	33.1	1.6
	"Female"	"F"	"23 years"	"23"	466	1369440	34.0	1.6
	"Female"	"F"	"24 years"	"24"	485	1350866	35.9	1.6
	"Female"	"F"	"25 years"	"25"	501	1344902	37.3	1.7
	"Female"	"F"	"26 years"	"26"	531	1336962	39.7	1.7
	"Female"	"F"	"27 years"	"27"	522	1347273	38.7	1.7
	"Female"	"F"	"28 years"	"28"	553	1355542	40.8	1.7
	"Female"	"F"	"29 years"	"29"	554	1343135	41.2	1.8
	"Female"	"F"	"30 years"	"30"	633	1343609	47.1	1.9
	"Female"	"F"	"31 years"	"31"	636	1307728	48.6	1.9
	"Female"	"F"	"32 years"	"32"	659	1298765	50.7	2.0
	"Female"	"F"	"33 years"	"33"	706	1273558	55.4	2.1
	"Female"	"F"	"34 years"	"34"	711	1259366	56.5	2.1
	"Female"	"F"	"35 years"	"35"	813	1255235	64.8	2.3
	"Female"	"F"	"36 years"	"36"	832	1249997	66.6	2.3
	"Female"	"F"	"37 years"	"37"	853	1255729	67.9	2.3
	"Female"	"F"	"38 years"	"38"	1001	1275393	78.5	2.5
	"Female"	"F"	"39 years"	"39"	1156	1305189	88.6	2.6
	"Female"	"F"	"40 years"	"40"	1323	1313777	100.7	2.8
	"Female"	"F"	"41 years"	"41"	1376	1318538	104.4	2.8
	"Female"	"F"	"42 years"	"42"	1472	1311436	112.2	2.9
	"Female"	"F"	"43 years"	"43"	1725	1296119	133.1	3.2
	"Female"	"F"	"44 years"	"44"	1940	1288881	150.5	3.4
	"Female"	"F"	"45 years"	"45"	2044	1296143	157.7	3.5
	"Female"	"F"	"46 years"	"46"	2340	1306610	179.1	3.7
	"Female"	"F"	"47 years"	"47"	2592	1325705	195.5	3.8
	"Female"	"F"	"48 years"	"48"	2812	1337309	210.3	4.0
	"Female"	"F"	"49 years"	"49"	3195	1353516	236.1	4.2
	"Female"	"F"	"50 years"	"50"	3462	1334430	259.4	4.4
	"Female"	"F"	"51 years"	"51"	3801	1324072	287.1	4.7
	"Female"	"F"	"52 years"	"52"	4090	1315150	311.0	4.9
	"Female"	"F"	"53 years"	"53"	4371	1288220	339.3	5.1
	"Female"	"F"	"54 years"	"54"	4560	1271299	358.7	5.3
	"Female"	"F"	"55 years"	"55"	4824	1242979	388.1	5.6
	"Female"	"F"	"56 years"	"56"	4992	1209923	412.6	5.8
	"Female"	"F"	"57 years"	"57"	5297	1172362	451.8	6.2
	"Female"	"F"	"58 years"	"58"	5349	1131949	472.5	6.5
	"Female"	"F"	"59 years"	"59"	5665	1097855	516.0	6.9
	"Female"	"F"	"60 years"	"60"	5928	1056108	561.3	7.3
	"Female"	"F"	"61 years"	"61"	6318	1023518	617.3	7.8
	"Female"	"F"	"62 years"	"62"	6558	1016591	645.1	8.0
	"Female"	"F"	"63 years"	"63"	6962	945035	736.7	8.8
	"Female"	"F"	"64 years"	"64"	7126	895323	795.9	9.4
	"Female"	"F"	"65 years"	"65"	7268	845798	859.3	10.1
	"Female"	"F"	"66 years"	"66"	7203	797421	903.3	10.6
	"Female"	"F"	"67 years"	"67"	7328	723381	1013.0	11.8
	"Female"	"F"	"68 years"	"68"	7561	688250	1098.6	12.6
	"Female"	"F"	"69 years"	"69"	7893	656033	1203.1	13.5
	"Female"	"F"	"70 years"	"70"	8278	616362	1343.0	14.8
	"Female"	"F"	"71 years"	"71"	8407	579660	1450.3	15.8
	"Female"	"F"	"72 years"	"72"	8698	548117	1586.9	17.0
	"Female"	"F"	"73 years"	"73"	9198	523870	1755.8	18.3
	"Female"	"F"	"74 years"	"74"	9889	502178	1969.2	19.8
	"Female"	"F"	"75 years"	"75"	10325	475180	2172.9	21.4
	"Female"	"F"	"76 years"	"76"	11111	454601	2444.1	23.2
	"Female"	"F"	"77 years"	"77"	11803	435807	2708.3	24.9
	"Female"	"F"	"78 years"	"78"	12503	418240	2989.4	26.7
	"Female"	"F"	"79 years"	"79"	13379	407698	3281.6	28.4
	"Female"	"F"	"80 years"	"80"	14571	388484	3750.7	31.1
	"Female"	"F"	"81 years"	"81"	15649	374775	4175.6	33.4
	"Female"	"F"	"82 years"	"82"	16850	359550	4686.4	36.1
	"Female"	"F"	"83 years"	"83"	17953	342673	5239.1	39.1
	"Female"	"F"	"84 years"	"84"	19205	323905	5929.2	42.8
	"Male"	"M"	"< 1 year"	"0"	6667	1282928	519.7	6.4
	"Male"	"M"	"1 year"	"1"	472	1295332	36.4	1.7
	"Male"	"M"	"2 years"	"2"	316	1294785	24.4	1.4
	"Male"	"M"	"3 years"	"3"	227	1295697	17.5	1.2
	"Male"	"M"	"4 years"	"4"	183	1303273	14.0	1.0
	"Male"	"M"	"5 years"	"5"	142	1305646	10.9	0.9
	"Male"	"M"	"6 years"	"6"	153	1295035	11.8	1.0
	"Male"	"M"	"7 years"	"7"	122	1280903	9.5	0.9
	"Male"	"M"	"8 years"	"8"	106	1281811	8.3	0.8
	"Male"	"M"	"9 years"	"9"	120	1271378	9.4	0.9
	"Male"	"M"	"10 years"	"10"	113	1289498	8.8	0.8
	"Male"	"M"	"11 years"	"11"	141	1293757	10.9	0.9
	"Male"	"M"	"12 years"	"12"	171	1312755	13.0	1.0
	"Male"	"M"	"13 years"	"13"	189	1328133	14.2	1.0
	"Male"	"M"	"14 years"	"14"	267	1344246	19.9	1.2
	"Male"	"M"	"15 years"	"15"	376	1368503	27.5	1.4
	"Male"	"M"	"16 years"	"16"	508	1398857	36.3	1.6
	"Male"	"M"	"17 years"	"17"	721	1429574	50.4	1.9
	"Male"	"M"	"18 years"	"18"	1203	1453596	82.8	2.4
	"Male"	"M"	"19 years"	"19"	1302	1448298	89.9	2.5
	"Male"	"M"	"20 years"	"20"	1471	1471522	100.0	2.6
	"Male"	"M"	"21 years"	"21"	1505	1486311	101.3	2.6
	"Male"	"M"	"22 years"	"22"	1491	1485183	100.4	2.6
	"Male"	"M"	"23 years"	"23"	1513	1476772	102.5	2.6
	"Male"	"M"	"24 years"	"24"	1523	1460983	104.2	2.7
	"Male"	"M"	"25 years"	"25"	1454	1455597	99.9	2.6
	"Male"	"M"	"26 years"	"26"	1409	1437701	98.0	2.6
	"Male"	"M"	"27 years"	"27"	1421	1435723	99.0	2.6
	"Male"	"M"	"28 years"	"28"	1418	1427460	99.3	2.6
	"Male"	"M"	"29 years"	"29"	1508	1410086	106.9	2.8
	"Male"	"M"	"30 years"	"30"	1521	1410134	107.9	2.8
	"Male"	"M"	"31 years"	"31"	1484	1360132	109.1	2.8
	"Male"	"M"	"32 years"	"32"	1564	1341554	116.6	2.9
	"Male"	"M"	"33 years"	"33"	1539	1310780	117.4	3.0
	"Male"	"M"	"34 years"	"34"	1570	1283722	122.3	3.1
	"Male"	"M"	"35 years"	"35"	1641	1279684	128.2	3.2
	"Male"	"M"	"36 years"	"36"	1591	1265121	125.8	3.2
	"Male"	"M"	"37 years"	"37"	1690	1268406	133.2	3.2
	"Male"	"M"	"38 years"	"38"	1861	1284927	144.8	3.4
	"Male"	"M"	"39 years"	"39"	1899	1312737	144.7	3.3
	"Male"	"M"	"40 years"	"40"	2131	1326199	160.7	3.5
	"Male"	"M"	"41 years"	"41"	2448	1327389	184.4	3.7
	"Male"	"M"	"42 years"	"42"	2662	1323247	201.2	3.9
	"Male"	"M"	"43 years"	"43"	2860	1310408	218.3	4.1
	"Male"	"M"	"44 years"	"44"	3068	1303451	235.4	4.2
	"Male"	"M"	"45 years"	"45"	3380	1305520	258.9	4.5
	"Male"	"M"	"46 years"	"46"	3834	1310990	292.5	4.7
	"Male"	"M"	"47 years"	"47"	4282	1327519	322.6	4.9
	"Male"	"M"	"48 years"	"48"	4758	1329240	357.9	5.2
	"Male"	"M"	"49 years"	"49"	5258	1342064	391.8	5.4
	"Male"	"M"	"50 years"	"50"	5539	1318417	420.1	5.6
	"Male"	"M"	"51 years"	"51"	6021	1304451	461.6	5.9
	"Male"	"M"	"52 years"	"52"	6564	1288249	509.5	6.3
	"Male"	"M"	"53 years"	"53"	6977	1256350	555.3	6.6
	"Male"	"M"	"54 years"	"54"	7323	1232099	594.4	6.9
	"Male"	"M"	"55 years"	"55"	7952	1192443	666.9	7.5
	"Male"	"M"	"56 years"	"56"	8189	1152450	710.6	7.9
	"Male"	"M"	"57 years"	"57"	8582	1107277	775.1	8.4
	"Male"	"M"	"58 years"	"58"	8920	1062933	839.2	8.9
	"Male"	"M"	"59 years"	"59"	9392	1024473	916.8	9.5
	"Male"	"M"	"60 years"	"60"	9484	978414	969.3	10.0
	"Male"	"M"	"61 years"	"61"	9680	945469	1023.8	10.4
	"Male"	"M"	"62 years"	"62"	10254	934385	1097.4	10.8
	"Male"	"M"	"63 years"	"63"	10280	864263	1189.5	11.7
	"Male"	"M"	"64 years"	"64"	10304	815358	1263.7	12.4
	"Male"	"M"	"65 years"	"65"	10080	763994	1319.4	13.1
	"Male"	"M"	"66 years"	"66"	10371	713354	1453.8	14.3
	"Male"	"M"	"67 years"	"67"	9973	639767	1558.8	15.6
	"Male"	"M"	"68 years"	"68"	10301	600958	1714.1	16.9
	"Male"	"M"	"69 years"	"69"	10293	567370	1814.2	17.9
	"Male"	"M"	"70 years"	"70"	10544	529348	1991.9	19.4
	"Male"	"M"	"71 years"	"71"	10644	492382	2161.7	21.0
	"Male"	"M"	"72 years"	"72"	10962	460048	2382.8	22.8
	"Male"	"M"	"73 years"	"73"	11188	435428	2569.4	24.3
	"Male"	"M"	"74 years"	"74"	11677	413016	2827.3	26.2
	"Male"	"M"	"75 years"	"75"	12140	383738	3163.6	28.7
	"Male"	"M"	"76 years"	"76"	12511	362506	3451.3	30.9
	"Male"	"M"	"77 years"	"77"	13142	342965	3831.9	33.4
	"Male"	"M"	"78 years"	"78"	13496	325940	4140.6	35.6
	"Male"	"M"	"79 years"	"79"	14116	310650	4544.0	38.2
	"Male"	"M"	"80 years"	"80"	15076	290387	5191.7	42.3
	"Male"	"M"	"81 years"	"81"	15565	272832	5705.0	45.7
	"Male"	"M"	"82 years"	"82"	16097	252179	6383.2	50.3
	"Male"	"M"	"83 years"	"83"	16237	230959	7030.3	55.2
	"Male"	"M"	"84 years"	"84"	16686	209450	7966.6	61.7
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: Non-Hispanic More than one race; ucd-icd10; 2009-2013; California (06)"
"Single-Year Ages: < 1 year; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years;"
"12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24"
"years; 25 years; 26 years; 27 years; 28 years; 29 years; 30 years; 31 years; 32 years; 33 years; 34 years; 35 years; 36 years;"
"37 years; 38 years; 39 years; 40 years; 41 years; 42 years; 43 years; 44 years; 45 years; 46 years; 47 years; 48 years; 49"
"years; 50 years; 51 years; 52 years; 53 years; 54 years; 55 years; 56 years; 57 years; 58 years; 59 years; 60 years; 61 years;"
"62 years; 63 years; 64 years; 65 years; 66 years; 67 years; 68 years; 69 years; 70 years; 71 years; 72 years; 73 years; 74"
"years; 75 years; 76 years; 77 years; 78 years; 79 years; 80 years; 81 years; 82 years; 83 years; 84 years"
"States: California (06)"
"Year/Month: 2009; 2010; 2011; 2012; 2013"
"Group By: Gender; Single-Year Ages"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Nov 16, 2023 4:34:09 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Nov 16, 2023 4:34:09 PM"
"---"
Caveats:
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"2. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Standard-Errors."
"3. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
