"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	646	102182	632.2	24.9
	"Female"	"F"	"1 year"	"1"	60	101341	59.2	7.6
	"Female"	"F"	"2 years"	"2"	50	102205	48.9	6.9
	"Female"	"F"	"3 years"	"3"	26	102714	25.3	5.0
	"Female"	"F"	"4 years"	"4"	27	102998	26.2	5.0
	"Female"	"F"	"5 years"	"5"	25	102801	24.3	4.9
	"Female"	"F"	"6 years"	"6"	18	102197	Unreliable	4.2
	"Female"	"F"	"7 years"	"7"	17	101833	Unreliable	4.0
	"Female"	"F"	"8 years"	"8"	15	101349	Unreliable	3.8
	"Female"	"F"	"9 years"	"9"	21	100904	20.8	4.5
	"Female"	"F"	"10 years"	"10"	16	103198	Unreliable	3.9
	"Female"	"F"	"11 years"	"11"	14	103358	Unreliable	3.6
	"Female"	"F"	"12 years"	"12"	18	104729	Unreliable	4.1
	"Female"	"F"	"13 years"	"13"	24	105054	22.8	4.7
	"Female"	"F"	"14 years"	"14"	29	104353	27.8	5.2
	"Female"	"F"	"15 years"	"15"	36	105909	34.0	5.7
	"Female"	"F"	"16 years"	"16"	55	108102	50.9	6.9
	"Female"	"F"	"17 years"	"17"	60	110500	54.3	7.0
	"Female"	"F"	"18 years"	"18"	80	112642	71.0	7.9
	"Female"	"F"	"19 years"	"19"	93	114039	81.6	8.5
	"Female"	"F"	"20 years"	"20"	86	113186	76.0	8.2
	"Female"	"F"	"21 years"	"21"	97	110469	87.8	8.9
	"Female"	"F"	"22 years"	"22"	101	106496	94.8	9.4
	"Female"	"F"	"23 years"	"23"	107	102944	103.9	10.0
	"Female"	"F"	"24 years"	"24"	104	99862	104.1	10.2
	"Female"	"F"	"25 years"	"25"	107	97411	109.8	10.6
	"Female"	"F"	"26 years"	"26"	121	95647	126.5	11.5
	"Female"	"F"	"27 years"	"27"	135	94334	143.1	12.3
	"Female"	"F"	"28 years"	"28"	153	93080	164.4	13.3
	"Female"	"F"	"29 years"	"29"	130	92299	140.8	12.4
	"Female"	"F"	"30 years"	"30"	137	90794	150.9	12.9
	"Female"	"F"	"31 years"	"31"	144	88362	163.0	13.6
	"Female"	"F"	"32 years"	"32"	138	87493	157.7	13.4
	"Female"	"F"	"33 years"	"33"	147	84868	173.2	14.3
	"Female"	"F"	"34 years"	"34"	139	82589	168.3	14.3
	"Female"	"F"	"35 years"	"35"	177	82156	215.4	16.2
	"Female"	"F"	"36 years"	"36"	159	81238	195.7	15.5
	"Female"	"F"	"37 years"	"37"	191	81312	234.9	17.0
	"Female"	"F"	"38 years"	"38"	202	82960	243.5	17.1
	"Female"	"F"	"39 years"	"39"	227	83972	270.3	17.9
	"Female"	"F"	"40 years"	"40"	195	84496	230.8	16.5
	"Female"	"F"	"41 years"	"41"	205	84905	241.4	16.9
	"Female"	"F"	"42 years"	"42"	255	85622	297.8	18.7
	"Female"	"F"	"43 years"	"43"	312	85768	363.8	20.6
	"Female"	"F"	"44 years"	"44"	279	86951	320.9	19.2
	"Female"	"F"	"45 years"	"45"	328	89690	365.7	20.2
	"Female"	"F"	"46 years"	"46"	349	91074	383.2	20.5
	"Female"	"F"	"47 years"	"47"	394	93639	420.8	21.2
	"Female"	"F"	"48 years"	"48"	431	95937	449.3	21.6
	"Female"	"F"	"49 years"	"49"	446	96583	461.8	21.9
	"Female"	"F"	"50 years"	"50"	435	96101	452.6	21.7
	"Female"	"F"	"51 years"	"51"	480	95499	502.6	22.9
	"Female"	"F"	"52 years"	"52"	527	94558	557.3	24.3
	"Female"	"F"	"53 years"	"53"	515	92203	558.6	24.6
	"Female"	"F"	"54 years"	"54"	501	90057	556.3	24.9
	"Female"	"F"	"55 years"	"55"	503	87079	577.6	25.8
	"Female"	"F"	"56 years"	"56"	517	83386	620.0	27.3
