"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",240,55727,430.7
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",14,55284,Unreliable
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53792,Suppressed
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53241,Suppressed
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53068,Suppressed
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52828,Suppressed
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52255,Suppressed
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51617,Suppressed
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51139,Suppressed
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",Suppressed,50789,Suppressed
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51115,Suppressed
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51152,Suppressed
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52227,Suppressed
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52811,Suppressed
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53203,Suppressed
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",Suppressed,54663,Suppressed
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",Suppressed,55399,Suppressed
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",Suppressed,55974,Suppressed
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",13,60330,Unreliable
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",16,64020,Unreliable
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",16,67454,Unreliable
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",24,73869,32.5
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",27,79177,34.1
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",25,82492,30.3
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",33,82209,40.1
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",25,81814,30.6
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",26,80429,32.3
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",28,80408,34.8
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",33,80091,41.2
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",30,77909,38.5
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",37,77194,47.9
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",31,73208,42.3
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",37,72390,51.1
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",35,69108,50.6
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",37,67472,54.8
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",45,65817,68.4
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",50,64811,77.1
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",38,64522,58.9
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",56,65620,85.3
