"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	908	105843	857.9	28.5
	"Female"	"F"	"1 year"	"1"	49	107926	45.4	6.5
	"Female"	"F"	"2 years"	"2"	38	107197	35.4	5.8
	"Female"	"F"	"3 years"	"3"	27	106112	25.4	4.9
	"Female"	"F"	"4 years"	"4"	18	106587	Unreliable	4.0
	"Female"	"F"	"5 years"	"5"	13	104893	Unreliable	3.4
	"Female"	"F"	"6 years"	"6"	19	104062	Unreliable	4.2
	"Female"	"F"	"7 years"	"7"	13	104272	Unreliable	3.5
	"Female"	"F"	"8 years"	"8"	10	104516	Unreliable	3.0
	"Female"	"F"	"9 years"	"9"	Suppressed	105395	Suppressed	Suppressed
	"Female"	"F"	"10 years"	"10"	16	108253	Unreliable	3.7
	"Female"	"F"	"11 years"	"11"	25	109862	22.8	4.6
	"Female"	"F"	"12 years"	"12"	15	112534	Unreliable	3.4
	"Female"	"F"	"13 years"	"13"	13	113549	Unreliable	3.2
	"Female"	"F"	"14 years"	"14"	25	116291	21.5	4.3
	"Female"	"F"	"15 years"	"15"	34	119863	28.4	4.9
	"Female"	"F"	"16 years"	"16"	24	123171	19.5	4.0
	"Female"	"F"	"17 years"	"17"	35	125260	27.9	4.7
	"Female"	"F"	"18 years"	"18"	56	125331	44.7	6.0
	"Female"	"F"	"19 years"	"19"	69	124625	55.4	6.7
	"Female"	"F"	"20 years"	"20"	60	125608	47.8	6.2
	"Female"	"F"	"21 years"	"21"	70	126456	55.4	6.6
	"Female"	"F"	"22 years"	"22"	66	124660	52.9	6.5
	"Female"	"F"	"23 years"	"23"	86	121406	70.8	7.6
	"Female"	"F"	"24 years"	"24"	81	115957	69.9	7.8
	"Female"	"F"	"25 years"	"25"	70	112451	62.2	7.4
	"Female"	"F"	"26 years"	"26"	69	108459	63.6	7.7
	"Female"	"F"	"27 years"	"27"	77	107615	71.6	8.2
	"Female"	"F"	"28 years"	"28"	84	105651	79.5	8.7
	"Female"	"F"	"29 years"	"29"	101	104913	96.3	9.6
	"Female"	"F"	"30 years"	"30"	103	105257	97.9	9.6
	"Female"	"F"	"31 years"	"31"	99	101297	97.7	9.8
	"Female"	"F"	"32 years"	"32"	121	100890	119.9	10.9
	"Female"	"F"	"33 years"	"33"	119	97838	121.6	11.1
	"Female"	"F"	"34 years"	"34"	116	95660	121.3	11.3
	"Female"	"F"	"35 years"	"35"	118	94605	124.7	11.5
	"Female"	"F"	"36 years"	"36"	135	93189	144.9	12.5
	"Female"	"F"	"37 years"	"37"	134	93287	143.6	12.4
	"Female"	"F"	"38 years"	"38"	155	95078	163.0	13.1
	"Female"	"F"	"39 years"	"39"	181	98915	183.0	13.6
	"Female"	"F"	"40 years"	"40"	199	100794	197.4	14.0
	"Female"	"F"	"41 years"	"41"	219	101589	215.6	14.6
	"Female"	"F"	"42 years"	"42"	257	101970	252.0	15.7
	"Female"	"F"	"43 years"	"43"	261	102415	254.8	15.8
	"Female"	"F"	"44 years"	"44"	318	103278	307.9	17.3
	"Female"	"F"	"45 years"	"45"	315	105210	299.4	16.9
	"Female"	"F"	"46 years"	"46"	374	106758	350.3	18.1
