"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1028	311310	330.2	10.3
	"Female"	"F"	"1 year"	"1"	63	311218	20.2	2.6
	"Female"	"F"	"2 years"	"2"	39	311181	12.5	2.0
	"Female"	"F"	"3 years"	"3"	32	317099	10.1	1.8
	"Female"	"F"	"4 years"	"4"	34	321058	10.6	1.8
	"Female"	"F"	"5 years"	"5"	21	327301	6.4	1.4
	"Female"	"F"	"6 years"	"6"	36	330074	10.9	1.8
	"Female"	"F"	"7 years"	"7"	35	331518	10.6	1.8
	"Female"	"F"	"8 years"	"8"	28	335383	8.3	1.6
	"Female"	"F"	"9 years"	"9"	21	338012	6.2	1.4
	"Female"	"F"	"10 years"	"10"	17	338058	Unreliable	1.2
	"Female"	"F"	"11 years"	"11"	27	338474	8.0	1.5
	"Female"	"F"	"12 years"	"12"	30	338599	8.9	1.6
	"Female"	"F"	"13 years"	"13"	35	335859	10.4	1.8
	"Female"	"F"	"14 years"	"14"	36	332779	10.8	1.8
	"Female"	"F"	"15 years"	"15"	45	333624	13.5	2.0
	"Female"	"F"	"16 years"	"16"	44	336028	13.1	2.0
	"Female"	"F"	"17 years"	"17"	85	338890	25.1	2.7
	"Female"	"F"	"18 years"	"18"	77	338582	22.7	2.6
	"Female"	"F"	"19 years"	"19"	105	334416	31.4	3.1
	"Female"	"F"	"20 years"	"20"	109	338532	32.2	3.1
	"Female"	"F"	"21 years"	"21"	121	343603	35.2	3.2
	"Female"	"F"	"22 years"	"22"	109	351401	31.0	3.0
	"Female"	"F"	"23 years"	"23"	138	357810	38.6	3.3
	"Female"	"F"	"24 years"	"24"	113	364459	31.0	2.9
	"Female"	"F"	"25 years"	"25"	133	369326	36.0	3.1
	"Female"	"F"	"26 years"	"26"	153	369112	41.5	3.4
	"Female"	"F"	"27 years"	"27"	138	362615	38.1	3.2
	"Female"	"F"	"28 years"	"28"	154	353534	43.6	3.5
	"Female"	"F"	"29 years"	"29"	146	341475	42.8	3.5
	"Female"	"F"	"30 years"	"30"	155	328040	47.3	3.8
	"Female"	"F"	"31 years"	"31"	147	317442	46.3	3.8
	"Female"	"F"	"32 years"	"32"	167	310219	53.8	4.2
	"Female"	"F"	"33 years"	"33"	171	305373	56.0	4.3
	"Female"	"F"	"34 years"	"34"	194	303786	63.9	4.6
	"Female"	"F"	"35 years"	"35"	191	302401	63.2	4.6
	"Female"	"F"	"36 years"	"36"	200	301945	66.2	4.7
	"Female"	"F"	"37 years"	"37"	213	299288	71.2	4.9
	"Female"	"F"	"38 years"	"38"	222	295983	75.0	5.0
	"Female"	"F"	"39 years"	"39"	263	293008	89.8	5.5
	"Female"	"F"	"40 years"	"40"	280	289821	96.6	5.8
	"Female"	"F"	"41 years"	"41"	280	288582	97.0	5.8
	"Female"	"F"	"42 years"	"42"	285	288910	98.6	5.8
	"Female"	"F"	"43 years"	"43"	331	289262	114.4	6.3
	"Female"	"F"	"44 years"	"44"	313	288436	108.5	6.1
	"Female"	"F"	"45 years"	"45"	369	288324	128.0	6.7
	"Female"	"F"	"46 years"	"46"	406	286703	141.6	7.0
	"Female"	"F"	"47 years"	"47"	414	283537	146.0	7.2
	"Female"	"F"	"48 years"	"48"	462	279699	165.2	7.7
	"Female"	"F"	"49 years"	"49"	466	274371	169.8	7.9
	"Female"	"F"	"50 years"	"50"	511	266955	191.4	8.5
	"Female"	"F"	"51 years"	"51"	564	259584	217.3	9.1
	"Female"	"F"	"52 years"	"52"	590	252863	233.3	9.6
	"Female"	"F"	"53 years"	"53"	586	246357	237.9	9.8
	"Female"	"F"	"54 years"	"54"	632	239754	263.6	10.5
	"Female"	"F"	"55 years"	"55"	709	232751	304.6	11.4
	"Female"	"F"	"56 years"	"56"	756	226001	334.5	12.2
	"Female"	"F"	"57 years"	"57"	763	217595	350.7	12.7
	"Female"	"F"	"58 years"	"58"	853	209919	406.3	13.9
	"Female"	"F"	"59 years"	"59"	885	202467	437.1	14.7
	"Female"	"F"	"60 years"	"60"	994	194646	510.7	16.2
	"Female"	"F"	"61 years"	"61"	993	185638	534.9	17.0
	"Female"	"F"	"62 years"	"62"	1040	176769	588.3	18.2
	"Female"	"F"	"63 years"	"63"	1037	167178	620.3	19.3
	"Female"	"F"	"64 years"	"64"	1040	157404	660.7	20.5
	"Female"	"F"	"65 years"	"65"	1040	147450	705.3	21.9
	"Female"	"F"	"66 years"	"66"	1061	137844	769.7	23.6
	"Female"	"F"	"67 years"	"67"	1132	129388	874.9	26.0
	"Female"	"F"	"68 years"	"68"	1186	121957	972.5	28.2
	"Female"	"F"	"69 years"	"69"	1219	115182	1058.3	30.3
	"Female"	"F"	"70 years"	"70"	1210	107124	1129.5	32.5
	"Female"	"F"	"71 years"	"71"	1226	99422	1233.1	35.2
	"Female"	"F"	"72 years"	"72"	1255	92599	1355.3	38.3
	"Female"	"F"	"73 years"	"73"	1262	86378	1461.0	41.1
	"Female"	"F"	"74 years"	"74"	1385	79647	1738.9	46.7
	"Female"	"F"	"75 years"	"75"	1441	74608	1931.4	50.9
	"Female"	"F"	"76 years"	"76"	1449	69511	2084.6	54.8
	"Female"	"F"	"77 years"	"77"	1476	64671	2282.3	59.4
	"Female"	"F"	"78 years"	"78"	1521	59904	2539.1	65.1
	"Female"	"F"	"79 years"	"79"	1492	56228	2653.5	68.7
	"Female"	"F"	"80 years"	"80"	1618	52723	3068.9	76.3
	"Female"	"F"	"81 years"	"81"	1725	48974	3522.3	84.8
	"Female"	"F"	"82 years"	"82"	1762	45404	3880.7	92.5
	"Female"	"F"	"83 years"	"83"	1859	41956	4430.8	102.8
	"Female"	"F"	"84 years"	"84"	1904	38566	4937.0	113.1
	"Male"	"M"	"< 1 year"	"0"	1294	324741	398.5	11.1
	"Male"	"M"	"1 year"	"1"	87	322979	26.9	2.9
	"Male"	"M"	"2 years"	"2"	45	324362	13.9	2.1
	"Male"	"M"	"3 years"	"3"	44	330157	13.3	2.0
	"Male"	"M"	"4 years"	"4"	27	334592	8.1	1.6
	"Male"	"M"	"5 years"	"5"	34	341532	10.0	1.7
	"Male"	"M"	"6 years"	"6"	32	343851	9.3	1.6
	"Male"	"M"	"7 years"	"7"	20	345554	5.8	1.3
	"Male"	"M"	"8 years"	"8"	34	349811	9.7	1.7
	"Male"	"M"	"9 years"	"9"	27	352654	7.7	1.5
	"Male"	"M"	"10 years"	"10"	39	352036	11.1	1.8
	"Male"	"M"	"11 years"	"11"	36	352347	10.2	1.7
	"Male"	"M"	"12 years"	"12"	33	351624	9.4	1.6
	"Male"	"M"	"13 years"	"13"	41	347311	11.8	1.8
	"Male"	"M"	"14 years"	"14"	47	344080	13.7	2.0
	"Male"	"M"	"15 years"	"15"	79	343846	23.0	2.6
	"Male"	"M"	"16 years"	"16"	117	346882	33.7	3.1
	"Male"	"M"	"17 years"	"17"	172	350391	49.1	3.7
	"Male"	"M"	"18 years"	"18"	243	349518	69.5	4.5
	"Male"	"M"	"19 years"	"19"	315	345532	91.2	5.1
	"Male"	"M"	"20 years"	"20"	358	350366	102.2	5.4
	"Male"	"M"	"21 years"	"21"	391	355589	110.0	5.6
	"Male"	"M"	"22 years"	"22"	428	363894	117.6	5.7
	"Male"	"M"	"23 years"	"23"	450	370871	121.3	5.7
	"Male"	"M"	"24 years"	"24"	466	379841	122.7	5.7
	"Male"	"M"	"25 years"	"25"	472	386569	122.1	5.6
	"Male"	"M"	"26 years"	"26"	493	388902	126.8	5.7
	"Male"	"M"	"27 years"	"27"	511	384935	132.7	5.9
	"Male"	"M"	"28 years"	"28"	493	377069	130.7	5.9
	"Male"	"M"	"29 years"	"29"	469	366988	127.8	5.9
	"Male"	"M"	"30 years"	"30"	474	354540	133.7	6.1
	"Male"	"M"	"31 years"	"31"	437	343947	127.1	6.1
	"Male"	"M"	"32 years"	"32"	463	335684	137.9	6.4
	"Male"	"M"	"33 years"	"33"	452	330571	136.7	6.4
	"Male"	"M"	"34 years"	"34"	470	325498	144.4	6.7
	"Male"	"M"	"35 years"	"35"	485	319687	151.7	6.9
	"Male"	"M"	"36 years"	"36"	490	318004	154.1	7.0
	"Male"	"M"	"37 years"	"37"	518	311612	166.2	7.3
	"Male"	"M"	"38 years"	"38"	529	305581	173.1	7.5
	"Male"	"M"	"39 years"	"39"	582	299489	194.3	8.1
	"Male"	"M"	"40 years"	"40"	556	293494	189.4	8.0
	"Male"	"M"	"41 years"	"41"	565	288503	195.8	8.2
	"Male"	"M"	"42 years"	"42"	592	286202	206.8	8.5
	"Male"	"M"	"43 years"	"43"	630	283485	222.2	8.9
	"Male"	"M"	"44 years"	"44"	681	281800	241.7	9.3
	"Male"	"M"	"45 years"	"45"	764	281464	271.4	9.8
