"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1084	347150	312.3	9.5
	"Female"	"F"	"1 year"	"1"	86	343180	25.1	2.7
	"Female"	"F"	"2 years"	"2"	51	347061	14.7	2.1
	"Female"	"F"	"3 years"	"3"	35	348003	10.1	1.7
	"Female"	"F"	"4 years"	"4"	34	344689	9.9	1.7
	"Female"	"F"	"5 years"	"5"	24	340755	7.0	1.4
	"Female"	"F"	"6 years"	"6"	36	340017	10.6	1.8
	"Female"	"F"	"7 years"	"7"	24	340475	7.0	1.4
	"Female"	"F"	"8 years"	"8"	30	340262	8.8	1.6
	"Female"	"F"	"9 years"	"9"	26	343873	7.6	1.5
	"Female"	"F"	"10 years"	"10"	28	348548	8.0	1.5
	"Female"	"F"	"11 years"	"11"	30	350632	8.6	1.6
	"Female"	"F"	"12 years"	"12"	30	350908	8.5	1.6
	"Female"	"F"	"13 years"	"13"	46	352792	13.0	1.9
	"Female"	"F"	"14 years"	"14"	53	356189	14.9	2.0
	"Female"	"F"	"15 years"	"15"	50	360265	13.9	2.0
	"Female"	"F"	"16 years"	"16"	76	365427	20.8	2.4
	"Female"	"F"	"17 years"	"17"	75	373970	20.1	2.3
	"Female"	"F"	"18 years"	"18"	88	389226	22.6	2.4
	"Female"	"F"	"19 years"	"19"	133	367397	36.2	3.1
	"Female"	"F"	"20 years"	"20"	139	378048	36.8	3.1
	"Female"	"F"	"21 years"	"21"	140	390668	35.8	3.0
	"Female"	"F"	"22 years"	"22"	159	412243	38.6	3.1
	"Female"	"F"	"23 years"	"23"	195	448087	43.5	3.1
	"Female"	"F"	"24 years"	"24"	204	474157	43.0	3.0
	"Female"	"F"	"25 years"	"25"	229	497287	46.0	3.0
	"Female"	"F"	"26 years"	"26"	225	511248	44.0	2.9
	"Female"	"F"	"27 years"	"27"	247	513425	48.1	3.1
	"Female"	"F"	"28 years"	"28"	262	506873	51.7	3.2
	"Female"	"F"	"29 years"	"29"	237	500014	47.4	3.1
	"Female"	"F"	"30 years"	"30"	284	494488	57.4	3.4
	"Female"	"F"	"31 years"	"31"	297	490477	60.6	3.5
	"Female"	"F"	"32 years"	"32"	343	488052	70.3	3.8
	"Female"	"F"	"33 years"	"33"	376	482709	77.9	4.0
	"Female"	"F"	"34 years"	"34"	343	478312	71.7	3.9
	"Female"	"F"	"35 years"	"35"	368	469335	78.4	4.1
	"Female"	"F"	"36 years"	"36"	435	458690	94.8	4.5
	"Female"	"F"	"37 years"	"37"	438	445891	98.2	4.7
	"Female"	"F"	"38 years"	"38"	473	432585	109.3	5.0
	"Female"	"F"	"39 years"	"39"	425	423056	100.5	4.9
