"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	652	97831	666.5	26.1
	"Female"	"F"	"1 year"	"1"	80	96980	82.5	9.2
	"Female"	"F"	"2 years"	"2"	35	97224	36.0	6.1
	"Female"	"F"	"3 years"	"3"	27	98233	27.5	5.3
	"Female"	"F"	"4 years"	"4"	24	99350	24.2	4.9
	"Female"	"F"	"5 years"	"5"	25	99944	25.0	5.0
	"Female"	"F"	"6 years"	"6"	15	100976	Unreliable	3.8
	"Female"	"F"	"7 years"	"7"	15	101861	Unreliable	3.8
	"Female"	"F"	"8 years"	"8"	14	102295	Unreliable	3.7
	"Female"	"F"	"9 years"	"9"	15	102515	Unreliable	3.8
	"Female"	"F"	"10 years"	"10"	17	102662	Unreliable	4.0
	"Female"	"F"	"11 years"	"11"	24	101983	23.5	4.8
	"Female"	"F"	"12 years"	"12"	31	101223	30.6	5.5
	"Female"	"F"	"13 years"	"13"	26	100937	25.8	5.1
	"Female"	"F"	"14 years"	"14"	47	101437	46.3	6.8
	"Female"	"F"	"15 years"	"15"	44	102126	43.1	6.5
	"Female"	"F"	"16 years"	"16"	46	103195	44.6	6.6
	"Female"	"F"	"17 years"	"17"	41	103928	39.5	6.2
	"Female"	"F"	"18 years"	"18"	72	103868	69.3	8.2
	"Female"	"F"	"19 years"	"19"	83	103978	79.8	8.8
	"Female"	"F"	"20 years"	"20"	68	105167	64.7	7.8
	"Female"	"F"	"21 years"	"21"	102	106791	95.5	9.5
	"Female"	"F"	"22 years"	"22"	103	109423	94.1	9.3
	"Female"	"F"	"23 years"	"23"	130	111895	116.2	10.2
	"Female"	"F"	"24 years"	"24"	131	113111	115.8	10.1
	"Female"	"F"	"25 years"	"25"	147	112204	131.0	10.8
	"Female"	"F"	"26 years"	"26"	169	109788	153.9	11.8
	"Female"	"F"	"27 years"	"27"	158	105847	149.3	11.9
	"Female"	"F"	"28 years"	"28"	180	102129	176.2	13.1
	"Female"	"F"	"29 years"	"29"	166	98790	168.0	13.0
	"Female"	"F"	"30 years"	"30"	196	96367	203.4	14.5
	"Female"	"F"	"31 years"	"31"	187	94974	196.9	14.4
	"Female"	"F"	"32 years"	"32"	197	93595	210.5	15.0
	"Female"	"F"	"33 years"	"33"	184	92583	198.7	14.7
	"Female"	"F"	"34 years"	"34"	217	91732	236.6	16.1
	"Female"	"F"	"35 years"	"35"	222	89850	247.1	16.6
	"Female"	"F"	"36 years"	"36"	221	87616	252.2	17.0
	"Female"	"F"	"37 years"	"37"	207	86337	239.8	16.7
	"Female"	"F"	"38 years"	"38"	251	83969	298.9	18.9
	"Female"	"F"	"39 years"	"39"	237	81806	289.7	18.8
	"Female"	"F"	"40 years"	"40"	253	80744	313.3	19.7
	"Female"	"F"	"41 years"	"41"	254	80385	316.0	19.8
	"Female"	"F"	"42 years"	"42"	271	80040	338.6	20.6
	"Female"	"F"	"43 years"	"43"	305	81358	374.9	21.5
	"Female"	"F"	"44 years"	"44"	291	82637	352.1	20.6
	"Female"	"F"	"45 years"	"45"	334	83425	400.4	21.9
	"Female"	"F"	"46 years"	"46"	330	83601	394.7	21.7
	"Female"	"F"	"47 years"	"47"	370	83825	441.4	22.9
	"Female"	"F"	"48 years"	"48"	402	83686	480.4	24.0
	"Female"	"F"	"49 years"	"49"	432	84915	508.7	24.5
	"Female"	"F"	"50 years"	"50"	476	87014	547.0	25.1
	"Female"	"F"	"51 years"	"51"	494	89252	553.5	24.9
	"Female"	"F"	"52 years"	"52"	552	91093	606.0	25.8
	"Female"	"F"	"53 years"	"53"	609	93175	653.6	26.5
	"Female"	"F"	"54 years"	"54"	600	93773	639.8	26.1
	"Female"	"F"	"55 years"	"55"	615	93232	659.6	26.6
	"Female"	"F"	"56 years"	"56"	678	92662	731.7	28.1
	"Female"	"F"	"57 years"	"57"	615	91395	672.9	27.1
	"Female"	"F"	"58 years"	"58"	652	89344	729.8	28.6
	"Female"	"F"	"59 years"	"59"	681	86614	786.2	30.1
	"Female"	"F"	"60 years"	"60"	716	83711	855.3	32.0
	"Female"	"F"	"61 years"	"61"	727	80190	906.6	33.6
	"Female"	"F"	"62 years"	"62"	736	76471	962.5	35.5
	"Female"	"F"	"63 years"	"63"	742	72436	1024.4	37.6
	"Female"	"F"	"64 years"	"64"	756	68812	1098.6	40.0
	"Female"	"F"	"65 years"	"65"	696	65258	1066.5	40.4
	"Female"	"F"	"66 years"	"66"	767	62102	1235.1	44.6
	"Female"	"F"	"67 years"	"67"	805	59713	1348.1	47.5
	"Female"	"F"	"68 years"	"68"	824	55110	1495.2	52.1
	"Female"	"F"	"69 years"	"69"	833	50941	1635.2	56.7
	"Female"	"F"	"70 years"	"70"	821	46937	1749.2	61.0
	"Female"	"F"	"71 years"	"71"	833	43143	1930.8	66.9
	"Female"	"F"	"72 years"	"72"	793	38597	2054.6	73.0
	"Female"	"F"	"73 years"	"73"	858	36235	2367.9	80.8
	"Female"	"F"	"74 years"	"74"	872	33542	2599.7	88.0
	"Female"	"F"	"75 years"	"75"	870	30910	2814.6	95.4
	"Female"	"F"	"76 years"	"76"	836	28391	2944.6	101.8
	"Female"	"F"	"77 years"	"77"	824	26122	3154.4	109.9
	"Female"	"F"	"78 years"	"78"	819	24064	3403.4	118.9
	"Female"	"F"	"79 years"	"79"	841	22068	3810.9	131.4
	"Female"	"F"	"80 years"	"80"	860	20033	4292.9	146.4
	"Female"	"F"	"81 years"	"81"	854	18151	4705.0	161.0
	"Female"	"F"	"82 years"	"82"	914	16573	5515.0	182.4
	"Female"	"F"	"83 years"	"83"	807	14848	5435.1	191.3
	"Female"	"F"	"84 years"	"84"	792	13408	5906.9	209.9
	"Male"	"M"	"< 1 year"	"0"	827	101328	816.2	28.4
	"Male"	"M"	"1 year"	"1"	92	100213	91.8	9.6
	"Male"	"M"	"2 years"	"2"	47	100560	46.7	6.8
	"Male"	"M"	"3 years"	"3"	47	101673	46.2	6.7
	"Male"	"M"	"4 years"	"4"	31	102264	30.3	5.4
	"Male"	"M"	"5 years"	"5"	40	102662	39.0	6.2
	"Male"	"M"	"6 years"	"6"	24	103461	23.2	4.7
	"Male"	"M"	"7 years"	"7"	19	104051	Unreliable	4.2
	"Male"	"M"	"8 years"	"8"	19	104119	Unreliable	4.2
	"Male"	"M"	"9 years"	"9"	19	104594	Unreliable	4.2
