"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	774	107455	720.3	25.9
	"Female"	"F"	"1 year"	"1"	44	107477	40.9	6.2
	"Female"	"F"	"2 years"	"2"	41	106828	38.4	6.0
	"Female"	"F"	"3 years"	"3"	20	108558	18.4	4.1
	"Female"	"F"	"4 years"	"4"	18	108421	Unreliable	3.9
	"Female"	"F"	"5 years"	"5"	13	108630	Unreliable	3.3
	"Female"	"F"	"6 years"	"6"	12	109211	Unreliable	3.2
	"Female"	"F"	"7 years"	"7"	15	109462	Unreliable	3.5
	"Female"	"F"	"8 years"	"8"	13	108134	Unreliable	3.3
	"Female"	"F"	"9 years"	"9"	16	108120	Unreliable	3.7
	"Female"	"F"	"10 years"	"10"	11	107231	Unreliable	3.1
	"Female"	"F"	"11 years"	"11"	15	106301	Unreliable	3.6
	"Female"	"F"	"12 years"	"12"	20	105638	18.9	4.2
	"Female"	"F"	"13 years"	"13"	13	105819	Unreliable	3.4
	"Female"	"F"	"14 years"	"14"	17	108313	Unreliable	3.8
	"Female"	"F"	"15 years"	"15"	18	109834	Unreliable	3.9
	"Female"	"F"	"16 years"	"16"	38	112756	33.7	5.5
	"Female"	"F"	"17 years"	"17"	41	114611	35.8	5.6
	"Female"	"F"	"18 years"	"18"	49	114564	42.8	6.1
	"Female"	"F"	"19 years"	"19"	59	110756	53.3	6.9
	"Female"	"F"	"20 years"	"20"	59	115347	51.2	6.7
	"Female"	"F"	"21 years"	"21"	71	119318	59.5	7.1
	"Female"	"F"	"22 years"	"22"	72	124806	57.7	6.8
	"Female"	"F"	"23 years"	"23"	80	130993	61.1	6.8
	"Female"	"F"	"24 years"	"24"	80	134382	59.5	6.7
	"Female"	"F"	"25 years"	"25"	105	136447	77.0	7.5
	"Female"	"F"	"26 years"	"26"	106	135155	78.4	7.6
	"Female"	"F"	"27 years"	"27"	111	131755	84.2	8.0
	"Female"	"F"	"28 years"	"28"	98	126309	77.6	7.8
	"Female"	"F"	"29 years"	"29"	111	121423	91.4	8.7
	"Female"	"F"	"30 years"	"30"	122	116330	104.9	9.5
	"Female"	"F"	"31 years"	"31"	103	112841	91.3	9.0
	"Female"	"F"	"32 years"	"32"	135	110890	121.7	10.5
	"Female"	"F"	"33 years"	"33"	139	108857	127.7	10.8
	"Female"	"F"	"34 years"	"34"	128	107472	119.1	10.5
	"Female"	"F"	"35 years"	"35"	163	106637	152.9	12.0
	"Female"	"F"	"36 years"	"36"	166	104515	158.8	12.3
	"Female"	"F"	"37 years"	"37"	175	102251	171.1	12.9
	"Female"	"F"	"38 years"	"38"	189	99878	189.2	13.8
	"Female"	"F"	"39 years"	"39"	175	97382	179.7	13.6
	"Female"	"F"	"40 years"	"40"	206	95696	215.3	15.0
	"Female"	"F"	"41 years"	"41"	219	93977	233.0	15.7
	"Female"	"F"	"42 years"	"42"	223	93487	238.5	16.0
	"Female"	"F"	"43 years"	"43"	242	95420	253.6	16.3
	"Female"	"F"	"44 years"	"44"	277	97105	285.3	17.1
	"Female"	"F"	"45 years"	"45"	314	99435	315.8	17.8
	"Female"	"F"	"46 years"	"46"	325	100592	323.1	17.9
	"Female"	"F"	"47 years"	"47"	354	100901	350.8	18.6
	"Female"	"F"	"48 years"	"48"	411	100432	409.2	20.2
	"Female"	"F"	"49 years"	"49"	419	101139	414.3	20.2
	"Female"	"F"	"50 years"	"50"	483	102958	469.1	21.3
	"Female"	"F"	"51 years"	"51"	558	104814	532.4	22.5
	"Female"	"F"	"52 years"	"52"	560	106164	527.5	22.3
	"Female"	"F"	"53 years"	"53"	654	107115	610.6	23.9
	"Female"	"F"	"54 years"	"54"	735	108079	680.1	25.1
	"Female"	"F"	"55 years"	"55"	771	107637	716.3	25.8
	"Female"	"F"	"56 years"	"56"	845	105911	797.8	27.4
	"Female"	"F"	"57 years"	"57"	864	104836	824.1	28.0
	"Female"	"F"	"58 years"	"58"	945	101682	929.4	30.2
	"Female"	"F"	"59 years"	"59"	1015	97394	1042.2	32.7
	"Female"	"F"	"60 years"	"60"	1031	93715	1100.1	34.3
	"Female"	"F"	"61 years"	"61"	1023	89628	1141.4	35.7
