"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	543	181259	299.6	12.9
	"Female"	"F"	"1 year"	"1"	27	186707	14.5	2.8
	"Female"	"F"	"2 years"	"2"	27	195848	13.8	2.7
	"Female"	"F"	"3 years"	"3"	19	201816	Unreliable	2.2
	"Female"	"F"	"4 years"	"4"	16	200157	Unreliable	2.0
	"Female"	"F"	"5 years"	"5"	20	198412	10.1	2.3
	"Female"	"F"	"6 years"	"6"	19	195986	Unreliable	2.2
	"Female"	"F"	"7 years"	"7"	11	195342	Unreliable	1.7
	"Female"	"F"	"8 years"	"8"	16	195806	Unreliable	2.0
	"Female"	"F"	"9 years"	"9"	14	198888	Unreliable	1.9
	"Female"	"F"	"10 years"	"10"	15	199176	Unreliable	1.9
	"Female"	"F"	"11 years"	"11"	10	200270	Unreliable	1.6
	"Female"	"F"	"12 years"	"12"	14	201998	Unreliable	1.9
	"Female"	"F"	"13 years"	"13"	20	202190	9.9	2.2
	"Female"	"F"	"14 years"	"14"	22	201557	10.9	2.3
	"Female"	"F"	"15 years"	"15"	26	203514	12.8	2.5
	"Female"	"F"	"16 years"	"16"	21	204527	10.3	2.2
	"Female"	"F"	"17 years"	"17"	25	205022	12.2	2.4
	"Female"	"F"	"18 years"	"18"	49	215533	22.7	3.2
	"Female"	"F"	"19 years"	"19"	44	212116	20.7	3.1
	"Female"	"F"	"20 years"	"20"	42	208660	20.1	3.1
	"Female"	"F"	"21 years"	"21"	66	214896	30.7	3.8
	"Female"	"F"	"22 years"	"22"	48	226993	21.1	3.1
	"Female"	"F"	"23 years"	"23"	58	244176	23.8	3.1
	"Female"	"F"	"24 years"	"24"	61	259333	23.5	3.0
	"Female"	"F"	"25 years"	"25"	50	278491	18.0	2.5
	"Female"	"F"	"26 years"	"26"	59	298267	19.8	2.6
	"Female"	"F"	"27 years"	"27"	76	316865	24.0	2.8
	"Female"	"F"	"28 years"	"28"	87	328968	26.4	2.8
	"Female"	"F"	"29 years"	"29"	98	333995	29.3	3.0
	"Female"	"F"	"30 years"	"30"	98	332536	29.5	3.0
	"Female"	"F"	"31 years"	"31"	92	329643	27.9	2.9
	"Female"	"F"	"32 years"	"32"	120	325235	36.9	3.4
	"Female"	"F"	"33 years"	"33"	115	323417	35.6	3.3
	"Female"	"F"	"34 years"	"34"	128	325149	39.4	3.5
	"Female"	"F"	"35 years"	"35"	127	324500	39.1	3.5
	"Female"	"F"	"36 years"	"36"	156	321630	48.5	3.9
	"Female"	"F"	"37 years"	"37"	137	316860	43.2	3.7
	"Female"	"F"	"38 years"	"38"	173	309396	55.9	4.3
	"Female"	"F"	"39 years"	"39"	161	302059	53.3	4.2
	"Female"	"F"	"40 years"	"40"	173	298103	58.0	4.4
	"Female"	"F"	"41 years"	"41"	179	296147	60.4	4.5
	"Female"	"F"	"42 years"	"42"	214	296708	72.1	4.9
	"Female"	"F"	"43 years"	"43"	210	298760	70.3	4.9
	"Female"	"F"	"44 years"	"44"	254	300761	84.5	5.3
	"Female"	"F"	"45 years"	"45"	265	301673	87.8	5.4
	"Female"	"F"	"46 years"	"46"	307	300805	102.1	5.8
	"Female"	"F"	"47 years"	"47"	327	297121	110.1	6.1
	"Female"	"F"	"48 years"	"48"	352	290912	121.0	6.4
	"Female"	"F"	"49 years"	"49"	389	281090	138.4	7.0
	"Female"	"F"	"50 years"	"50"	398	272716	145.9	7.3
	"Female"	"F"	"51 years"	"51"	396	265518	149.1	7.5
	"Female"	"F"	"52 years"	"52"	421	263005	160.1	7.8
	"Female"	"F"	"53 years"	"53"	493	262662	187.7	8.5
	"Female"	"F"	"54 years"	"54"	480	261963	183.2	8.4
	"Female"	"F"	"55 years"	"55"	599	261042	229.5	9.4
	"Female"	"F"	"56 years"	"56"	596	260999	228.4	9.4
	"Female"	"F"	"57 years"	"57"	625	256412	243.7	9.7
	"Female"	"F"	"58 years"	"58"	634	251628	252.0	10.0
	"Female"	"F"	"59 years"	"59"	760	248604	305.7	11.1
	"Female"	"F"	"60 years"	"60"	816	246676	330.8	11.6
	"Female"	"F"	"61 years"	"61"	789	242411	325.5	11.6
	"Female"	"F"	"62 years"	"62"	911	238170	382.5	12.7
