"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",213,57862,368.1
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",10,56834,Unreliable
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",Suppressed,55504,Suppressed
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53958,Suppressed
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53211,Suppressed
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52836,Suppressed
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52456,Suppressed
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52613,Suppressed
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52843,Suppressed
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52586,Suppressed
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51598,Suppressed
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51391,Suppressed
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51293,Suppressed
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",Suppressed,50898,Suppressed
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",10,51531,Unreliable
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52437,Suppressed
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",11,53190,Unreliable
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53808,Suppressed
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",12,59921,Unreliable
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",16,61198,Unreliable
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",17,59652,Unreliable
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",22,62969,34.9
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",22,71170,30.9
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",21,79316,26.5
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",30,84212,35.6
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",23,87057,26.4
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",31,87543,35.4
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",34,86167,39.5
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",36,83659,43.0
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",35,81838,42.8
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",37,80777,45.8
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",31,79452,39.0
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",43,78304,54.9
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",45,75903,59.3
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",40,74219,53.9
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",51,71996,70.8
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",48,69756,68.8
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",48,67453,71.2
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",59,65837,89.6
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",51,64759,78.8
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",64,64508,99.2
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",67,66160,101.3
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",91,67624,134.6
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",92,68979,133.4
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",84,69450,121.0
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",104,69856,148.9
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",125,69305,180.4
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",143,69676,205.2
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",163,70918,229.8
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",164,72881,225.0
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",182,75230,241.9
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",226,77525,291.5
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",238,79323,300.0
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",243,79817,304.4
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",262,80089,327.1
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",298,80283,371.2
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",311,79572,390.8
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",316,78888,400.6
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",334,78299,426.6
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",381,76903,495.4
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",425,74793,568.2
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",435,72782,597.7
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",447,70249,636.3
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",468,68054,687.7
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",454,66306,684.7
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",504,66027,763.3
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",519,62873,825.5
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",499,59121,844.0
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",544,55202,985.5
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",587,52060,1127.5
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",606,46593,1300.6
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",571,44069,1295.7
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",571,41665,1370.5
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",662,39348,1682.4
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",635,36540,1737.8
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",705,34719,2030.6
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",791,33190,2383.2
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",798,31766,2512.1
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",844,30156,2798.8
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",965,28901,3339.0
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",1004,27690,3625.9
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",1080,26758,4036.2
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",1124,25668,4379.0
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",1244,24739,5028.5
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",1337,23377,5719.3
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",1449,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",1524,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",1574,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",1693,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",1628,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",1718,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",1720,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",1601,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",1436,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",1268,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",1116,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",837,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",666,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",501,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",410,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",773,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",0,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; F; NON; ALL; 2016; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: San Diego County, CA (06073)"
"Year/Month: 2012; 2013; 2014; 2015; 2016"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:52:16 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:52:16 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
