"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1437	362456	396.5	10.5
	"Female"	"F"	"1 year"	"1"	129	362892	35.5	3.1
	"Female"	"F"	"2 years"	"2"	67	359489	18.6	2.3
	"Female"	"F"	"3 years"	"3"	49	368162	13.3	1.9
	"Female"	"F"	"4 years"	"4"	38	367332	10.3	1.7
	"Female"	"F"	"5 years"	"5"	35	363193	9.6	1.6
	"Female"	"F"	"6 years"	"6"	38	356465	10.7	1.7
	"Female"	"F"	"7 years"	"7"	37	359464	10.3	1.7
	"Female"	"F"	"8 years"	"8"	28	363461	7.7	1.5
	"Female"	"F"	"9 years"	"9"	30	368721	8.1	1.5
	"Female"	"F"	"10 years"	"10"	32	389317	8.2	1.5
	"Female"	"F"	"11 years"	"11"	40	397567	10.1	1.6
	"Female"	"F"	"12 years"	"12"	40	408768	9.8	1.5
	"Female"	"F"	"13 years"	"13"	56	418571	13.4	1.8
	"Female"	"F"	"14 years"	"14"	45	426526	10.6	1.6
	"Female"	"F"	"15 years"	"15"	86	445149	19.3	2.1
	"Female"	"F"	"16 years"	"16"	105	458275	22.9	2.2
	"Female"	"F"	"17 years"	"17"	122	463741	26.3	2.4
	"Female"	"F"	"18 years"	"18"	144	462562	31.1	2.6
	"Female"	"F"	"19 years"	"19"	167	457950	36.5	2.8
	"Female"	"F"	"20 years"	"20"	171	455723	37.5	2.9
	"Female"	"F"	"21 years"	"21"	194	459021	42.3	3.0
	"Female"	"F"	"22 years"	"22"	183	461252	39.7	2.9
	"Female"	"F"	"23 years"	"23"	165	474163	34.8	2.7
	"Female"	"F"	"24 years"	"24"	178	476369	37.4	2.8
	"Female"	"F"	"25 years"	"25"	204	492369	41.4	2.9
	"Female"	"F"	"26 years"	"26"	241	490208	49.2	3.2
	"Female"	"F"	"27 years"	"27"	211	491710	42.9	3.0
	"Female"	"F"	"28 years"	"28"	221	484532	45.6	3.1
	"Female"	"F"	"29 years"	"29"	225	446613	50.4	3.4
	"Female"	"F"	"30 years"	"30"	238	442174	53.8	3.5
	"Female"	"F"	"31 years"	"31"	258	418136	61.7	3.8
	"Female"	"F"	"32 years"	"32"	255	426386	59.8	3.7
	"Female"	"F"	"33 years"	"33"	292	421959	69.2	4.0
	"Female"	"F"	"34 years"	"34"	287	432924	66.3	3.9
	"Female"	"F"	"35 years"	"35"	372	452097	82.3	4.3
	"Female"	"F"	"36 years"	"36"	413	473220	87.3	4.3
	"Female"	"F"	"37 years"	"37"	459	493726	93.0	4.3
	"Female"	"F"	"38 years"	"38"	551	510103	108.0	4.6
	"Female"	"F"	"39 years"	"39"	608	521647	116.6	4.7
	"Female"	"F"	"40 years"	"40"	682	518198	131.6	5.0
	"Female"	"F"	"41 years"	"41"	717	529935	135.3	5.1
	"Female"	"F"	"42 years"	"42"	811	547291	148.2	5.2
	"Female"	"F"	"43 years"	"43"	946	573034	165.1	5.4
	"Female"	"F"	"44 years"	"44"	1153	595104	193.7	5.7
	"Female"	"F"	"45 years"	"45"	1244	616240	201.9	5.7
	"Female"	"F"	"46 years"	"46"	1437	634474	226.5	6.0
	"Female"	"F"	"47 years"	"47"	1582	644781	245.4	6.2
	"Female"	"F"	"48 years"	"48"	1681	651108	258.2	6.3
	"Female"	"F"	"49 years"	"49"	1818	658068	276.3	6.5
	"Female"	"F"	"50 years"	"50"	2052	651666	314.9	7.0
	"Female"	"F"	"51 years"	"51"	2126	651961	326.1	7.1
	"Female"	"F"	"52 years"	"52"	2364	647717	365.0	7.5
	"Female"	"F"	"53 years"	"53"	2470	639371	386.3	7.8
	"Female"	"F"	"54 years"	"54"	2555	631627	404.5	8.0
	"Female"	"F"	"55 years"	"55"	2616	616230	424.5	8.3
	"Female"	"F"	"56 years"	"56"	2837	607662	466.9	8.8
	"Female"	"F"	"57 years"	"57"	2961	596167	496.7	9.1
	"Female"	"F"	"58 years"	"58"	3158	584155	540.6	9.6
	"Female"	"F"	"59 years"	"59"	3442	588845	584.5	10.0
	"Female"	"F"	"60 years"	"60"	3576	558804	639.9	10.7
	"Female"	"F"	"61 years"	"61"	3731	537437	694.2	11.4
	"Female"	"F"	"62 years"	"62"	3869	517257	748.0	12.0
	"Female"	"F"	"63 years"	"63"	4010	476170	842.1	13.3
	"Female"	"F"	"64 years"	"64"	4012	438575	914.8	14.4
	"Female"	"F"	"65 years"	"65"	4308	424225	1015.5	15.5
	"Female"	"F"	"66 years"	"66"	4230	403682	1047.9	16.1
	"Female"	"F"	"67 years"	"67"	4447	375298	1184.9	17.8
	"Female"	"F"	"68 years"	"68"	4546	350164	1298.2	19.3
	"Female"	"F"	"69 years"	"69"	4839	335247	1443.4	20.7
	"Female"	"F"	"70 years"	"70"	5032	318794	1578.4	22.3
	"Female"	"F"	"71 years"	"71"	5414	312681	1731.5	23.5
	"Female"	"F"	"72 years"	"72"	5748	299777	1917.4	25.3
	"Female"	"F"	"73 years"	"73"	6103	290476	2101.0	26.9
	"Female"	"F"	"74 years"	"74"	6605	281643	2345.2	28.9
	"Female"	"F"	"75 years"	"75"	7173	272041	2636.7	31.1
	"Female"	"F"	"76 years"	"76"	7587	272393	2785.3	32.0
	"Female"	"F"	"77 years"	"77"	8343	269594	3094.7	33.9
	"Female"	"F"	"78 years"	"78"	9117	266182	3425.1	35.9
	"Female"	"F"	"79 years"	"79"	10006	263861	3792.1	37.9
	"Female"	"F"	"80 years"	"80"	10986	256688	4279.9	40.8
	"Female"	"F"	"81 years"	"81"	12009	253715	4733.3	43.2
	"Female"	"F"	"82 years"	"82"	13530	248956	5434.7	46.7
	"Female"	"F"	"83 years"	"83"	14197	239668	5923.6	49.7
	"Female"	"F"	"84 years"	"84"	14999	227844	6583.0	53.8
	"Male"	"M"	"< 1 year"	"0"	1975	381373	517.9	11.7
	"Male"	"M"	"1 year"	"1"	152	380499	39.9	3.2
	"Male"	"M"	"2 years"	"2"	91	379233	24.0	2.5
	"Male"	"M"	"3 years"	"3"	75	386307	19.4	2.2
	"Male"	"M"	"4 years"	"4"	53	388202	13.7	1.9
	"Male"	"M"	"5 years"	"5"	44	381683	11.5	1.7
	"Male"	"M"	"6 years"	"6"	28	375249	7.5	1.4
	"Male"	"M"	"7 years"	"7"	44	379156	11.6	1.7
	"Male"	"M"	"8 years"	"8"	50	385817	13.0	1.8
	"Male"	"M"	"9 years"	"9"	45	389686	11.5	1.7
	"Male"	"M"	"10 years"	"10"	41	413552	9.9	1.5
	"Male"	"M"	"11 years"	"11"	46	414279	11.1	1.6
	"Male"	"M"	"12 years"	"12"	52	430474	12.1	1.7
	"Male"	"M"	"13 years"	"13"	73	442293	16.5	1.9
	"Male"	"M"	"14 years"	"14"	95	452757	21.0	2.2
	"Male"	"M"	"15 years"	"15"	135	470795	28.7	2.5
	"Male"	"M"	"16 years"	"16"	171	487127	35.1	2.7
	"Male"	"M"	"17 years"	"17"	268	495084	54.1	3.3
	"Male"	"M"	"18 years"	"18"	422	498267	84.7	4.1
	"Male"	"M"	"19 years"	"19"	443	500985	88.4	4.2
	"Male"	"M"	"20 years"	"20"	513	503122	102.0	4.5
