"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1694	357483	473.9	11.5
	"Female"	"F"	"1 year"	"1"	122	351630	34.7	3.1
	"Female"	"F"	"2 years"	"2"	58	349523	16.6	2.2
	"Female"	"F"	"3 years"	"3"	46	346248	13.3	2.0
	"Female"	"F"	"4 years"	"4"	39	341170	11.4	1.8
	"Female"	"F"	"5 years"	"5"	48	339514	14.1	2.0
	"Female"	"F"	"6 years"	"6"	37	332420	11.1	1.8
	"Female"	"F"	"7 years"	"7"	38	328553	11.6	1.9
	"Female"	"F"	"8 years"	"8"	26	321849	8.1	1.6
	"Female"	"F"	"9 years"	"9"	32	326031	9.8	1.7
	"Female"	"F"	"10 years"	"10"	44	348518	12.6	1.9
	"Female"	"F"	"11 years"	"11"	35	353679	9.9	1.7
	"Female"	"F"	"12 years"	"12"	48	359655	13.3	1.9
	"Female"	"F"	"13 years"	"13"	34	362670	9.4	1.6
	"Female"	"F"	"14 years"	"14"	46	362757	12.7	1.9
	"Female"	"F"	"15 years"	"15"	61	364286	16.7	2.1
	"Female"	"F"	"16 years"	"16"	75	364974	20.5	2.4
	"Female"	"F"	"17 years"	"17"	79	355600	22.2	2.5
	"Female"	"F"	"18 years"	"18"	83	345945	24.0	2.6
	"Female"	"F"	"19 years"	"19"	88	328475	26.8	2.9
	"Female"	"F"	"20 years"	"20"	89	315166	28.2	3.0
	"Female"	"F"	"21 years"	"21"	98	308485	31.8	3.2
	"Female"	"F"	"22 years"	"22"	95	304603	31.2	3.2
	"Female"	"F"	"23 years"	"23"	98	302913	32.4	3.3
	"Female"	"F"	"24 years"	"24"	91	306992	29.6	3.1
	"Female"	"F"	"25 years"	"25"	99	310672	31.9	3.2
	"Female"	"F"	"26 years"	"26"	109	308929	35.3	3.4
	"Female"	"F"	"27 years"	"27"	102	310289	32.9	3.3
	"Female"	"F"	"28 years"	"28"	113	302550	37.3	3.5
	"Female"	"F"	"29 years"	"29"	107	301975	35.4	3.4
	"Female"	"F"	"30 years"	"30"	107	301298	35.5	3.4
	"Female"	"F"	"31 years"	"31"	117	294425	39.7	3.7
	"Female"	"F"	"32 years"	"32"	128	301566	42.4	3.8
	"Female"	"F"	"33 years"	"33"	147	300903	48.9	4.0
	"Female"	"F"	"34 years"	"34"	130	299887	43.3	3.8
	"Female"	"F"	"35 years"	"35"	171	305988	55.9	4.3
	"Female"	"F"	"36 years"	"36"	162	301834	53.7	4.2
	"Female"	"F"	"37 years"	"37"	177	298279	59.3	4.5
	"Female"	"F"	"38 years"	"38"	162	294266	55.1	4.3
	"Female"	"F"	"39 years"	"39"	195	290592	67.1	4.8
	"Female"	"F"	"40 years"	"40"	223	283805	78.6	5.3
	"Female"	"F"	"41 years"	"41"	232	276073	84.0	5.5
	"Female"	"F"	"42 years"	"42"	217	269555	80.5	5.5
	"Female"	"F"	"43 years"	"43"	287	264726	108.4	6.4
