"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	711	104535	680.2	25.5
	"Female"	"F"	"1 year"	"1"	62	102007	60.8	7.7
	"Female"	"F"	"2 years"	"2"	48	102097	47.0	6.8
	"Female"	"F"	"3 years"	"3"	34	100986	33.7	5.8
	"Female"	"F"	"4 years"	"4"	31	100475	30.9	5.5
	"Female"	"F"	"5 years"	"5"	23	100071	23.0	4.8
	"Female"	"F"	"6 years"	"6"	17	98924	Unreliable	4.2
	"Female"	"F"	"7 years"	"7"	18	98936	Unreliable	4.3
	"Female"	"F"	"8 years"	"8"	14	98143	Unreliable	3.8
	"Female"	"F"	"9 years"	"9"	18	99394	Unreliable	4.3
	"Female"	"F"	"10 years"	"10"	13	105170	Unreliable	3.4
	"Female"	"F"	"11 years"	"11"	14	103443	Unreliable	3.6
	"Female"	"F"	"12 years"	"12"	17	106821	Unreliable	3.9
	"Female"	"F"	"13 years"	"13"	27	107806	25.0	4.8
	"Female"	"F"	"14 years"	"14"	39	109767	35.5	5.7
	"Female"	"F"	"15 years"	"15"	61	114190	53.4	6.8
	"Female"	"F"	"16 years"	"16"	83	118529	70.0	7.7
	"Female"	"F"	"17 years"	"17"	69	118986	58.0	7.0
	"Female"	"F"	"18 years"	"18"	87	117127	74.3	8.0
	"Female"	"F"	"19 years"	"19"	94	113140	83.1	8.6
	"Female"	"F"	"20 years"	"20"	89	108475	82.0	8.7
	"Female"	"F"	"21 years"	"21"	92	104099	88.4	9.2
	"Female"	"F"	"22 years"	"22"	98	101080	97.0	9.8
	"Female"	"F"	"23 years"	"23"	83	99367	83.5	9.2
	"Female"	"F"	"24 years"	"24"	96	97693	98.3	10.0
	"Female"	"F"	"25 years"	"25"	96	95299	100.7	10.3
	"Female"	"F"	"26 years"	"26"	103	91839	112.2	11.1
	"Female"	"F"	"27 years"	"27"	113	89545	126.2	11.9
	"Female"	"F"	"28 years"	"28"	114	86789	131.4	12.3
	"Female"	"F"	"29 years"	"29"	109	85779	127.1	12.2
	"Female"	"F"	"30 years"	"30"	101	84484	119.5	11.9
	"Female"	"F"	"31 years"	"31"	124	81250	152.6	13.7
	"Female"	"F"	"32 years"	"32"	105	81493	128.8	12.6
	"Female"	"F"	"33 years"	"33"	142	80869	175.6	14.7
	"Female"	"F"	"34 years"	"34"	139	80279	173.1	14.7
	"Female"	"F"	"35 years"	"35"	168	83732	200.6	15.5
	"Female"	"F"	"36 years"	"36"	145	84015	172.6	14.3
	"Female"	"F"	"37 years"	"37"	178	84496	210.7	15.8
	"Female"	"F"	"38 years"	"38"	201	84747	237.2	16.7
	"Female"	"F"	"39 years"	"39"	227	84582	268.4	17.8
	"Female"	"F"	"40 years"	"40"	202	85123	237.3	16.7
	"Female"	"F"	"41 years"	"41"	211	86937	242.7	16.7
	"Female"	"F"	"42 years"	"42"	284	90363	314.3	18.6
	"Female"	"F"	"43 years"	"43"	284	92611	306.7	18.2
	"Female"	"F"	"44 years"	"44"	303	94595	320.3	18.4
	"Female"	"F"	"45 years"	"45"	328	96614	339.5	18.7
	"Female"	"F"	"46 years"	"46"	339	96501	351.3	19.1
	"Female"	"F"	"47 years"	"47"	361	97287	371.1	19.5
	"Female"	"F"	"48 years"	"48"	373	97421	382.9	19.8
	"Female"	"F"	"49 years"	"49"	406	95899	423.4	21.0
	"Female"	"F"	"50 years"	"50"	379	93640	404.7	20.8
	"Female"	"F"	"51 years"	"51"	431	91503	471.0	22.7
	"Female"	"F"	"52 years"	"52"	422	88745	475.5	23.1
	"Female"	"F"	"53 years"	"53"	447	85557	522.5	24.7
	"Female"	"F"	"54 years"	"54"	450	83390	539.6	25.4
	"Female"	"F"	"55 years"	"55"	439	78204	561.4	26.8
	"Female"	"F"	"56 years"	"56"	473	74435	635.5	29.2
	"Female"	"F"	"57 years"	"57"	496	71647	692.3	31.1
	"Female"	"F"	"58 years"	"58"	460	68930	667.3	31.1
	"Female"	"F"	"59 years"	"59"	488	66329	735.7	33.3
	"Female"	"F"	"60 years"	"60"	491	60608	810.1	36.6
	"Female"	"F"	"61 years"	"61"	472	57384	822.5	37.9
	"Female"	"F"	"62 years"	"62"	557	52339	1064.2	45.1
	"Female"	"F"	"63 years"	"63"	535	49213	1087.1	47.0
	"Female"	"F"	"64 years"	"64"	486	44043	1103.5	50.1
	"Female"	"F"	"65 years"	"65"	514	42138	1219.8	53.8
	"Female"	"F"	"66 years"	"66"	537	39680	1353.3	58.4
	"Female"	"F"	"67 years"	"67"	591	36516	1618.5	66.6
	"Female"	"F"	"68 years"	"68"	601	33894	1773.2	72.3
