"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",47139,7367428,639.8
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",3204,7368737,43.5
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",1961,7422534,26.4
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",1430,7446640,19.2
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",1168,7494132,15.6
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",1011,7589395,13.3
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",965,7565384,12.8
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",803,7563391,10.6
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",846,7569638,11.2
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",851,7623042,11.2
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",872,7915507,11.0
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",918,7880800,11.6
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",959,8022331,12.0
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",1103,8125474,13.6
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",1363,8211056,16.6
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",1809,8429425,21.5
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",2559,8638711,29.6
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",2945,8691423,33.9
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",3618,8821508,41.0
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",3862,8851344,43.6
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",3827,8652802,44.2
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",4188,8551551,49.0
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",4060,8392397,48.4
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",4235,8347512,50.7
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",4484,8378090,53.5
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",4631,8492901,54.5
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",4921,8454745,58.2
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",4995,8499675,58.8
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",5337,8286959,64.4
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",5538,8011733,69.1
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",5648,7964812,70.9
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",5727,7705075,74.3
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",6178,7769731,79.5
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",6363,7749083,82.1
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",7082,7886233,89.8
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",7956,8182542,97.2
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",8677,8435910,102.9
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",9580,8644174,110.8
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",10641,8782035,121.2
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",11728,8856097,132.4
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",12791,8798236,145.4
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",14139,8924745,158.4
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",15801,9161782,172.5
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",17995,9478787,189.8
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",20470,9699682,211.0
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",22519,9951255,226.3
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",25119,10119974,248.2
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",27615,10195991,270.8
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",29839,10219438,292.0
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",32024,10264169,312.0
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",34617,10118215,342.1
