"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	24207	5395066	448.7	2.9
	"Female"	"F"	"1 year"	"1"	1745	5367509	32.5	0.8
	"Female"	"F"	"2 years"	"2"	1111	5345631	20.8	0.6
	"Female"	"F"	"3 years"	"3"	766	5379509	14.2	0.5
	"Female"	"F"	"4 years"	"4"	693	5400209	12.8	0.5
	"Female"	"F"	"5 years"	"5"	627	5401570	11.6	0.5
	"Female"	"F"	"6 years"	"6"	579	5400689	10.7	0.4
	"Female"	"F"	"7 years"	"7"	532	5438943	9.8	0.4
	"Female"	"F"	"8 years"	"8"	500	5454487	9.2	0.4
	"Female"	"F"	"9 years"	"9"	513	5490578	9.3	0.4
	"Female"	"F"	"10 years"	"10"	510	5592989	9.1	0.4
	"Female"	"F"	"11 years"	"11"	555	5607085	9.9	0.4
	"Female"	"F"	"12 years"	"12"	603	5630350	10.7	0.4
	"Female"	"F"	"13 years"	"13"	707	5622464	12.6	0.5
	"Female"	"F"	"14 years"	"14"	834	5602277	14.9	0.5
	"Female"	"F"	"15 years"	"15"	988	5615081	17.6	0.6
	"Female"	"F"	"16 years"	"16"	1152	5636729	20.4	0.6
	"Female"	"F"	"17 years"	"17"	1424	5634893	25.3	0.7
	"Female"	"F"	"18 years"	"18"	1707	5633631	30.3	0.7
	"Female"	"F"	"19 years"	"19"	1913	5505897	34.7	0.8
	"Female"	"F"	"20 years"	"20"	1885	5528642	34.1	0.8
	"Female"	"F"	"21 years"	"21"	2059	5589196	36.8	0.8
	"Female"	"F"	"22 years"	"22"	2072	5673952	36.5	0.8
	"Female"	"F"	"23 years"	"23"	2150	5787492	37.1	0.8
	"Female"	"F"	"24 years"	"24"	2129	5850467	36.4	0.8
	"Female"	"F"	"25 years"	"25"	2319	5929143	39.1	0.8
	"Female"	"F"	"26 years"	"26"	2426	5921917	41.0	0.8
	"Female"	"F"	"27 years"	"27"	2489	5951361	41.8	0.8
	"Female"	"F"	"28 years"	"28"	2505	5942527	42.2	0.8
	"Female"	"F"	"29 years"	"29"	2687	5899048	45.5	0.9
	"Female"	"F"	"30 years"	"30"	2857	5922928	48.2	0.9
	"Female"	"F"	"31 years"	"31"	3006	5815168	51.7	0.9
	"Female"	"F"	"32 years"	"32"	3283	5837948	56.2	1.0
	"Female"	"F"	"33 years"	"33"	3533	5801782	60.9	1.0
	"Female"	"F"	"34 years"	"34"	3716	5803429	64.0	1.1
	"Female"	"F"	"35 years"	"35"	4060	5839674	69.5	1.1
	"Female"	"F"	"36 years"	"36"	4388	5816801	75.4	1.1
	"Female"	"F"	"37 years"	"37"	4657	5813347	80.1	1.2
	"Female"	"F"	"38 years"	"38"	5285	5804259	91.1	1.3
	"Female"	"F"	"39 years"	"39"	5808	5807836	100.0	1.3
	"Female"	"F"	"40 years"	"40"	6395	5807602	110.1	1.4
	"Female"	"F"	"41 years"	"41"	6599	5776581	114.2	1.4
	"Female"	"F"	"42 years"	"42"	7325	5770021	126.9	1.5
	"Female"	"F"	"43 years"	"43"	8207	5768965	142.3	1.6
	"Female"	"F"	"44 years"	"44"	8991	5744589	156.5	1.7
	"Female"	"F"	"45 years"	"45"	9862	5736070	171.9	1.7
	"Female"	"F"	"46 years"	"46"	10816	5693927	190.0	1.8
	"Female"	"F"	"47 years"	"47"	11631	5675357	204.9	1.9
	"Female"	"F"	"48 years"	"48"	12545	5619500	223.2	2.0
	"Female"	"F"	"49 years"	"49"	13689	5587720	245.0	2.1
	"Female"	"F"	"50 years"	"50"	14785	5521177	267.8	2.2
	"Female"	"F"	"51 years"	"51"	15778	5438524	290.1	2.3
	"Female"	"F"	"52 years"	"52"	16965	5387167	314.9	2.4
	"Female"	"F"	"53 years"	"53"	18141	5259534	344.9	2.6
	"Female"	"F"	"54 years"	"54"	18971	5192643	365.3	2.7
	"Female"	"F"	"55 years"	"55"	20294	5072781	400.1	2.8
	"Female"	"F"	"56 years"	"56"	21405	4951972	432.3	3.0
	"Female"	"F"	"57 years"	"57"	22531	4799627	469.4	3.1
	"Female"	"F"	"58 years"	"58"	23377	4645622	503.2	3.3
	"Female"	"F"	"59 years"	"59"	24753	4488240	551.5	3.5
	"Female"	"F"	"60 years"	"60"	26081	4321331	603.5	3.7
	"Female"	"F"	"61 years"	"61"	27126	4158234	652.3	4.0
	"Female"	"F"	"62 years"	"62"	28120	4004415	702.2	4.2
	"Female"	"F"	"63 years"	"63"	29321	3818839	767.8	4.5
	"Female"	"F"	"64 years"	"64"	30711	3666287	837.7	4.8
	"Female"	"F"	"65 years"	"65"	32015	3525589	908.1	5.1
	"Female"	"F"	"66 years"	"66"	32398	3361112	963.9	5.4
	"Female"	"F"	"67 years"	"67"	34579	3208909	1077.6	5.8
	"Female"	"F"	"68 years"	"68"	35974	3069241	1172.1	6.2
	"Female"	"F"	"69 years"	"69"	37785	2947837	1281.8	6.6
	"Female"	"F"	"70 years"	"70"	39592	2816244	1405.8	7.1
	"Female"	"F"	"71 years"	"71"	41545	2696568	1540.7	7.6
	"Female"	"F"	"72 years"	"72"	44097	2574064	1713.1	8.2
	"Female"	"F"	"73 years"	"73"	45976	2460696	1868.4	8.7
	"Female"	"F"	"74 years"	"74"	49100	2337959	2100.1	9.5
	"Female"	"F"	"75 years"	"75"	52351	2239465	2337.7	10.2
