"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	626	167739	373.2	14.9
	"Female"	"F"	"1 year"	"1"	49	170842	28.7	4.1
	"Female"	"F"	"2 years"	"2"	32	172957	18.5	3.3
	"Female"	"F"	"3 years"	"3"	28	174875	16.0	3.0
	"Female"	"F"	"4 years"	"4"	19	175879	Unreliable	2.5
	"Female"	"F"	"5 years"	"5"	26	178893	14.5	2.9
	"Female"	"F"	"6 years"	"6"	20	171345	11.7	2.6
	"Female"	"F"	"7 years"	"7"	11	167293	Unreliable	2.0
	"Female"	"F"	"8 years"	"8"	11	162987	Unreliable	2.0
	"Female"	"F"	"9 years"	"9"	21	164351	12.8	2.8
	"Female"	"F"	"10 years"	"10"	13	173176	Unreliable	2.1
	"Female"	"F"	"11 years"	"11"	16	172683	Unreliable	2.3
	"Female"	"F"	"12 years"	"12"	12	178423	Unreliable	1.9
	"Female"	"F"	"13 years"	"13"	26	182395	14.3	2.8
	"Female"	"F"	"14 years"	"14"	17	180910	Unreliable	2.3
	"Female"	"F"	"15 years"	"15"	20	183244	10.9	2.4
	"Female"	"F"	"16 years"	"16"	30	188755	15.9	2.9
	"Female"	"F"	"17 years"	"17"	27	191832	14.1	2.7
	"Female"	"F"	"18 years"	"18"	38	201782	18.8	3.1
	"Female"	"F"	"19 years"	"19"	51	207570	24.6	3.4
	"Female"	"F"	"20 years"	"20"	51	208208	24.5	3.4
	"Female"	"F"	"21 years"	"21"	48	214017	22.4	3.2
	"Female"	"F"	"22 years"	"22"	48	208820	23.0	3.3
	"Female"	"F"	"23 years"	"23"	58	212130	27.3	3.6
	"Female"	"F"	"24 years"	"24"	61	221588	27.5	3.5
	"Female"	"F"	"25 years"	"25"	78	240215	32.5	3.7
	"Female"	"F"	"26 years"	"26"	75	249272	30.1	3.5
	"Female"	"F"	"27 years"	"27"	67	261496	25.6	3.1
	"Female"	"F"	"28 years"	"28"	68	258989	26.3	3.2
	"Female"	"F"	"29 years"	"29"	57	244005	23.4	3.1
	"Female"	"F"	"30 years"	"30"	69	247841	27.8	3.4
	"Female"	"F"	"31 years"	"31"	69	239077	28.9	3.5
	"Female"	"F"	"32 years"	"32"	87	245040	35.5	3.8
	"Female"	"F"	"33 years"	"33"	66	252216	26.2	3.2
	"Female"	"F"	"34 years"	"34"	109	254870	42.8	4.1
	"Female"	"F"	"35 years"	"35"	91	261199	34.8	3.7
	"Female"	"F"	"36 years"	"36"	94	263980	35.6	3.7
	"Female"	"F"	"37 years"	"37"	96	266344	36.0	3.7
	"Female"	"F"	"38 years"	"38"	145	262654	55.2	4.6
	"Female"	"F"	"39 years"	"39"	143	256062	55.8	4.7
	"Female"	"F"	"40 years"	"40"	134	248962	53.8	4.6
	"Female"	"F"	"41 years"	"41"	146	243824	59.9	5.0
	"Female"	"F"	"42 years"	"42"	159	238140	66.8	5.3
	"Female"	"F"	"43 years"	"43"	193	239643	80.5	5.8
	"Female"	"F"	"44 years"	"44"	187	240336	77.8	5.7
	"Female"	"F"	"45 years"	"45"	209	239563	87.2	6.0
	"Female"	"F"	"46 years"	"46"	255	243123	104.9	6.6
	"Female"	"F"	"47 years"	"47"	279	238515	117.0	7.0
	"Female"	"F"	"48 years"	"48"	287	231397	124.0	7.3
	"Female"	"F"	"49 years"	"49"	302	231816	130.3	7.5
	"Female"	"F"	"50 years"	"50"	328	227833	144.0	7.9
	"Female"	"F"	"51 years"	"51"	355	227311	156.2	8.3
	"Female"	"F"	"52 years"	"52"	364	224295	162.3	8.5
	"Female"	"F"	"53 years"	"53"	457	218701	209.0	9.8
	"Female"	"F"	"54 years"	"54"	443	214186	206.8	9.8
	"Female"	"F"	"55 years"	"55"	419	206483	202.9	9.9
	"Female"	"F"	"56 years"	"56"	473	199576	237.0	10.9
	"Female"	"F"	"57 years"	"57"	504	193829	260.0	11.6
	"Female"	"F"	"58 years"	"58"	528	184994	285.4	12.4
	"Female"	"F"	"59 years"	"59"	552	179646	307.3	13.1
	"Female"	"F"	"60 years"	"60"	580	166902	347.5	14.4
	"Female"	"F"	"61 years"	"61"	550	155226	354.3	15.1
	"Female"	"F"	"62 years"	"62"	589	142903	412.2	17.0
	"Female"	"F"	"63 years"	"63"	589	131862	446.7	18.4
	"Female"	"F"	"64 years"	"64"	605	120294	502.9	20.4
	"Female"	"F"	"65 years"	"65"	582	116681	498.8	20.7
	"Female"	"F"	"66 years"	"66"	591	109126	541.6	22.3
	"Female"	"F"	"67 years"	"67"	713	105036	678.8	25.4
	"Female"	"F"	"68 years"	"68"	715	101325	705.7	26.4
	"Female"	"F"	"69 years"	"69"	704	96845	726.9	27.4
	"Female"	"F"	"70 years"	"70"	825	93264	884.6	30.8
	"Female"	"F"	"71 years"	"71"	836	89581	933.2	32.3
	"Female"	"F"	"72 years"	"72"	915	87243	1048.8	34.7
	"Female"	"F"	"73 years"	"73"	1032	84018	1228.3	38.2
	"Female"	"F"	"74 years"	"74"	1053	78641	1339.0	41.3
	"Female"	"F"	"75 years"	"75"	1114	74566	1494.0	44.8
	"Female"	"F"	"76 years"	"76"	1209	72332	1671.5	48.1
	"Female"	"F"	"77 years"	"77"	1355	69126	1960.2	53.3
	"Female"	"F"	"78 years"	"78"	1337	65603	2038.0	55.7
	"Female"	"F"	"79 years"	"79"	1458	62481	2333.5	61.1
	"Female"	"F"	"80 years"	"80"	1619	57432	2819.0	70.1
	"Female"	"F"	"81 years"	"81"	1685	53346	3158.6	76.9
	"Female"	"F"	"82 years"	"82"	1660	48798	3401.8	83.5
	"Female"	"F"	"83 years"	"83"	1762	44609	3949.9	94.1
	"Female"	"F"	"84 years"	"84"	1779	39447	4509.8	106.9
	"Male"	"M"	"< 1 year"	"0"	841	178253	471.8	16.3
	"Male"	"M"	"1 year"	"1"	45	179210	25.1	3.7
	"Male"	"M"	"2 years"	"2"	44	181449	24.2	3.7
	"Male"	"M"	"3 years"	"3"	28	182290	15.4	2.9
	"Male"	"M"	"4 years"	"4"	26	182708	14.2	2.8
	"Male"	"M"	"5 years"	"5"	24	183969	13.0	2.7
	"Male"	"M"	"6 years"	"6"	18	178389	Unreliable	2.4
	"Male"	"M"	"7 years"	"7"	17	171997	Unreliable	2.4
	"Male"	"M"	"8 years"	"8"	22	169147	13.0	2.8
	"Male"	"M"	"9 years"	"9"	14	171388	Unreliable	2.2
	"Male"	"M"	"10 years"	"10"	22	181125	12.1	2.6
	"Male"	"M"	"11 years"	"11"	25	182130	13.7	2.7
	"Male"	"M"	"12 years"	"12"	18	188154	Unreliable	2.3
	"Male"	"M"	"13 years"	"13"	18	189646	Unreliable	2.2
	"Male"	"M"	"14 years"	"14"	23	192684	11.9	2.5
	"Male"	"M"	"15 years"	"15"	47	196854	23.9	3.5
	"Male"	"M"	"16 years"	"16"	56	199466	28.1	3.8
	"Male"	"M"	"17 years"	"17"	83	203478	40.8	4.5
	"Male"	"M"	"18 years"	"18"	106	212168	50.0	4.9
	"Male"	"M"	"19 years"	"19"	130	217234	59.8	5.2
	"Male"	"M"	"20 years"	"20"	135	215968	62.5	5.4
	"Male"	"M"	"21 years"	"21"	130	219380	59.3	5.2
	"Male"	"M"	"22 years"	"22"	145	216933	66.8	5.6
	"Male"	"M"	"23 years"	"23"	124	217173	57.1	5.1
	"Male"	"M"	"24 years"	"24"	133	221945	59.9	5.2
	"Male"	"M"	"25 years"	"25"	129	233955	55.1	4.9
	"Male"	"M"	"26 years"	"26"	120	234484	51.2	4.7
	"Male"	"M"	"27 years"	"27"	114	240477	47.4	4.4
	"Male"	"M"	"28 years"	"28"	145	229562	63.2	5.2
	"Male"	"M"	"29 years"	"29"	118	215501	54.8	5.0
	"Male"	"M"	"30 years"	"30"	114	221738	51.4	4.8
	"Male"	"M"	"31 years"	"31"	124	213027	58.2	5.2
	"Male"	"M"	"32 years"	"32"	135	218127	61.9	5.3
	"Male"	"M"	"33 years"	"33"	127	223563	56.8	5.0
	"Male"	"M"	"34 years"	"34"	134	226292	59.2	5.1
	"Male"	"M"	"35 years"	"35"	174	233709	74.5	5.6
	"Male"	"M"	"36 years"	"36"	167	232772	71.7	5.6
	"Male"	"M"	"37 years"	"37"	165	229723	71.8	5.6
	"Male"	"M"	"38 years"	"38"	201	226267	88.8	6.3
	"Male"	"M"	"39 years"	"39"	178	220122	80.9	6.1
	"Male"	"M"	"40 years"	"40"	213	216073	98.6	6.8
	"Male"	"M"	"41 years"	"41"	228	211421	107.8	7.1
	"Male"	"M"	"42 years"	"42"	252	208132	121.1	7.6
	"Male"	"M"	"43 years"	"43"	281	208773	134.6	8.0
	"Male"	"M"	"44 years"	"44"	315	209207	150.6	8.5
	"Male"	"M"	"45 years"	"45"	339	207197	163.6	8.9
	"Male"	"M"	"46 years"	"46"	366	208957	175.2	9.2
	"Male"	"M"	"47 years"	"47"	367	205915	178.2	9.3
	"Male"	"M"	"48 years"	"48"	409	199019	205.5	10.2
	"Male"	"M"	"49 years"	"49"	456	199738	228.3	10.7
	"Male"	"M"	"50 years"	"50"	480	194178	247.2	11.3
	"Male"	"M"	"51 years"	"51"	504	191435	263.3	11.7
	"Male"	"M"	"52 years"	"52"	551	186595	295.3	12.6
	"Male"	"M"	"53 years"	"53"	586	182849	320.5	13.2
	"Male"	"M"	"54 years"	"54"	622	177653	350.1	14.0
	"Male"	"M"	"55 years"	"55"	675	169515	398.2	15.3
	"Male"	"M"	"56 years"	"56"	721	165468	435.7	16.2
	"Male"	"M"	"57 years"	"57"	681	158761	428.9	16.4
	"Male"	"M"	"58 years"	"58"	717	151208	474.2	17.7
	"Male"	"M"	"59 years"	"59"	764	146091	523.0	18.9
	"Male"	"M"	"60 years"	"60"	786	135905	578.3	20.6
	"Male"	"M"	"61 years"	"61"	745	127061	586.3	21.5
	"Male"	"M"	"62 years"	"62"	808	116557	693.2	24.4
	"Male"	"M"	"63 years"	"63"	810	107170	755.8	26.6
	"Male"	"M"	"64 years"	"64"	833	98411	846.5	29.3
	"Male"	"M"	"65 years"	"65"	804	94816	848.0	29.9
	"Male"	"M"	"66 years"	"66"	881	89308	986.5	33.2
	"Male"	"M"	"67 years"	"67"	929	86844	1069.7	35.1
	"Male"	"M"	"68 years"	"68"	944	82333	1146.6	37.3
	"Male"	"M"	"69 years"	"69"	953	78429	1215.1	39.4
	"Male"	"M"	"70 years"	"70"	979	74113	1321.0	42.2
	"Male"	"M"	"71 years"	"71"	1047	70068	1494.3	46.2
	"Male"	"M"	"72 years"	"72"	1121	67024	1672.5	50.0
	"Male"	"M"	"73 years"	"73"	1198	62966	1902.6	55.0
	"Male"	"M"	"74 years"	"74"	1226	58711	2088.2	59.6
	"Male"	"M"	"75 years"	"75"	1197	53670	2230.3	64.5
	"Male"	"M"	"76 years"	"76"	1328	51388	2584.3	70.9
	"Male"	"M"	"77 years"	"77"	1353	48673	2779.8	75.6
	"Male"	"M"	"78 years"	"78"	1435	45132	3179.6	83.9
	"Male"	"M"	"79 years"	"79"	1553	42931	3617.4	91.8
	"Male"	"M"	"80 years"	"80"	1533	38540	3977.7	101.6
	"Male"	"M"	"81 years"	"81"	1562	35120	4447.6	112.5
	"Male"	"M"	"82 years"	"82"	1652	32003	5162.0	127.0
	"Male"	"M"	"83 years"	"83"	1553	29265	5306.7	134.7
	"Male"	"M"	"84 years"	"84"	1668	26217	6362.3	155.8
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: Non-Hispanic Asian or Pacific Islander; ucd-icd10; 2006-2010; Arizona (04), California (06), Oregon (41), Washington (53)"
"Hispanic Origin: Not Hispanic or Latino"
"Race: Asian or Pacific Islander"
"Single-Year Ages: < 1 year; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years;"
"12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24"
"years; 25 years; 26 years; 27 years; 28 years; 29 years; 30 years; 31 years; 32 years; 33 years; 34 years; 35 years; 36 years;"
"37 years; 38 years; 39 years; 40 years; 41 years; 42 years; 43 years; 44 years; 45 years; 46 years; 47 years; 48 years; 49"
"years; 50 years; 51 years; 52 years; 53 years; 54 years; 55 years; 56 years; 57 years; 58 years; 59 years; 60 years; 61 years;"
"62 years; 63 years; 64 years; 65 years; 66 years; 67 years; 68 years; 69 years; 70 years; 71 years; 72 years; 73 years; 74"
"years; 75 years; 76 years; 77 years; 78 years; 79 years; 80 years; 81 years; 82 years; 83 years; 84 years"
"States: Arizona (04); California (06); Oregon (41); Washington (53)"
"Year/Month: 2006; 2007; 2008; 2009; 2010"
"Group By: Gender; Single-Year Ages"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Nov 14, 2023 7:58:13 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Nov 14, 2023 7:58:13 PM"
"---"
Caveats:
"1. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Standard-Errors."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
