"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	5847	1250075	467.7	6.1
	"Female"	"F"	"1 year"	"1"	467	1243763	37.5	1.7
	"Female"	"F"	"2 years"	"2"	240	1236163	19.4	1.3
	"Female"	"F"	"3 years"	"3"	172	1246008	13.8	1.1
	"Female"	"F"	"4 years"	"4"	160	1241724	12.9	1.0
	"Female"	"F"	"5 years"	"5"	148	1224144	12.1	1.0
	"Female"	"F"	"6 years"	"6"	127	1214716	10.5	0.9
	"Female"	"F"	"7 years"	"7"	114	1206411	9.4	0.9
	"Female"	"F"	"8 years"	"8"	90	1188518	7.6	0.8
	"Female"	"F"	"9 years"	"9"	112	1188769	9.4	0.9
	"Female"	"F"	"10 years"	"10"	124	1243439	10.0	0.9
	"Female"	"F"	"11 years"	"11"	130	1257618	10.3	0.9
	"Female"	"F"	"12 years"	"12"	130	1282102	10.1	0.9
	"Female"	"F"	"13 years"	"13"	152	1300706	11.7	0.9
	"Female"	"F"	"14 years"	"14"	173	1309381	13.2	1.0
	"Female"	"F"	"15 years"	"15"	226	1337525	16.9	1.1
	"Female"	"F"	"16 years"	"16"	255	1365422	18.7	1.2
	"Female"	"F"	"17 years"	"17"	306	1374993	22.3	1.3
	"Female"	"F"	"18 years"	"18"	372	1368318	27.2	1.4
	"Female"	"F"	"19 years"	"19"	413	1342573	30.8	1.5
	"Female"	"F"	"20 years"	"20"	429	1329865	32.3	1.6
	"Female"	"F"	"21 years"	"21"	489	1317815	37.1	1.7
	"Female"	"F"	"22 years"	"22"	428	1301032	32.9	1.6
	"Female"	"F"	"23 years"	"23"	478	1300563	36.8	1.7
	"Female"	"F"	"24 years"	"24"	462	1302516	35.5	1.7
	"Female"	"F"	"25 years"	"25"	504	1330335	37.9	1.7
	"Female"	"F"	"26 years"	"26"	567	1335546	42.5	1.8
	"Female"	"F"	"27 years"	"27"	535	1352515	39.6	1.7
	"Female"	"F"	"28 years"	"28"	566	1344571	42.1	1.8
	"Female"	"F"	"29 years"	"29"	568	1299217	43.7	1.8
	"Female"	"F"	"30 years"	"30"	627	1293837	48.5	1.9
	"Female"	"F"	"31 years"	"31"	625	1242431	50.3	2.0
	"Female"	"F"	"32 years"	"32"	633	1250489	50.6	2.0
	"Female"	"F"	"33 years"	"33"	688	1238414	55.6	2.1
	"Female"	"F"	"34 years"	"34"	697	1242952	56.1	2.1
	"Female"	"F"	"35 years"	"35"	849	1258309	67.5	2.3
	"Female"	"F"	"36 years"	"36"	862	1273814	67.7	2.3
	"Female"	"F"	"37 years"	"37"	895	1301909	68.7	2.3
	"Female"	"F"	"38 years"	"38"	1107	1315894	84.1	2.5
	"Female"	"F"	"39 years"	"39"	1214	1326451	91.5	2.6
	"Female"	"F"	"40 years"	"40"	1372	1318404	104.1	2.8
	"Female"	"F"	"41 years"	"41"	1412	1301980	108.5	2.9
	"Female"	"F"	"42 years"	"42"	1557	1289174	120.8	3.1
	"Female"	"F"	"43 years"	"43"	1783	1305686	136.6	3.2
	"Female"	"F"	"44 years"	"44"	2071	1315323	157.5	3.5
	"Female"	"F"	"45 years"	"45"	2210	1329516	166.2	3.5
	"Female"	"F"	"46 years"	"46"	2558	1343049	190.5	3.8
	"Female"	"F"	"47 years"	"47"	2802	1356013	206.6	3.9
	"Female"	"F"	"48 years"	"48"	3013	1339725	224.9	4.1
	"Female"	"F"	"49 years"	"49"	3276	1336961	245.0	4.3
	"Female"	"F"	"50 years"	"50"	3609	1316865	274.1	4.6
	"Female"	"F"	"51 years"	"51"	3749	1300001	288.4	4.7
	"Female"	"F"	"52 years"	"52"	4130	1274949	323.9	5.0
	"Female"	"F"	"53 years"	"53"	4315	1247354	345.9	5.3
	"Female"	"F"	"54 years"	"54"	4552	1227226	370.9	5.5
	"Female"	"F"	"55 years"	"55"	4637	1181907	392.3	5.8
	"Female"	"F"	"56 years"	"56"	4865	1144043	425.2	6.1
	"Female"	"F"	"57 years"	"57"	5096	1111115	458.6	6.4
	"Female"	"F"	"58 years"	"58"	5244	1072599	488.9	6.8
	"Female"	"F"	"59 years"	"59"	5551	1038486	534.5	7.2
	"Female"	"F"	"60 years"	"60"	5903	1016213	580.9	7.6
	"Female"	"F"	"61 years"	"61"	6058	968484	625.5	8.0
	"Female"	"F"	"62 years"	"62"	6271	920908	681.0	8.6
	"Female"	"F"	"63 years"	"63"	6429	845971	760.0	9.5
	"Female"	"F"	"64 years"	"64"	6680	803917	830.9	10.2
	"Female"	"F"	"65 years"	"65"	6665	744563	895.2	11.0
	"Female"	"F"	"66 years"	"66"	6707	705558	950.6	11.6
	"Female"	"F"	"67 years"	"67"	7057	664925	1061.3	12.6
	"Female"	"F"	"68 years"	"68"	7273	630767	1153.0	13.5
	"Female"	"F"	"69 years"	"69"	7574	594376	1274.3	14.6
