"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1634	357200	457.4	11.3
	"Female"	"F"	"1 year"	"1"	117	350918	33.3	3.1
	"Female"	"F"	"2 years"	"2"	57	348493	16.4	2.2
	"Female"	"F"	"3 years"	"3"	41	348356	11.8	1.8
	"Female"	"F"	"4 years"	"4"	41	343513	11.9	1.9
	"Female"	"F"	"5 years"	"5"	50	339565	14.7	2.1
	"Female"	"F"	"6 years"	"6"	36	337442	10.7	1.8
	"Female"	"F"	"7 years"	"7"	27	333766	8.1	1.6
	"Female"	"F"	"8 years"	"8"	23	326057	7.1	1.5
	"Female"	"F"	"9 years"	"9"	34	326967	10.4	1.8
	"Female"	"F"	"10 years"	"10"	45	345360	13.0	1.9
	"Female"	"F"	"11 years"	"11"	36	349915	10.3	1.7
	"Female"	"F"	"12 years"	"12"	41	356201	11.5	1.8
	"Female"	"F"	"13 years"	"13"	29	359969	8.1	1.5
	"Female"	"F"	"14 years"	"14"	44	361737	12.2	1.8
	"Female"	"F"	"15 years"	"15"	58	364758	15.9	2.1
	"Female"	"F"	"16 years"	"16"	65	368958	17.6	2.2
	"Female"	"F"	"17 years"	"17"	76	365560	20.8	2.4
	"Female"	"F"	"18 years"	"18"	83	355629	23.3	2.6
	"Female"	"F"	"19 years"	"19"	83	341922	24.3	2.7
	"Female"	"F"	"20 years"	"20"	95	330065	28.8	3.0
	"Female"	"F"	"21 years"	"21"	102	320369	31.8	3.2
	"Female"	"F"	"22 years"	"22"	86	312821	27.5	3.0
	"Female"	"F"	"23 years"	"23"	110	308168	35.7	3.4
	"Female"	"F"	"24 years"	"24"	88	307769	28.6	3.0
	"Female"	"F"	"25 years"	"25"	103	311029	33.1	3.3
	"Female"	"F"	"26 years"	"26"	100	309051	32.4	3.2
	"Female"	"F"	"27 years"	"27"	95	311755	30.5	3.1
	"Female"	"F"	"28 years"	"28"	117	306265	38.2	3.5
	"Female"	"F"	"29 years"	"29"	106	304923	34.8	3.4
	"Female"	"F"	"30 years"	"30"	117	303222	38.6	3.6
	"Female"	"F"	"31 years"	"31"	108	296875	36.4	3.5
	"Female"	"F"	"32 years"	"32"	121	300498	40.3	3.7
	"Female"	"F"	"33 years"	"33"	143	299711	47.7	4.0
	"Female"	"F"	"34 years"	"34"	123	300752	40.9	3.7
	"Female"	"F"	"35 years"	"35"	171	304869	56.1	4.3
	"Female"	"F"	"36 years"	"36"	155	302174	51.3	4.1
