"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	718	104573	686.6	25.6
	"Female"	"F"	"1 year"	"1"	58	102293	56.7	7.4
	"Female"	"F"	"2 years"	"2"	52	102555	50.7	7.0
	"Female"	"F"	"3 years"	"3"	32	102355	31.3	5.5
	"Female"	"F"	"4 years"	"4"	33	101731	32.4	5.6
	"Female"	"F"	"5 years"	"5"	28	100845	27.8	5.2
	"Female"	"F"	"6 years"	"6"	17	100544	Unreliable	4.1
	"Female"	"F"	"7 years"	"7"	17	100052	Unreliable	4.1
	"Female"	"F"	"8 years"	"8"	15	99082	Unreliable	3.9
	"Female"	"F"	"9 years"	"9"	16	100027	Unreliable	4.0
	"Female"	"F"	"10 years"	"10"	16	104829	Unreliable	3.8
	"Female"	"F"	"11 years"	"11"	16	103804	Unreliable	3.9
	"Female"	"F"	"12 years"	"12"	18	105621	Unreliable	4.0
	"Female"	"F"	"13 years"	"13"	25	106293	23.5	4.7
	"Female"	"F"	"14 years"	"14"	35	106860	32.8	5.5
	"Female"	"F"	"15 years"	"15"	56	110716	50.6	6.8
	"Female"	"F"	"16 years"	"16"	77	115034	66.9	7.6
	"Female"	"F"	"17 years"	"17"	63	117266	53.7	6.8
	"Female"	"F"	"18 years"	"18"	87	116942	74.4	8.0
	"Female"	"F"	"19 years"	"19"	95	114636	82.9	8.5
	"Female"	"F"	"20 years"	"20"	86	109983	78.2	8.4
	"Female"	"F"	"21 years"	"21"	91	105492	86.3	9.0
	"Female"	"F"	"22 years"	"22"	93	101793	91.4	9.5
	"Female"	"F"	"23 years"	"23"	87	99331	87.6	9.4
	"Female"	"F"	"24 years"	"24"	97	98070	98.9	10.0
	"Female"	"F"	"25 years"	"25"	104	95949	108.4	10.6
	"Female"	"F"	"26 years"	"26"	113	93346	121.1	11.4
	"Female"	"F"	"27 years"	"27"	116	91669	126.5	11.7
	"Female"	"F"	"28 years"	"28"	121	89546	135.1	12.3
	"Female"	"F"	"29 years"	"29"	113	87786	128.7	12.1
	"Female"	"F"	"30 years"	"30"	112	86919	128.9	12.2
	"Female"	"F"	"31 years"	"31"	129	84006	153.6	13.5
	"Female"	"F"	"32 years"	"32"	107	82718	129.4	12.5
	"Female"	"F"	"33 years"	"33"	152	81531	186.4	15.1
	"Female"	"F"	"34 years"	"34"	135	80628	167.4	14.4
	"Female"	"F"	"35 years"	"35"	178	82004	217.1	16.3
	"Female"	"F"	"36 years"	"36"	157	82881	189.4	15.1
	"Female"	"F"	"37 years"	"37"	179	84002	213.1	15.9
	"Female"	"F"	"38 years"	"38"	206	84695	243.2	16.9
	"Female"	"F"	"39 years"	"39"	228	84596	269.5	17.8
	"Female"	"F"	"40 years"	"40"	193	85040	227.0	16.3
	"Female"	"F"	"41 years"	"41"	204	85605	238.3	16.7
	"Female"	"F"	"42 years"	"42"	271	87483	309.8	18.8
	"Female"	"F"	"43 years"	"43"	281	90140	311.7	18.6
	"Female"	"F"	"44 years"	"44"	302	92283	327.3	18.8
	"Female"	"F"	"45 years"	"45"	333	94411	352.7	19.3
	"Female"	"F"	"46 years"	"46"	352	95459	368.7	19.7
	"Female"	"F"	"47 years"	"47"	371	97316	381.2	19.8
	"Female"	"F"	"48 years"	"48"	396	97525	406.0	20.4
	"Female"	"F"	"49 years"	"49"	417	96462	432.3	21.2
	"Female"	"F"	"50 years"	"50"	411	95364	431.0	21.3
	"Female"	"F"	"51 years"	"51"	451	93594	481.9	22.7
	"Female"	"F"	"52 years"	"52"	445	90663	490.8	23.3
	"Female"	"F"	"53 years"	"53"	474	88180	537.5	24.7
	"Female"	"F"	"54 years"	"54"	457	86139	530.5	24.8
	"Female"	"F"	"55 years"	"55"	462	81413	567.5	26.4
	"Female"	"F"	"56 years"	"56"	481	77038	624.4	28.5
