"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	631	96480	654.0	26.0
	"Female"	"F"	"1 year"	"1"	84	95854	87.6	9.6
	"Female"	"F"	"2 years"	"2"	43	96486	44.6	6.8
	"Female"	"F"	"3 years"	"3"	33	97772	33.8	5.9
	"Female"	"F"	"4 years"	"4"	25	98494	25.4	5.1
	"Female"	"F"	"5 years"	"5"	27	99724	27.1	5.2
	"Female"	"F"	"6 years"	"6"	23	100245	22.9	4.8
	"Female"	"F"	"7 years"	"7"	13	101156	Unreliable	3.6
	"Female"	"F"	"8 years"	"8"	12	102043	Unreliable	3.4
	"Female"	"F"	"9 years"	"9"	15	102306	Unreliable	3.8
	"Female"	"F"	"10 years"	"10"	16	102301	Unreliable	3.9
	"Female"	"F"	"11 years"	"11"	22	102583	21.4	4.6
	"Female"	"F"	"12 years"	"12"	25	101774	24.6	4.9
	"Female"	"F"	"13 years"	"13"	30	100829	29.8	5.4
	"Female"	"F"	"14 years"	"14"	46	100754	45.7	6.7
	"Female"	"F"	"15 years"	"15"	44	101312	43.4	6.5
	"Female"	"F"	"16 years"	"16"	52	101921	51.0	7.1
	"Female"	"F"	"17 years"	"17"	49	103158	47.5	6.8
	"Female"	"F"	"18 years"	"18"	77	103667	74.3	8.5
	"Female"	"F"	"19 years"	"19"	82	103777	79.0	8.7
	"Female"	"F"	"20 years"	"20"	80	103943	77.0	8.6
	"Female"	"F"	"21 years"	"21"	89	105051	84.7	9.0
	"Female"	"F"	"22 years"	"22"	111	106740	104.0	9.9
	"Female"	"F"	"23 years"	"23"	130	109365	118.9	10.4
	"Female"	"F"	"24 years"	"24"	132	111673	118.2	10.3
	"Female"	"F"	"25 years"	"25"	152	112935	134.6	10.9
	"Female"	"F"	"26 years"	"26"	174	112101	155.2	11.8
	"Female"	"F"	"27 years"	"27"	165	109490	150.7	11.7
	"Female"	"F"	"28 years"	"28"	177	105716	167.4	12.6
	"Female"	"F"	"29 years"	"29"	188	101914	184.5	13.5
	"Female"	"F"	"30 years"	"30"	215	98606	218.0	14.9
	"Female"	"F"	"31 years"	"31"	219	96142	227.8	15.4
	"Female"	"F"	"32 years"	"32"	216	94776	227.9	15.5
	"Female"	"F"	"33 years"	"33"	198	93373	212.1	15.1
	"Female"	"F"	"34 years"	"34"	234	92277	253.6	16.6
	"Female"	"F"	"35 years"	"35"	240	91391	262.6	17.0
	"Female"	"F"	"36 years"	"36"	253	89492	282.7	17.8
	"Female"	"F"	"37 years"	"37"	220	87361	251.8	17.0
	"Female"	"F"	"38 years"	"38"	247	86104	286.9	18.3
	"Female"	"F"	"39 years"	"39"	246	83710	293.9	18.7
	"Female"	"F"	"40 years"	"40"	269	81450	330.3	20.1
	"Female"	"F"	"41 years"	"41"	257	80562	319.0	19.9
	"Female"	"F"	"42 years"	"42"	276	80088	344.6	20.7
	"Female"	"F"	"43 years"	"43"	309	79692	387.7	22.1
	"Female"	"F"	"44 years"	"44"	303	81093	373.6	21.5
	"Female"	"F"	"45 years"	"45"	341	82352	414.1	22.4
	"Female"	"F"	"46 years"	"46"	318	82998	383.1	21.5
	"Female"	"F"	"47 years"	"47"	367	83291	440.6	23.0
	"Female"	"F"	"48 years"	"48"	395	83357	473.9	23.8
	"Female"	"F"	"49 years"	"49"	424	83336	508.8	24.7
	"Female"	"F"	"50 years"	"50"	483	84431	572.1	26.0
	"Female"	"F"	"51 years"	"51"	487	86596	562.4	25.5
	"Female"	"F"	"52 years"	"52"	537	88598	606.1	26.2
	"Female"	"F"	"53 years"	"53"	590	90680	650.6	26.8
	"Female"	"F"	"54 years"	"54"	599	92517	647.4	26.5
	"Female"	"F"	"55 years"	"55"	625	93041	671.7	26.9
	"Female"	"F"	"56 years"	"56"	689	92566	744.3	28.4
	"Female"	"F"	"57 years"	"57"	618	91919	672.3	27.0
	"Female"	"F"	"58 years"	"58"	668	90631	737.1	28.5
	"Female"	"F"	"59 years"	"59"	708	88735	797.9	30.0
	"Female"	"F"	"60 years"	"60"	742	85736	865.4	31.8
	"Female"	"F"	"61 years"	"61"	760	82849	917.3	33.3
	"Female"	"F"	"62 years"	"62"	756	79519	950.7	34.6
	"Female"	"F"	"63 years"	"63"	802	75632	1060.4	37.4
	"Female"	"F"	"64 years"	"64"	785	71619	1096.1	39.1
	"Female"	"F"	"65 years"	"65"	740	67976	1088.6	40.0
	"Female"	"F"	"66 years"	"66"	780	64431	1210.6	43.3
	"Female"	"F"	"67 years"	"67"	818	61274	1335.0	46.7
	"Female"	"F"	"68 years"	"68"	884	58707	1505.8	50.6
	"Female"	"F"	"69 years"	"69"	864	54295	1591.3	54.1
	"Female"	"F"	"70 years"	"70"	852	50091	1700.9	58.3
	"Female"	"F"	"71 years"	"71"	846	46091	1835.5	63.1
	"Female"	"F"	"72 years"	"72"	810	42320	1914.0	67.3
	"Female"	"F"	"73 years"	"73"	889	37829	2350.0	78.8
	"Female"	"F"	"74 years"	"74"	905	35352	2560.0	85.1
	"Female"	"F"	"75 years"	"75"	878	32734	2682.2	90.5
	"Female"	"F"	"76 years"	"76"	860	30062	2860.8	97.6
	"Female"	"F"	"77 years"	"77"	872	27557	3164.4	107.2
	"Female"	"F"	"78 years"	"78"	805	25324	3178.8	112.0
	"Female"	"F"	"79 years"	"79"	878	23239	3778.1	127.5
	"Female"	"F"	"80 years"	"80"	882	21237	4153.1	139.8
	"Female"	"F"	"81 years"	"81"	896	19166	4674.9	156.2
	"Female"	"F"	"82 years"	"82"	910	17366	5240.1	173.7
	"Female"	"F"	"83 years"	"83"	844	15723	5367.9	184.8
	"Female"	"F"	"84 years"	"84"	788	14072	5599.8	199.5
	"Male"	"M"	"< 1 year"	"0"	794	100043	793.7	28.2
	"Male"	"M"	"1 year"	"1"	83	99255	83.6	9.2
	"Male"	"M"	"2 years"	"2"	50	100051	50.0	7.1
	"Male"	"M"	"3 years"	"3"	41	101095	40.6	6.3
	"Male"	"M"	"4 years"	"4"	29	102196	28.4	5.3
	"Male"	"M"	"5 years"	"5"	38	102786	37.0	6.0
	"Male"	"M"	"6 years"	"6"	24	103058	23.3	4.8
	"Male"	"M"	"7 years"	"7"	17	103718	Unreliable	4.0
	"Male"	"M"	"8 years"	"8"	20	104163	19.2	4.3
	"Male"	"M"	"9 years"	"9"	18	104050	Unreliable	4.1
	"Male"	"M"	"10 years"	"10"	17	104326	Unreliable	4.0
	"Male"	"M"	"11 years"	"11"	20	104579	19.1	4.3
	"Male"	"M"	"12 years"	"12"	28	103774	27.0	5.1
	"Male"	"M"	"13 years"	"13"	37	103430	35.8	5.9
	"Male"	"M"	"14 years"	"14"	43	103590	41.5	6.3
	"Male"	"M"	"15 years"	"15"	64	104368	61.3	7.7
	"Male"	"M"	"16 years"	"16"	101	105125	96.1	9.6
	"Male"	"M"	"17 years"	"17"	129	105938	121.8	10.7
	"Male"	"M"	"18 years"	"18"	175	106525	164.3	12.4
	"Male"	"M"	"19 years"	"19"	200	106676	187.5	13.3
	"Male"	"M"	"20 years"	"20"	199	106596	186.7	13.2
	"Male"	"M"	"21 years"	"21"	255	107949	236.2	14.8
	"Male"	"M"	"22 years"	"22"	242	109968	220.1	14.1
	"Male"	"M"	"23 years"	"23"	287	113332	253.2	14.9
	"Male"	"M"	"24 years"	"24"	266	115913	229.5	14.1
	"Male"	"M"	"25 years"	"25"	306	116912	261.7	15.0
	"Male"	"M"	"26 years"	"26"	337	115961	290.6	15.8
	"Male"	"M"	"27 years"	"27"	349	112936	309.0	16.5
	"Male"	"M"	"28 years"	"28"	386	108468	355.9	18.1
	"Male"	"M"	"29 years"	"29"	383	103786	369.0	18.9
	"Male"	"M"	"30 years"	"30"	403	99447	405.2	20.2
	"Male"	"M"	"31 years"	"31"	373	96113	388.1	20.1
	"Male"	"M"	"32 years"	"32"	391	93611	417.7	21.1
	"Male"	"M"	"33 years"	"33"	405	91803	441.2	21.9
	"Male"	"M"	"34 years"	"34"	443	89896	492.8	23.4
	"Male"	"M"	"35 years"	"35"	421	88861	473.8	23.1
	"Male"	"M"	"36 years"	"36"	407	87342	466.0	23.1
	"Male"	"M"	"37 years"	"37"	417	85087	490.1	24.0
	"Male"	"M"	"38 years"	"38"	436	83188	524.1	25.1
	"Male"	"M"	"39 years"	"39"	400	81392	491.4	24.6
	"Male"	"M"	"40 years"	"40"	443	79046	560.4	26.6
	"Male"	"M"	"41 years"	"41"	438	77481	565.3	27.0
	"Male"	"M"	"42 years"	"42"	440	76652	574.0	27.4
	"Male"	"M"	"43 years"	"43"	425	76310	556.9	27.0
	"Male"	"M"	"44 years"	"44"	496	77296	641.7	28.8
	"Male"	"M"	"45 years"	"45"	492	78203	629.1	28.4
	"Male"	"M"	"46 years"	"46"	529	79128	668.5	29.1
	"Male"	"M"	"47 years"	"47"	582	79251	734.4	30.4
	"Male"	"M"	"48 years"	"48"	591	78804	750.0	30.8
	"Male"	"M"	"49 years"	"49"	687	78166	878.9	33.5
	"Male"	"M"	"50 years"	"50"	701	78867	888.8	33.6
	"Male"	"M"	"51 years"	"51"	730	80279	909.3	33.7
	"Male"	"M"	"52 years"	"52"	795	82141	967.8	34.3
	"Male"	"M"	"53 years"	"53"	833	83675	995.5	34.5
	"Male"	"M"	"54 years"	"54"	913	84607	1079.1	35.7
	"Male"	"M"	"55 years"	"55"	953	84785	1124.0	36.4
	"Male"	"M"	"56 years"	"56"	987	83588	1180.8	37.6
	"Male"	"M"	"57 years"	"57"	1019	81945	1243.5	39.0
	"Male"	"M"	"58 years"	"58"	1086	80290	1352.6	41.0
	"Male"	"M"	"59 years"	"59"	1062	77925	1362.8	41.8
	"Male"	"M"	"60 years"	"60"	1074	74999	1432.0	43.7
	"Male"	"M"	"61 years"	"61"	1080	72276	1494.3	45.5
	"Male"	"M"	"62 years"	"62"	1069	68954	1550.3	47.4
	"Male"	"M"	"63 years"	"63"	1072	65154	1645.3	50.3
	"Male"	"M"	"64 years"	"64"	1038	61938	1675.9	52.0
	"Male"	"M"	"65 years"	"65"	1143	58761	1945.2	57.5
	"Male"	"M"	"66 years"	"66"	1037	55875	1855.9	57.6
	"Male"	"M"	"67 years"	"67"	1050	53316	1969.4	60.8
	"Male"	"M"	"68 years"	"68"	1099	51709	2125.4	64.1
	"Male"	"M"	"69 years"	"69"	1083	47637	2273.4	69.1
	"Male"	"M"	"70 years"	"70"	1076	43614	2467.1	75.2
	"Male"	"M"	"71 years"	"71"	1076	39771	2705.5	82.5
	"Male"	"M"	"72 years"	"72"	1039	36304	2861.9	88.8
	"Male"	"M"	"73 years"	"73"	944	32037	2946.6	95.9
	"Male"	"M"	"74 years"	"74"	972	29734	3269.0	104.9
	"Male"	"M"	"75 years"	"75"	947	27391	3457.3	112.3
	"Male"	"M"	"76 years"	"76"	951	24804	3834.1	124.3
	"Male"	"M"	"77 years"	"77"	964	22275	4327.7	139.4
	"Male"	"M"	"78 years"	"78"	902	19986	4513.2	150.3
	"Male"	"M"	"79 years"	"79"	831	17894	4644.0	161.1
	"Male"	"M"	"80 years"	"80"	891	15970	5579.2	186.9
	"Male"	"M"	"81 years"	"81"	786	14138	5559.5	198.3
	"Male"	"M"	"82 years"	"82"	830	12417	6684.4	232.0
	"Male"	"M"	"83 years"	"83"	774	10865	7123.8	256.1
	"Male"	"M"	"84 years"	"84"	716	9344	7662.7	286.4
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: Non-Hispanic American Indian or Alaska Native; ucd-icd10; 2015-2019; National"
"Hispanic Origin: Not Hispanic or Latino"
"Race: American Indian or Alaska Native"
"Single-Year Ages: < 1 year; 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years;"
"12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24"
"years; 25 years; 26 years; 27 years; 28 years; 29 years; 30 years; 31 years; 32 years; 33 years; 34 years; 35 years; 36 years;"
"37 years; 38 years; 39 years; 40 years; 41 years; 42 years; 43 years; 44 years; 45 years; 46 years; 47 years; 48 years; 49"
"years; 50 years; 51 years; 52 years; 53 years; 54 years; 55 years; 56 years; 57 years; 58 years; 59 years; 60 years; 61 years;"
"62 years; 63 years; 64 years; 65 years; 66 years; 67 years; 68 years; 69 years; 70 years; 71 years; 72 years; 73 years; 74"
"years; 75 years; 76 years; 77 years; 78 years; 79 years; 80 years; 81 years; 82 years; 83 years; 84 years"
"Year/Month: 2015; 2016; 2017; 2018; 2019"
"Group By: Gender; Single-Year Ages"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
