"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	62	7558	820.3	104.2
	"Female"	"F"	"1 year"	"1"	Suppressed	7756	Suppressed	Suppressed
	"Female"	"F"	"2 years"	"2"	Suppressed	7981	Suppressed	Suppressed
	"Female"	"F"	"3 years"	"3"	Suppressed	8140	Suppressed	Suppressed
	"Female"	"F"	"4 years"	"4"	Suppressed	8117	Suppressed	Suppressed
	"Female"	"F"	"5 years"	"5"	Suppressed	8029	Suppressed	Suppressed
	"Female"	"F"	"6 years"	"6"	Suppressed	7868	Suppressed	Suppressed
	"Female"	"F"	"7 years"	"7"	0	7660	Unreliable	0.0
	"Female"	"F"	"8 years"	"8"	Suppressed	7731	Suppressed	Suppressed
	"Female"	"F"	"9 years"	"9"	Suppressed	8103	Suppressed	Suppressed
	"Female"	"F"	"10 years"	"10"	Suppressed	8252	Suppressed	Suppressed
	"Female"	"F"	"11 years"	"11"	0	8291	Unreliable	0.0
	"Female"	"F"	"12 years"	"12"	Suppressed	8277	Suppressed	Suppressed
	"Female"	"F"	"13 years"	"13"	Suppressed	8341	Suppressed	Suppressed
	"Female"	"F"	"14 years"	"14"	Suppressed	8284	Suppressed	Suppressed
	"Female"	"F"	"15 years"	"15"	Suppressed	8092	Suppressed	Suppressed
	"Female"	"F"	"16 years"	"16"	Suppressed	8003	Suppressed	Suppressed
	"Female"	"F"	"17 years"	"17"	Suppressed	7931	Suppressed	Suppressed
	"Female"	"F"	"18 years"	"18"	Suppressed	8072	Suppressed	Suppressed
	"Female"	"F"	"19 years"	"19"	Suppressed	8097	Suppressed	Suppressed
	"Female"	"F"	"20 years"	"20"	Suppressed	8100	Suppressed	Suppressed
	"Female"	"F"	"21 years"	"21"	Suppressed	8136	Suppressed	Suppressed
	"Female"	"F"	"22 years"	"22"	Suppressed	8211	Suppressed	Suppressed
	"Female"	"F"	"23 years"	"23"	Suppressed	8662	Suppressed	Suppressed
	"Female"	"F"	"24 years"	"24"	Suppressed	9133	Suppressed	Suppressed
	"Female"	"F"	"25 years"	"25"	Suppressed	9349	Suppressed	Suppressed
	"Female"	"F"	"26 years"	"26"	Suppressed	9479	Suppressed	Suppressed
	"Female"	"F"	"27 years"	"27"	12	9950	Unreliable	34.8
	"Female"	"F"	"28 years"	"28"	0	10438	Unreliable	0.0
	"Female"	"F"	"29 years"	"29"	Suppressed	10354	Suppressed	Suppressed
	"Female"	"F"	"30 years"	"30"	14	10109	Unreliable	37.0
	"Female"	"F"	"31 years"	"31"	Suppressed	9936	Suppressed	Suppressed
	"Female"	"F"	"32 years"	"32"	Suppressed	9944	Suppressed	Suppressed
	"Female"	"F"	"33 years"	"33"	13	10078	Unreliable	35.8
	"Female"	"F"	"34 years"	"34"	21	9830	213.6	46.6
	"Female"	"F"	"35 years"	"35"	14	9758	Unreliable	38.3
	"Female"	"F"	"36 years"	"36"	13	9806	Unreliable	36.8
	"Female"	"F"	"37 years"	"37"	17	9354	Unreliable	44.1
	"Female"	"F"	"38 years"	"38"	15	9273	Unreliable	41.8
	"Female"	"F"	"39 years"	"39"	16	9015	Unreliable	44.4
	"Female"	"F"	"40 years"	"40"	19	8337	Unreliable	52.3
	"Female"	"F"	"41 years"	"41"	11	8122	Unreliable	40.8
	"Female"	"F"	"42 years"	"42"	14	7893	Unreliable	47.4
	"Female"	"F"	"43 years"	"43"	29	7588	382.2	71.0
	"Female"	"F"	"44 years"	"44"	17	7410	Unreliable	55.6
