"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1130	322096	350.8	10.4
	"Female"	"F"	"1 year"	"1"	73	322956	22.6	2.6
	"Female"	"F"	"2 years"	"2"	44	322112	13.7	2.1
	"Female"	"F"	"3 years"	"3"	45	327148	13.8	2.1
	"Female"	"F"	"4 years"	"4"	39	332157	11.7	1.9
	"Female"	"F"	"5 years"	"5"	19	335934	Unreliable	1.3
	"Female"	"F"	"6 years"	"6"	38	338172	11.2	1.8
	"Female"	"F"	"7 years"	"7"	39	342426	11.4	1.8
	"Female"	"F"	"8 years"	"8"	28	346089	8.1	1.5
	"Female"	"F"	"9 years"	"9"	17	346215	Unreliable	1.2
	"Female"	"F"	"10 years"	"10"	24	346412	6.9	1.4
	"Female"	"F"	"11 years"	"11"	30	346970	8.6	1.6
	"Female"	"F"	"12 years"	"12"	29	343881	8.4	1.6
	"Female"	"F"	"13 years"	"13"	37	340656	10.9	1.8
	"Female"	"F"	"14 years"	"14"	32	340918	9.4	1.7
	"Female"	"F"	"15 years"	"15"	51	343204	14.9	2.1
	"Female"	"F"	"16 years"	"16"	43	345513	12.4	1.9
	"Female"	"F"	"17 years"	"17"	95	349424	27.2	2.8
	"Female"	"F"	"18 years"	"18"	79	347460	22.7	2.6
	"Female"	"F"	"19 years"	"19"	97	340951	28.4	2.9
	"Female"	"F"	"20 years"	"20"	95	345872	27.5	2.8
	"Female"	"F"	"21 years"	"21"	112	352193	31.8	3.0
	"Female"	"F"	"22 years"	"22"	102	359020	28.4	2.8
	"Female"	"F"	"23 years"	"23"	138	364940	37.8	3.2
	"Female"	"F"	"24 years"	"24"	101	370056	27.3	2.7
	"Female"	"F"	"25 years"	"25"	135	370423	36.4	3.1
	"Female"	"F"	"26 years"	"26"	133	363821	36.6	3.2
	"Female"	"F"	"27 years"	"27"	120	355088	33.8	3.1
	"Female"	"F"	"28 years"	"28"	133	342276	38.9	3.4
	"Female"	"F"	"29 years"	"29"	111	329392	33.7	3.2
	"Female"	"F"	"30 years"	"30"	142	318384	44.6	3.7
	"Female"	"F"	"31 years"	"31"	152	312482	48.6	3.9
	"Female"	"F"	"32 years"	"32"	152	307511	49.4	4.0
	"Female"	"F"	"33 years"	"33"	161	305749	52.7	4.1
	"Female"	"F"	"34 years"	"34"	177	304852	58.1	4.4
	"Female"	"F"	"35 years"	"35"	169	304633	55.5	4.3
	"Female"	"F"	"36 years"	"36"	192	302392	63.5	4.6
	"Female"	"F"	"37 years"	"37"	193	299095	64.5	4.6
	"Female"	"F"	"38 years"	"38"	217	296593	73.2	5.0
	"Female"	"F"	"39 years"	"39"	253	294129	86.0	5.4
	"Female"	"F"	"40 years"	"40"	285	292927	97.3	5.8
	"Female"	"F"	"41 years"	"41"	261	293447	88.9	5.5
	"Female"	"F"	"42 years"	"42"	264	293381	90.0	5.5
	"Female"	"F"	"43 years"	"43"	320	292474	109.4	6.1
	"Female"	"F"	"44 years"	"44"	326	291828	111.7	6.2
	"Female"	"F"	"45 years"	"45"	386	290741	132.8	6.8
	"Female"	"F"	"46 years"	"46"	377	287639	131.1	6.8
	"Female"	"F"	"47 years"	"47"	384	283011	135.7	6.9
	"Female"	"F"	"48 years"	"48"	433	277735	155.9	7.5
	"Female"	"F"	"49 years"	"49"	465	269986	172.2	8.0
	"Female"	"F"	"50 years"	"50"	488	262077	186.2	8.4
	"Female"	"F"	"51 years"	"51"	552	256027	215.6	9.2
	"Female"	"F"	"52 years"	"52"	569	249354	228.2	9.6
	"Female"	"F"	"53 years"	"53"	567	242593	233.7	9.8
	"Female"	"F"	"54 years"	"54"	609	236155	257.9	10.4
	"Female"	"F"	"55 years"	"55"	672	229454	292.9	11.3
	"Female"	"F"	"56 years"	"56"	696	221294	314.5	11.9
	"Female"	"F"	"57 years"	"57"	692	212817	325.2	12.4
	"Female"	"F"	"58 years"	"58"	790	205502	384.4	13.7
	"Female"	"F"	"59 years"	"59"	828	197676	418.9	14.6
	"Female"	"F"	"60 years"	"60"	891	188396	472.9	15.8
	"Female"	"F"	"61 years"	"61"	949	179582	528.4	17.2
	"Female"	"F"	"62 years"	"62"	934	169941	549.6	18.0
	"Female"	"F"	"63 years"	"63"	962	160246	600.3	19.4
	"Female"	"F"	"64 years"	"64"	995	150696	660.3	20.9
	"Female"	"F"	"65 years"	"65"	952	141238	674.0	21.8
	"Female"	"F"	"66 years"	"66"	965	132153	730.2	23.5
	"Female"	"F"	"67 years"	"67"	1034	124634	829.6	25.8
	"Female"	"F"	"68 years"	"68"	1046	117722	888.5	27.5
	"Female"	"F"	"69 years"	"69"	1121	109285	1025.8	30.6
	"Female"	"F"	"70 years"	"70"	1103	101374	1088.1	32.8
	"Female"	"F"	"71 years"	"71"	1088	94235	1154.6	35.0
	"Female"	"F"	"72 years"	"72"	1111	87819	1265.1	38.0
	"Female"	"F"	"73 years"	"73"	1129	81161	1391.1	41.4
	"Female"	"F"	"74 years"	"74"	1230	75846	1621.7	46.2
	"Female"	"F"	"75 years"	"75"	1265	70788	1787.0	50.2
	"Female"	"F"	"76 years"	"76"	1295	66228	1955.4	54.3
	"Female"	"F"	"77 years"	"77"	1308	61285	2134.3	59.0
	"Female"	"F"	"78 years"	"78"	1389	57328	2422.9	65.0
	"Female"	"F"	"79 years"	"79"	1373	53833	2550.5	68.8
	"Female"	"F"	"80 years"	"80"	1510	50388	2996.7	77.1
	"Female"	"F"	"81 years"	"81"	1499	46454	3226.8	83.3
	"Female"	"F"	"82 years"	"82"	1541	43002	3583.6	91.3
	"Female"	"F"	"83 years"	"83"	1756	39687	4424.6	105.6
	"Female"	"F"	"84 years"	"84"	1729	36618	4721.7	113.6
	"Male"	"M"	"< 1 year"	"0"	1425	336070	424.0	11.2
	"Male"	"M"	"1 year"	"1"	92	335791	27.4	2.9
	"Male"	"M"	"2 years"	"2"	44	336231	13.1	2.0
	"Male"	"M"	"3 years"	"3"	55	340740	16.1	2.2
	"Male"	"M"	"4 years"	"4"	29	346508	8.4	1.6
	"Male"	"M"	"5 years"	"5"	34	349938	9.7	1.7
	"Male"	"M"	"6 years"	"6"	35	352230	9.9	1.7
	"Male"	"M"	"7 years"	"7"	29	357792	8.1	1.5
	"Male"	"M"	"8 years"	"8"	42	361912	11.6	1.8
	"Male"	"M"	"9 years"	"9"	35	360881	9.7	1.6
	"Male"	"M"	"10 years"	"10"	40	361443	11.1	1.7
	"Male"	"M"	"11 years"	"11"	36	360502	10.0	1.7
	"Male"	"M"	"12 years"	"12"	36	356354	10.1	1.7
