"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	4770	1218187	391.6	5.7
	"Female"	"F"	"1 year"	"1"	287	1217906	23.6	1.4
	"Female"	"F"	"2 years"	"2"	208	1220787	17.0	1.2
	"Female"	"F"	"3 years"	"3"	161	1225064	13.1	1.0
	"Female"	"F"	"4 years"	"4"	133	1225040	10.9	0.9
	"Female"	"F"	"5 years"	"5"	109	1232297	8.8	0.8
	"Female"	"F"	"6 years"	"6"	121	1241503	9.7	0.9
	"Female"	"F"	"7 years"	"7"	115	1242807	9.3	0.9
	"Female"	"F"	"8 years"	"8"	88	1247402	7.1	0.8
	"Female"	"F"	"9 years"	"9"	95	1251405	7.6	0.8
	"Female"	"F"	"10 years"	"10"	94	1245140	7.5	0.8
	"Female"	"F"	"11 years"	"11"	104	1235106	8.4	0.8
	"Female"	"F"	"12 years"	"12"	109	1234848	8.8	0.8
	"Female"	"F"	"13 years"	"13"	144	1237475	11.6	1.0
	"Female"	"F"	"14 years"	"14"	145	1240348	11.7	1.0
	"Female"	"F"	"15 years"	"15"	169	1248451	13.5	1.0
	"Female"	"F"	"16 years"	"16"	222	1264926	17.6	1.2
	"Female"	"F"	"17 years"	"17"	281	1278704	22.0	1.3
	"Female"	"F"	"18 years"	"18"	319	1300293	24.5	1.4
	"Female"	"F"	"19 years"	"19"	410	1266354	32.4	1.6
	"Female"	"F"	"20 years"	"20"	408	1289910	31.6	1.6
	"Female"	"F"	"21 years"	"21"	441	1323794	33.3	1.6
	"Female"	"F"	"22 years"	"22"	457	1382155	33.1	1.5
	"Female"	"F"	"23 years"	"23"	520	1442286	36.1	1.6
	"Female"	"F"	"24 years"	"24"	506	1470901	34.4	1.5
	"Female"	"F"	"25 years"	"25"	583	1486864	39.2	1.6
	"Female"	"F"	"26 years"	"26"	567	1477220	38.4	1.6
	"Female"	"F"	"27 years"	"27"	599	1449883	41.3	1.7
	"Female"	"F"	"28 years"	"28"	600	1420931	42.2	1.7
	"Female"	"F"	"29 years"	"29"	576	1400204	41.1	1.7
	"Female"	"F"	"30 years"	"30"	672	1390515	48.3	1.9
	"Female"	"F"	"31 years"	"31"	684	1390310	49.2	1.9
	"Female"	"F"	"32 years"	"32"	790	1384245	57.1	2.0
	"Female"	"F"	"33 years"	"33"	802	1376869	58.2	2.1
	"Female"	"F"	"34 years"	"34"	831	1361097	61.1	2.1
	"Female"	"F"	"35 years"	"35"	890	1337268	66.6	2.2
	"Female"	"F"	"36 years"	"36"	959	1314532	73.0	2.4
	"Female"	"F"	"37 years"	"37"	976	1288355	75.8	2.4
	"Female"	"F"	"38 years"	"38"	1087	1270880	85.5	2.6
	"Female"	"F"	"39 years"	"39"	1087	1262132	86.1	2.6
	"Female"	"F"	"40 years"	"40"	1280	1259768	101.6	2.8
	"Female"	"F"	"41 years"	"41"	1272	1262168	100.8	2.8
	"Female"	"F"	"42 years"	"42"	1352	1280446	105.6	2.9
	"Female"	"F"	"43 years"	"43"	1588	1301069	122.1	3.1
	"Female"	"F"	"44 years"	"44"	1777	1313384	135.3	3.2
	"Female"	"F"	"45 years"	"45"	2006	1316988	152.3	3.4
	"Female"	"F"	"46 years"	"46"	2142	1310306	163.5	3.5
	"Female"	"F"	"47 years"	"47"	2328	1292659	180.1	3.7
	"Female"	"F"	"48 years"	"48"	2493	1281115	194.6	3.9
	"Female"	"F"	"49 years"	"49"	2835	1288050	220.1	4.1
	"Female"	"F"	"50 years"	"50"	3173	1299790	244.1	4.3
	"Female"	"F"	"51 years"	"51"	3586	1313920	272.9	4.6
	"Female"	"F"	"52 years"	"52"	3859	1326767	290.9	4.7
	"Female"	"F"	"53 years"	"53"	4227	1331640	317.4	4.9
	"Female"	"F"	"54 years"	"54"	4549	1319865	344.7	5.1
	"Female"	"F"	"55 years"	"55"	5073	1307215	388.1	5.4
	"Female"	"F"	"56 years"	"56"	5246	1294459	405.3	5.6
	"Female"	"F"	"57 years"	"57"	5624	1271339	442.4	5.9
	"Female"	"F"	"58 years"	"58"	5950	1244471	478.1	6.2
	"Female"	"F"	"59 years"	"59"	6234	1218401	511.7	6.5
	"Female"	"F"	"60 years"	"60"	6627	1185665	558.9	6.9
	"Female"	"F"	"61 years"	"61"	6940	1143936	606.7	7.3
	"Female"	"F"	"62 years"	"62"	7143	1104775	646.6	7.7
	"Female"	"F"	"63 years"	"63"	7434	1064375	698.4	8.1
	"Female"	"F"	"64 years"	"64"	7676	1026637	747.7	8.5
	"Female"	"F"	"65 years"	"65"	8148	994981	818.9	9.1
	"Female"	"F"	"66 years"	"66"	8344	977303	853.8	9.3
	"Female"	"F"	"67 years"	"67"	8893	921382	965.2	10.2
	"Female"	"F"	"68 years"	"68"	9073	866410	1047.2	11.0
	"Female"	"F"	"69 years"	"69"	9272	814207	1138.8	11.8
	"Female"	"F"	"70 years"	"70"	9518	764434	1245.1	12.8
	"Female"	"F"	"71 years"	"71"	9516	697723	1363.9	14.0
	"Female"	"F"	"72 years"	"72"	10024	661501	1515.3	15.1
	"Female"	"F"	"73 years"	"73"	10252	622748	1646.3	16.3
	"Female"	"F"	"74 years"	"74"	10756	583992	1841.8	17.8
	"Female"	"F"	"75 years"	"75"	11204	543585	2061.1	19.5
	"Female"	"F"	"76 years"	"76"	11539	511736	2254.9	21.0
	"Female"	"F"	"77 years"	"77"	12344	483773	2551.6	23.0
	"Female"	"F"	"78 years"	"78"	12872	457700	2812.3	24.8
	"Female"	"F"	"79 years"	"79"	13570	431136	3147.5	27.0
	"Female"	"F"	"80 years"	"80"	14362	406178	3535.9	29.5
	"Female"	"F"	"81 years"	"81"	15005	383024	3917.5	32.0
	"Female"	"F"	"82 years"	"82"	15998	362844	4409.1	34.9
	"Female"	"F"	"83 years"	"83"	17154	343698	4991.0	38.1
	"Female"	"F"	"84 years"	"84"	18215	324101	5620.2	41.6
	"Male"	"M"	"< 1 year"	"0"	5945	1274330	466.5	6.1
	"Male"	"M"	"1 year"	"1"	405	1271934	31.8	1.6
	"Male"	"M"	"2 years"	"2"	250	1279837	19.5	1.2
	"Male"	"M"	"3 years"	"3"	202	1279636	15.8	1.1
	"Male"	"M"	"4 years"	"4"	154	1278179	12.0	1.0
	"Male"	"M"	"5 years"	"5"	138	1287801	10.7	0.9
	"Male"	"M"	"6 years"	"6"	143	1298411	11.0	0.9
	"Male"	"M"	"7 years"	"7"	105	1298451	8.1	0.8
	"Male"	"M"	"8 years"	"8"	131	1303796	10.0	0.9
	"Male"	"M"	"9 years"	"9"	126	1308027	9.6	0.9
	"Male"	"M"	"10 years"	"10"	139	1297655	10.7	0.9
	"Male"	"M"	"11 years"	"11"	157	1285580	12.2	1.0
	"Male"	"M"	"12 years"	"12"	173	1282776	13.5	1.0
	"Male"	"M"	"13 years"	"13"	167	1287676	13.0	1.0
	"Male"	"M"	"14 years"	"14"	243	1293931	18.8	1.2
	"Male"	"M"	"15 years"	"15"	350	1304165	26.8	1.4
	"Male"	"M"	"16 years"	"16"	481	1322555	36.4	1.7
	"Male"	"M"	"17 years"	"17"	655	1339808	48.9	1.9
	"Male"	"M"	"18 years"	"18"	973	1359584	71.6	2.3
	"Male"	"M"	"19 years"	"19"	1229	1341985	91.6	2.6
