"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	828	107581	769.7	26.7
	"Female"	"F"	"1 year"	"1"	40	107704	37.1	5.9
	"Female"	"F"	"2 years"	"2"	40	107489	37.2	5.9
	"Female"	"F"	"3 years"	"3"	23	108046	21.3	4.4
	"Female"	"F"	"4 years"	"4"	20	107782	18.6	4.1
	"Female"	"F"	"5 years"	"5"	15	108246	Unreliable	3.6
	"Female"	"F"	"6 years"	"6"	15	108878	Unreliable	3.6
	"Female"	"F"	"7 years"	"7"	15	107997	Unreliable	3.6
	"Female"	"F"	"8 years"	"8"	12	107369	Unreliable	3.2
	"Female"	"F"	"9 years"	"9"	16	107201	Unreliable	3.7
	"Female"	"F"	"10 years"	"10"	15	105590	Unreliable	3.7
	"Female"	"F"	"11 years"	"11"	14	105410	Unreliable	3.5
	"Female"	"F"	"12 years"	"12"	11	105988	Unreliable	3.1
	"Female"	"F"	"13 years"	"13"	14	107195	Unreliable	3.5
	"Female"	"F"	"14 years"	"14"	14	109557	Unreliable	3.4
	"Female"	"F"	"15 years"	"15"	16	111649	Unreliable	3.6
	"Female"	"F"	"16 years"	"16"	36	114398	31.5	5.2
	"Female"	"F"	"17 years"	"17"	37	115567	32.0	5.3
	"Female"	"F"	"18 years"	"18"	49	115613	42.4	6.1
	"Female"	"F"	"19 years"	"19"	67	113038	59.3	7.2
	"Female"	"F"	"20 years"	"20"	50	117657	42.5	6.0
	"Female"	"F"	"21 years"	"21"	70	121888	57.4	6.9
	"Female"	"F"	"22 years"	"22"	78	128729	60.6	6.9
	"Female"	"F"	"23 years"	"23"	83	133672	62.1	6.8
	"Female"	"F"	"24 years"	"24"	72	134190	53.7	6.3
	"Female"	"F"	"25 years"	"25"	102	134060	76.1	7.5
	"Female"	"F"	"26 years"	"26"	90	130329	69.1	7.3
	"Female"	"F"	"27 years"	"27"	89	125415	71.0	7.5
	"Female"	"F"	"28 years"	"28"	99	120213	82.4	8.3
	"Female"	"F"	"29 years"	"29"	104	115495	90.0	8.8
	"Female"	"F"	"30 years"	"30"	110	112143	98.1	9.4
	"Female"	"F"	"31 years"	"31"	93	109977	84.6	8.8
	"Female"	"F"	"32 years"	"32"	131	108025	121.3	10.6
	"Female"	"F"	"33 years"	"33"	137	107126	127.9	10.9
	"Female"	"F"	"34 years"	"34"	119	105843	112.4	10.3
	"Female"	"F"	"35 years"	"35"	149	104258	142.9	11.7
	"Female"	"F"	"36 years"	"36"	160	101960	156.9	12.4
	"Female"	"F"	"37 years"	"37"	148	99480	148.8	12.2
	"Female"	"F"	"38 years"	"38"	167	97149	171.9	13.3
	"Female"	"F"	"39 years"	"39"	170	94954	179.0	13.7
	"Female"	"F"	"40 years"	"40"	200	94210	212.3	15.0
	"Female"	"F"	"41 years"	"41"	217	93619	231.8	15.7
	"Female"	"F"	"42 years"	"42"	212	95266	222.5	15.3
	"Female"	"F"	"43 years"	"43"	232	97695	237.5	15.6
	"Female"	"F"	"44 years"	"44"	284	98941	287.0	17.0
	"Female"	"F"	"45 years"	"45"	321	100717	318.7	17.8
	"Female"	"F"	"46 years"	"46"	319	101600	314.0	17.6
	"Female"	"F"	"47 years"	"47"	336	101022	332.6	18.1
	"Female"	"F"	"48 years"	"48"	414	101242	408.9	20.1
	"Female"	"F"	"49 years"	"49"	433	103175	419.7	20.2
	"Female"	"F"	"50 years"	"50"	500	105445	474.2	21.2
	"Female"	"F"	"51 years"	"51"	561	107169	523.5	22.1
	"Female"	"F"	"52 years"	"52"	566	108032	523.9	22.0
	"Female"	"F"	"53 years"	"53"	665	108533	612.7	23.8
	"Female"	"F"	"54 years"	"54"	744	108454	686.0	25.2
	"Female"	"F"	"55 years"	"55"	782	107065	730.4	26.1
	"Female"	"F"	"56 years"	"56"	807	105003	768.5	27.1
	"Female"	"F"	"57 years"	"57"	849	102728	826.5	28.4
	"Female"	"F"	"58 years"	"58"	925	98753	936.7	30.8
	"Female"	"F"	"59 years"	"59"	970	94457	1026.9	33.0
	"Female"	"F"	"60 years"	"60"	971	90851	1068.8	34.3
	"Female"	"F"	"61 years"	"61"	1003	86054	1165.5	36.8
	"Female"	"F"	"62 years"	"62"	928	81994	1131.8	37.2
	"Female"	"F"	"63 years"	"63"	1043	78631	1326.4	41.1
	"Female"	"F"	"64 years"	"64"	1017	74869	1358.4	42.6
	"Female"	"F"	"65 years"	"65"	1009	72768	1386.6	43.7
	"Female"	"F"	"66 years"	"66"	1025	70034	1463.6	45.7
	"Female"	"F"	"67 years"	"67"	1086	64513	1683.4	51.1
	"Female"	"F"	"68 years"	"68"	1014	59353	1708.4	53.7
	"Female"	"F"	"69 years"	"69"	1005	54800	1833.9	57.8
	"Female"	"F"	"70 years"	"70"	1004	50762	1977.9	62.4
	"Female"	"F"	"71 years"	"71"	990	46780	2116.3	67.3
	"Female"	"F"	"72 years"	"72"	1007	44631	2256.3	71.1
	"Female"	"F"	"73 years"	"73"	1039	42649	2436.2	75.6
	"Female"	"F"	"74 years"	"74"	1017	40011	2541.8	79.7
	"Female"	"F"	"75 years"	"75"	1086	37307	2911.0	88.3
	"Female"	"F"	"76 years"	"76"	1069	34981	3055.9	93.5
	"Female"	"F"	"77 years"	"77"	1114	32926	3383.3	101.4
	"Female"	"F"	"78 years"	"78"	1194	31011	3850.2	111.4
	"Female"	"F"	"79 years"	"79"	1172	28856	4061.5	118.6
	"Female"	"F"	"80 years"	"80"	1195	26888	4444.4	128.6
	"Female"	"F"	"81 years"	"81"	1180	24652	4786.6	139.3
	"Female"	"F"	"82 years"	"82"	1188	22436	5295.1	153.6
	"Female"	"F"	"83 years"	"83"	1228	20595	5962.6	170.2
	"Female"	"F"	"84 years"	"84"	1228	18706	6564.7	187.3
	"Male"	"M"	"< 1 year"	"0"	1082	113004	957.5	29.1
	"Male"	"M"	"1 year"	"1"	70	111505	62.8	7.5
	"Male"	"M"	"2 years"	"2"	44	112710	39.0	5.9
	"Male"	"M"	"3 years"	"3"	34	111716	30.4	5.2
	"Male"	"M"	"4 years"	"4"	29	111455	26.0	4.8
	"Male"	"M"	"5 years"	"5"	22	112264	19.6	4.2
	"Male"	"M"	"6 years"	"6"	21	112765	18.6	4.1
	"Male"	"M"	"7 years"	"7"	14	112422	Unreliable	3.3
	"Male"	"M"	"8 years"	"8"	19	112128	Unreliable	3.9
	"Male"	"M"	"9 years"	"9"	14	111612	Unreliable	3.4
	"Male"	"M"	"10 years"	"10"	18	110929	Unreliable	3.8
	"Male"	"M"	"11 years"	"11"	24	110007	21.8	4.5
	"Male"	"M"	"12 years"	"12"	23	111302	20.7	4.3
	"Male"	"M"	"13 years"	"13"	23	112670	20.4	4.3
	"Male"	"M"	"14 years"	"14"	36	114648	31.4	5.2
