"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1168	341069	342.5	10.0
	"Female"	"F"	"1 year"	"1"	70	339599	20.6	2.5
	"Female"	"F"	"2 years"	"2"	51	333579	15.3	2.1
	"Female"	"F"	"3 years"	"3"	50	338116	14.8	2.1
	"Female"	"F"	"4 years"	"4"	39	339342	11.5	1.8
	"Female"	"F"	"5 years"	"5"	25	342711	7.3	1.5
	"Female"	"F"	"6 years"	"6"	34	344893	9.9	1.7
	"Female"	"F"	"7 years"	"7"	33	343664	9.6	1.7
	"Female"	"F"	"8 years"	"8"	21	343126	6.1	1.3
	"Female"	"F"	"9 years"	"9"	22	342874	6.4	1.4
	"Female"	"F"	"10 years"	"10"	18	339417	Unreliable	1.2
	"Female"	"F"	"11 years"	"11"	30	335640	8.9	1.6
	"Female"	"F"	"12 years"	"12"	29	335532	8.6	1.6
	"Female"	"F"	"13 years"	"13"	39	337687	11.5	1.8
	"Female"	"F"	"14 years"	"14"	27	339409	8.0	1.5
	"Female"	"F"	"15 years"	"15"	41	342951	12.0	1.9
	"Female"	"F"	"16 years"	"16"	48	347797	13.8	2.0
	"Female"	"F"	"17 years"	"17"	77	352273	21.9	2.5
	"Female"	"F"	"18 years"	"18"	75	351312	21.3	2.5
	"Female"	"F"	"19 years"	"19"	82	347274	23.6	2.6
	"Female"	"F"	"20 years"	"20"	108	353232	30.6	2.9
	"Female"	"F"	"21 years"	"21"	101	360077	28.0	2.8
	"Female"	"F"	"22 years"	"22"	102	367210	27.8	2.8
	"Female"	"F"	"23 years"	"23"	124	370117	33.5	3.0
	"Female"	"F"	"24 years"	"24"	110	366518	30.0	2.9
	"Female"	"F"	"25 years"	"25"	126	359857	35.0	3.1
	"Female"	"F"	"26 years"	"26"	115	348613	33.0	3.1
	"Female"	"F"	"27 years"	"27"	101	335428	30.1	3.0
	"Female"	"F"	"28 years"	"28"	108	323839	33.3	3.2
	"Female"	"F"	"29 years"	"29"	89	316829	28.1	3.0
	"Female"	"F"	"30 years"	"30"	119	312058	38.1	3.5
	"Female"	"F"	"31 years"	"31"	142	311047	45.7	3.8
	"Female"	"F"	"32 years"	"32"	133	309676	42.9	3.7
	"Female"	"F"	"33 years"	"33"	129	309622	41.7	3.7
	"Female"	"F"	"34 years"	"34"	146	307419	47.5	3.9
	"Female"	"F"	"35 years"	"35"	140	304108	46.0	3.9
	"Female"	"F"	"36 years"	"36"	174	301192	57.8	4.4
	"Female"	"F"	"37 years"	"37"	188	298238	63.0	4.6
	"Female"	"F"	"38 years"	"38"	194	297256	65.3	4.7
	"Female"	"F"	"39 years"	"39"	232	298412	77.7	5.1
	"Female"	"F"	"40 years"	"40"	246	298866	82.3	5.2
	"Female"	"F"	"41 years"	"41"	243	298073	81.5	5.2
	"Female"	"F"	"42 years"	"42"	252	297581	84.7	5.3
	"Female"	"F"	"43 years"	"43"	294	296527	99.1	5.8
	"Female"	"F"	"44 years"	"44"	316	293728	107.6	6.1
	"Female"	"F"	"45 years"	"45"	353	289876	121.8	6.5
	"Female"	"F"	"46 years"	"46"	346	283963	121.8	6.6
	"Female"	"F"	"47 years"	"47"	385	276239	139.4	7.1
	"Female"	"F"	"48 years"	"48"	382	268968	142.0	7.3
	"Female"	"F"	"49 years"	"49"	412	262717	156.8	7.7
	"Female"	"F"	"50 years"	"50"	435	255720	170.1	8.2
	"Female"	"F"	"51 years"	"51"	501	248847	201.3	9.0
	"Female"	"F"	"52 years"	"52"	526	241743	217.6	9.5
	"Female"	"F"	"53 years"	"53"	568	234887	241.8	10.1
	"Female"	"F"	"54 years"	"54"	578	226640	255.0	10.6
	"Female"	"F"	"55 years"	"55"	601	218533	275.0	11.2
	"Female"	"F"	"56 years"	"56"	640	210966	303.4	12.0
	"Female"	"F"	"57 years"	"57"	664	202979	327.1	12.7
	"Female"	"F"	"58 years"	"58"	761	194058	392.2	14.2
	"Female"	"F"	"59 years"	"59"	741	185028	400.5	14.7
	"Female"	"F"	"60 years"	"60"	820	175131	468.2	16.4
	"Female"	"F"	"61 years"	"61"	846	165032	512.6	17.6
	"Female"	"F"	"62 years"	"62"	864	155073	557.2	19.0
	"Female"	"F"	"63 years"	"63"	843	145403	579.8	20.0
	"Female"	"F"	"64 years"	"64"	858	136621	628.0	21.4
	"Female"	"F"	"65 years"	"65"	876	129012	679.0	22.9
	"Female"	"F"	"66 years"	"66"	891	121881	731.0	24.5
	"Female"	"F"	"67 years"	"67"	906	113613	797.4	26.5
	"Female"	"F"	"68 years"	"68"	916	105410	869.0	28.7
	"Female"	"F"	"69 years"	"69"	932	98268	948.4	31.1
	"Female"	"F"	"70 years"	"70"	959	91913	1043.4	33.7
