"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	641	99050	647.1	25.6
	"Female"	"F"	"1 year"	"1"	82	97924	83.7	9.2
	"Female"	"F"	"2 years"	"2"	41	97879	41.9	6.5
	"Female"	"F"	"3 years"	"3"	30	99224	30.2	5.5
	"Female"	"F"	"4 years"	"4"	24	99794	24.0	4.9
	"Female"	"F"	"5 years"	"5"	27	100870	26.8	5.2
	"Female"	"F"	"6 years"	"6"	13	101915	Unreliable	3.5
	"Female"	"F"	"7 years"	"7"	14	102389	Unreliable	3.7
	"Female"	"F"	"8 years"	"8"	16	102553	Unreliable	3.9
	"Female"	"F"	"9 years"	"9"	17	102780	Unreliable	4.0
	"Female"	"F"	"10 years"	"10"	11	101955	Unreliable	3.3
	"Female"	"F"	"11 years"	"11"	18	101358	Unreliable	4.2
	"Female"	"F"	"12 years"	"12"	23	101284	22.7	4.7
	"Female"	"F"	"13 years"	"13"	32	101596	31.5	5.6
	"Female"	"F"	"14 years"	"14"	35	102174	34.3	5.8
	"Female"	"F"	"15 years"	"15"	42	103374	40.6	6.3
	"Female"	"F"	"16 years"	"16"	42	104039	40.4	6.2
	"Female"	"F"	"17 years"	"17"	40	104158	38.4	6.1
	"Female"	"F"	"18 years"	"18"	74	104095	71.1	8.3
	"Female"	"F"	"19 years"	"19"	85	105170	80.8	8.8
	"Female"	"F"	"20 years"	"20"	74	106852	69.3	8.1
	"Female"	"F"	"21 years"	"21"	107	109464	97.7	9.4
	"Female"	"F"	"22 years"	"22"	99	111888	88.5	8.9
	"Female"	"F"	"23 years"	"23"	137	113247	121.0	10.3
	"Female"	"F"	"24 years"	"24"	135	112372	120.1	10.3
	"Female"	"F"	"25 years"	"25"	138	109875	125.6	10.7
	"Female"	"F"	"26 years"	"26"	152	106062	143.3	11.6
	"Female"	"F"	"27 years"	"27"	166	102273	162.3	12.6
	"Female"	"F"	"28 years"	"28"	168	98991	169.7	13.1
	"Female"	"F"	"29 years"	"29"	149	96520	154.4	12.6
	"Female"	"F"	"30 years"	"30"	181	95197	190.1	14.1
	"Female"	"F"	"31 years"	"31"	188	93811	200.4	14.6
	"Female"	"F"	"32 years"	"32"	183	92804	197.2	14.6
	"Female"	"F"	"33 years"	"33"	171	91979	185.9	14.2
	"Female"	"F"	"34 years"	"34"	198	90127	219.7	15.6
	"Female"	"F"	"35 years"	"35"	209	87923	237.7	16.4
	"Female"	"F"	"36 years"	"36"	213	86505	246.2	16.9
	"Female"	"F"	"37 years"	"37"	205	84226	243.4	17.0
	"Female"	"F"	"38 years"	"38"	235	82078	286.3	18.7
	"Female"	"F"	"39 years"	"39"	239	81122	294.6	19.1
	"Female"	"F"	"40 years"	"40"	245	80523	304.3	19.4
	"Female"	"F"	"41 years"	"41"	247	80347	307.4	19.6
	"Female"	"F"	"42 years"	"42"	268	81719	328.0	20.0
	"Female"	"F"	"43 years"	"43"	323	82893	389.7	21.7
	"Female"	"F"	"44 years"	"44"	285	83695	340.5	20.2
	"Female"	"F"	"45 years"	"45"	333	84034	396.3	21.7
	"Female"	"F"	"46 years"	"46"	337	84164	400.4	21.8
	"Female"	"F"	"47 years"	"47"	381	84168	452.7	23.2
	"Female"	"F"	"48 years"	"48"	415	85248	486.8	23.9
	"Female"	"F"	"49 years"	"49"	435	87516	497.1	23.8
	"Female"	"F"	"50 years"	"50"	482	89686	537.4	24.5
	"Female"	"F"	"51 years"	"51"	485	91770	528.5	24.0
