"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1142	348572	327.6	9.7
	"Female"	"F"	"1 year"	"1"	91	343705	26.5	2.8
	"Female"	"F"	"2 years"	"2"	51	349361	14.6	2.0
	"Female"	"F"	"3 years"	"3"	33	347336	9.5	1.7
	"Female"	"F"	"4 years"	"4"	38	343392	11.1	1.8
	"Female"	"F"	"5 years"	"5"	30	341966	8.8	1.6
	"Female"	"F"	"6 years"	"6"	37	342680	10.8	1.8
	"Female"	"F"	"7 years"	"7"	28	342439	8.2	1.5
	"Female"	"F"	"8 years"	"8"	34	346023	9.8	1.7
	"Female"	"F"	"9 years"	"9"	27	350696	7.7	1.5
	"Female"	"F"	"10 years"	"10"	24	352841	6.8	1.4
	"Female"	"F"	"11 years"	"11"	27	353081	7.6	1.5
	"Female"	"F"	"12 years"	"12"	31	354797	8.7	1.6
	"Female"	"F"	"13 years"	"13"	44	357685	12.3	1.9
	"Female"	"F"	"14 years"	"14"	56	361057	15.5	2.1
	"Female"	"F"	"15 years"	"15"	52	366106	14.2	2.0
	"Female"	"F"	"16 years"	"16"	75	373826	20.1	2.3
	"Female"	"F"	"17 years"	"17"	81	381583	21.2	2.4
	"Female"	"F"	"18 years"	"18"	83	395126	21.0	2.3
	"Female"	"F"	"19 years"	"19"	141	374195	37.7	3.2
	"Female"	"F"	"20 years"	"20"	130	386254	33.7	3.0
	"Female"	"F"	"21 years"	"21"	148	401667	36.8	3.0
	"Female"	"F"	"22 years"	"22"	148	431609	34.3	2.8
	"Female"	"F"	"23 years"	"23"	182	468936	38.8	2.9
	"Female"	"F"	"24 years"	"24"	217	489804	44.3	3.0
	"Female"	"F"	"25 years"	"25"	240	507454	47.3	3.1
	"Female"	"F"	"26 years"	"26"	229	512776	44.7	3.0
	"Female"	"F"	"27 years"	"27"	241	507406	47.5	3.1
	"Female"	"F"	"28 years"	"28"	260	499584	52.0	3.2
	"Female"	"F"	"29 years"	"29"	236	493639	47.8	3.1
	"Female"	"F"	"30 years"	"30"	258	490308	52.6	3.3
	"Female"	"F"	"31 years"	"31"	270	489277	55.2	3.4
	"Female"	"F"	"32 years"	"32"	340	485383	70.0	3.8
	"Female"	"F"	"33 years"	"33"	353	479456	73.6	3.9
	"Female"	"F"	"34 years"	"34"	337	471734	71.4	3.9
	"Female"	"F"	"35 years"	"35"	363	460211	78.9	4.1
	"Female"	"F"	"36 years"	"36"	386	449645	85.8	4.4
	"Female"	"F"	"37 years"	"37"	412	434866	94.7	4.7
	"Female"	"F"	"38 years"	"38"	451	425276	106.0	5.0
	"Female"	"F"	"39 years"	"39"	426	417851	102.0	4.9
	"Female"	"F"	"40 years"	"40"	517	414594	124.7	5.5
	"Female"	"F"	"41 years"	"41"	501	418810	119.6	5.3
	"Female"	"F"	"42 years"	"42"	550	435642	126.3	5.4
	"Female"	"F"	"43 years"	"43"	658	456788	144.0	5.6
	"Female"	"F"	"44 years"	"44"	784	476055	164.7	5.9
	"Female"	"F"	"45 years"	"45"	908	491113	184.9	6.1
	"Female"	"F"	"46 years"	"46"	1000	501886	199.2	6.3
	"Female"	"F"	"47 years"	"47"	1130	504789	223.9	6.7
	"Female"	"F"	"48 years"	"48"	1160	510574	227.2	6.7
	"Female"	"F"	"49 years"	"49"	1375	526847	261.0	7.0
	"Female"	"F"	"50 years"	"50"	1582	547729	288.8	7.3
	"Female"	"F"	"51 years"	"51"	1852	570165	324.8	7.5
	"Female"	"F"	"52 years"	"52"	2053	594076	345.6	7.6
	"Female"	"F"	"53 years"	"53"	2204	609946	361.3	7.7
	"Female"	"F"	"54 years"	"54"	2368	616640	384.0	7.9
	"Female"	"F"	"55 years"	"55"	2737	622349	439.8	8.4
	"Female"	"F"	"56 years"	"56"	2911	626124	464.9	8.6
	"Female"	"F"	"57 years"	"57"	3106	621514	499.7	9.0
	"Female"	"F"	"58 years"	"58"	3323	617323	538.3	9.3
	"Female"	"F"	"59 years"	"59"	3442	613542	561.0	9.6
	"Female"	"F"	"60 years"	"60"	3698	605364	610.9	10.0
	"Female"	"F"	"61 years"	"61"	3902	591281	659.9	10.6
	"Female"	"F"	"62 years"	"62"	4083	579281	704.8	11.0
	"Female"	"F"	"63 years"	"63"	4262	563972	755.7	11.6
	"Female"	"F"	"64 years"	"64"	4434	550798	805.0	12.1
	"Female"	"F"	"65 years"	"65"	4843	540722	895.7	12.9
	"Female"	"F"	"66 years"	"66"	5031	543950	924.9	13.0
	"Female"	"F"	"67 years"	"67"	5399	516950	1044.4	14.2
	"Female"	"F"	"68 years"	"68"	5596	492100	1137.2	15.2
	"Female"	"F"	"69 years"	"69"	5792	467378	1239.3	16.3
	"Female"	"F"	"70 years"	"70"	6063	443695	1366.5	17.5
	"Female"	"F"	"71 years"	"71"	6132	401447	1527.5	19.5
	"Female"	"F"	"72 years"	"72"	6421	382268	1679.7	21.0
	"Female"	"F"	"73 years"	"73"	6554	359865	1821.2	22.5
	"Female"	"F"	"74 years"	"74"	6870	337507	2035.5	24.6
	"Female"	"F"	"75 years"	"75"	7155	311318	2298.3	27.2
	"Female"	"F"	"76 years"	"76"	7271	292635	2484.7	29.1
	"Female"	"F"	"77 years"	"77"	7788	276949	2812.1	31.9
	"Female"	"F"	"78 years"	"78"	8216	263029	3123.6	34.5
	"Female"	"F"	"79 years"	"79"	8714	248435	3507.6	37.6
	"Female"	"F"	"80 years"	"80"	9275	235075	3945.5	41.0
	"Female"	"F"	"81 years"	"81"	9743	223550	4358.3	44.2
	"Female"	"F"	"82 years"	"82"	10540	214279	4918.8	47.9
	"Female"	"F"	"83 years"	"83"	11336	205070	5527.9	51.9
	"Female"	"F"	"84 years"	"84"	12128	195647	6198.9	56.3
	"Male"	"M"	"< 1 year"	"0"	1513	365439	414.0	10.6
	"Male"	"M"	"1 year"	"1"	126	361286	34.9	3.1
	"Male"	"M"	"2 years"	"2"	81	367734	22.0	2.4
	"Male"	"M"	"3 years"	"3"	49	364918	13.4	1.9
	"Male"	"M"	"4 years"	"4"	45	360514	12.5	1.9
	"Male"	"M"	"5 years"	"5"	34	359993	9.4	1.6
	"Male"	"M"	"6 years"	"6"	40	360925	11.1	1.8
	"Male"	"M"	"7 years"	"7"	27	360539	7.5	1.4
	"Male"	"M"	"8 years"	"8"	29	364034	8.0	1.5
	"Male"	"M"	"9 years"	"9"	33	369737	8.9	1.6
	"Male"	"M"	"10 years"	"10"	31	370986	8.4	1.5
	"Male"	"M"	"11 years"	"11"	44	371618	11.8	1.8
	"Male"	"M"	"12 years"	"12"	46	372918	12.3	1.8
	"Male"	"M"	"13 years"	"13"	49	376768	13.0	1.9
	"Male"	"M"	"14 years"	"14"	65	380789	17.1	2.1
	"Male"	"M"	"15 years"	"15"	92	385972	23.8	2.5
	"Male"	"M"	"16 years"	"16"	145	393746	36.8	3.1
	"Male"	"M"	"17 years"	"17"	169	402414	42.0	3.2
	"Male"	"M"	"18 years"	"18"	243	418185	58.1	3.7
	"Male"	"M"	"19 years"	"19"	358	412521	86.8	4.6
	"Male"	"M"	"20 years"	"20"	361	432656	83.4	4.4
	"Male"	"M"	"21 years"	"21"	500	448597	111.5	5.0
	"Male"	"M"	"22 years"	"22"	514	478010	107.5	4.7
	"Male"	"M"	"23 years"	"23"	544	509992	106.7	4.6
	"Male"	"M"	"24 years"	"24"	570	530453	107.5	4.5
	"Male"	"M"	"25 years"	"25"	683	546304	125.0	4.8
	"Male"	"M"	"26 years"	"26"	631	552627	114.2	4.5
	"Male"	"M"	"27 years"	"27"	656	547656	119.8	4.7
	"Male"	"M"	"28 years"	"28"	651	539809	120.6	4.7
	"Male"	"M"	"29 years"	"29"	722	533235	135.4	5.0
	"Male"	"M"	"30 years"	"30"	650	530344	122.6	4.8
	"Male"	"M"	"31 years"	"31"	655	527268	124.2	4.9
	"Male"	"M"	"32 years"	"32"	746	521131	143.2	5.2
	"Male"	"M"	"33 years"	"33"	717	517969	138.4	5.2
	"Male"	"M"	"34 years"	"34"	739	508321	145.4	5.3
	"Male"	"M"	"35 years"	"35"	782	495671	157.8	5.6
	"Male"	"M"	"36 years"	"36"	753	481494	156.4	5.7
	"Male"	"M"	"37 years"	"37"	788	465757	169.2	6.0
	"Male"	"M"	"38 years"	"38"	765	455077	168.1	6.1
	"Male"	"M"	"39 years"	"39"	794	446236	177.9	6.3
	"Male"	"M"	"40 years"	"40"	838	442698	189.3	6.5
	"Male"	"M"	"41 years"	"41"	889	445486	199.6	6.7
	"Male"	"M"	"42 years"	"42"	1035	462120	224.0	7.0
	"Male"	"M"	"43 years"	"43"	1163	480994	241.8	7.1
	"Male"	"M"	"44 years"	"44"	1269	498774	254.4	7.1
	"Male"	"M"	"45 years"	"45"	1459	512649	284.6	7.5
	"Male"	"M"	"46 years"	"46"	1602	521908	307.0	7.7
	"Male"	"M"	"47 years"	"47"	1745	521904	334.4	8.0
	"Male"	"M"	"48 years"	"48"	1963	527640	372.0	8.4
	"Male"	"M"	"49 years"	"49"	2282	541661	421.3	8.8
	"Male"	"M"	"50 years"	"50"	2461	562783	437.3	8.8
