"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",3052,617578,494.2
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",236,618050,38.2
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",151,608954,24.8
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",108,609017,17.7
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",83,606799,13.7
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",91,606061,15.0
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",70,607925,11.5
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",75,627659,11.9
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",69,646019,10.7
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",91,668023,13.6
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",63,705707,8.9
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",75,720828,10.4
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",101,741154,13.6
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",105,751240,14.0
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",142,751370,18.9
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",152,753606,20.2
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",217,750132,28.9
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",247,737943,33.5
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",318,716831,44.4
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",331,692395,47.8
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",301,696422,43.2
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",311,718533,43.3
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",316,740155,42.7
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",297,766363,38.8
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",314,766923,40.9
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",329,774318,42.5
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",306,748504,40.9
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",350,737570,47.5
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",316,721160,43.8
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",364,700627,52.0
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",375,722840,51.9
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",434,739515,58.7
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",493,785727,62.7
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",567,812379,69.8
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",644,831722,77.4
,"35 years","35","Female","F","Not Hispanic or Latino","2186-2",684,845110,80.9
,"36 years","36","Female","F","Not Hispanic or Latino","2186-2",773,842255,91.8
,"37 years","37","Female","F","Not Hispanic or Latino","2186-2",810,847590,95.6
,"38 years","38","Female","F","Not Hispanic or Latino","2186-2",881,868487,101.4
,"39 years","39","Female","F","Not Hispanic or Latino","2186-2",1134,894701,126.7
,"40 years","40","Female","F","Not Hispanic or Latino","2186-2",1179,922013,127.9
,"41 years","41","Female","F","Not Hispanic or Latino","2186-2",1329,953621,139.4
,"42 years","42","Female","F","Not Hispanic or Latino","2186-2",1560,966995,161.3
,"43 years","43","Female","F","Not Hispanic or Latino","2186-2",1696,972970,174.3
,"44 years","44","Female","F","Not Hispanic or Latino","2186-2",1897,971993,195.2
,"45 years","45","Female","F","Not Hispanic or Latino","2186-2",2013,972314,207.0
,"46 years","46","Female","F","Not Hispanic or Latino","2186-2",2277,968415,235.1
,"47 years","47","Female","F","Not Hispanic or Latino","2186-2",2425,960852,252.4
,"48 years","48","Female","F","Not Hispanic or Latino","2186-2",2586,952144,271.6
,"49 years","49","Female","F","Not Hispanic or Latino","2186-2",2746,939725,292.2
,"50 years","50","Female","F","Not Hispanic or Latino","2186-2",2841,916032,310.1
,"51 years","51","Female","F","Not Hispanic or Latino","2186-2",2992,902682,331.5
,"52 years","52","Female","F","Not Hispanic or Latino","2186-2",3201,882806,362.6
,"53 years","53","Female","F","Not Hispanic or Latino","2186-2",3407,865803,393.5
,"54 years","54","Female","F","Not Hispanic or Latino","2186-2",3523,850357,414.3
,"55 years","55","Female","F","Not Hispanic or Latino","2186-2",3732,846912,440.7
,"56 years","56","Female","F","Not Hispanic or Latino","2186-2",3995,808396,494.2
,"57 years","57","Female","F","Not Hispanic or Latino","2186-2",4034,762672,528.9
,"58 years","58","Female","F","Not Hispanic or Latino","2186-2",4119,719411,572.6
,"59 years","59","Female","F","Not Hispanic or Latino","2186-2",4323,684091,631.9
,"60 years","60","Female","F","Not Hispanic or Latino","2186-2",4375,620922,704.6
,"61 years","61","Female","F","Not Hispanic or Latino","2186-2",4490,598364,750.4
,"62 years","62","Female","F","Not Hispanic or Latino","2186-2",4677,571784,818.0
,"63 years","63","Female","F","Not Hispanic or Latino","2186-2",4810,540899,889.3
,"64 years","64","Female","F","Not Hispanic or Latino","2186-2",4975,509918,975.6
,"65 years","65","Female","F","Not Hispanic or Latino","2186-2",5212,490755,1062.0
,"66 years","66","Female","F","Not Hispanic or Latino","2186-2",5467,471716,1159.0
,"67 years","67","Female","F","Not Hispanic or Latino","2186-2",5832,454932,1281.9
,"68 years","68","Female","F","Not Hispanic or Latino","2186-2",6196,441396,1403.7
,"69 years","69","Female","F","Not Hispanic or Latino","2186-2",6470,428199,1511.0
,"70 years","70","Female","F","Not Hispanic or Latino","2186-2",7095,415791,1706.4
,"71 years","71","Female","F","Not Hispanic or Latino","2186-2",7518,411274,1828.0
,"72 years","72","Female","F","Not Hispanic or Latino","2186-2",8227,404674,2033.0
,"73 years","73","Female","F","Not Hispanic or Latino","2186-2",8758,400031,2189.3
,"74 years","74","Female","F","Not Hispanic or Latino","2186-2",9748,393690,2476.1
,"75 years","75","Female","F","Not Hispanic or Latino","2186-2",10601,387934,2732.7
,"76 years","76","Female","F","Not Hispanic or Latino","2186-2",11276,387469,2910.2
,"77 years","77","Female","F","Not Hispanic or Latino","2186-2",12520,381552,3281.3
,"78 years","78","Female","F","Not Hispanic or Latino","2186-2",13329,375881,3546.1
,"79 years","79","Female","F","Not Hispanic or Latino","2186-2",14642,365720,4003.6
,"80 years","80","Female","F","Not Hispanic or Latino","2186-2",16030,350926,4567.9
,"81 years","81","Female","F","Not Hispanic or Latino","2186-2",16932,336062,5038.4
,"82 years","82","Female","F","Not Hispanic or Latino","2186-2",17836,313233,5694.2
,"83 years","83","Female","F","Not Hispanic or Latino","2186-2",17961,286170,6276.3
,"84 years","84","Female","F","Not Hispanic or Latino","2186-2",18419,258918,7113.8
,"85 years","85","Female","F","Not Hispanic or Latino","2186-2",18147,Not Applicable,Not Applicable
,"86 years","86","Female","F","Not Hispanic or Latino","2186-2",18342,Not Applicable,Not Applicable
,"87 years","87","Female","F","Not Hispanic or Latino","2186-2",18083,Not Applicable,Not Applicable
,"88 years","88","Female","F","Not Hispanic or Latino","2186-2",17993,Not Applicable,Not Applicable
,"89 years","89","Female","F","Not Hispanic or Latino","2186-2",17204,Not Applicable,Not Applicable
,"90 years","90","Female","F","Not Hispanic or Latino","2186-2",16351,Not Applicable,Not Applicable
,"91 years","91","Female","F","Not Hispanic or Latino","2186-2",15515,Not Applicable,Not Applicable
,"92 years","92","Female","F","Not Hispanic or Latino","2186-2",13835,Not Applicable,Not Applicable
,"93 years","93","Female","F","Not Hispanic or Latino","2186-2",12349,Not Applicable,Not Applicable
,"94 years","94","Female","F","Not Hispanic or Latino","2186-2",10584,Not Applicable,Not Applicable
,"95 years","95","Female","F","Not Hispanic or Latino","2186-2",9224,Not Applicable,Not Applicable
,"96 years","96","Female","F","Not Hispanic or Latino","2186-2",7482,Not Applicable,Not Applicable
,"97 years","97","Female","F","Not Hispanic or Latino","2186-2",5942,Not Applicable,Not Applicable
,"98 years","98","Female","F","Not Hispanic or Latino","2186-2",4417,Not Applicable,Not Applicable
,"99 years","99","Female","F","Not Hispanic or Latino","2186-2",3218,Not Applicable,Not Applicable
,"100+ years","100","Female","F","Not Hispanic or Latino","2186-2",7081,Not Applicable,Not Applicable
,"Not Stated","NS","Female","F","Not Hispanic or Latino","2186-2",26,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CA; 1999-2020; SYA; F; NON; ALL; 2006; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Female"
"States: California (06)"
"Year/Month: 2002; 2003; 2004; 2005; 2006"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 7:13:07 PM"
"---"
