"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Male","M","Not Hispanic or Latino","2186-2",4087,656936,622.1
,"1 year","1","Male","M","Not Hispanic or Latino","2186-2",310,651813,47.6
,"2 years","2","Male","M","Not Hispanic or Latino","2186-2",215,645560,33.3
,"3 years","3","Male","M","Not Hispanic or Latino","2186-2",177,651552,27.2
,"4 years","4","Male","M","Not Hispanic or Latino","2186-2",120,658854,18.2
,"5 years","5","Male","M","Not Hispanic or Latino","2186-2",122,670886,18.2
,"6 years","6","Male","M","Not Hispanic or Latino","2186-2",120,686659,17.5
,"7 years","7","Male","M","Not Hispanic or Latino","2186-2",88,709834,12.4
,"8 years","8","Male","M","Not Hispanic or Latino","2186-2",94,733258,12.8
,"9 years","9","Male","M","Not Hispanic or Latino","2186-2",115,755770,15.2
,"10 years","10","Male","M","Not Hispanic or Latino","2186-2",136,783368,17.4
,"11 years","11","Male","M","Not Hispanic or Latino","2186-2",120,790927,15.2
,"12 years","12","Male","M","Not Hispanic or Latino","2186-2",153,800202,19.1
,"13 years","13","Male","M","Not Hispanic or Latino","2186-2",165,795852,20.7
,"14 years","14","Male","M","Not Hispanic or Latino","2186-2",242,788487,30.7
,"15 years","15","Male","M","Not Hispanic or Latino","2186-2",284,777958,36.5
,"16 years","16","Male","M","Not Hispanic or Latino","2186-2",425,771217,55.1
,"17 years","17","Male","M","Not Hispanic or Latino","2186-2",591,768202,76.9
,"18 years","18","Male","M","Not Hispanic or Latino","2186-2",818,755103,108.3
,"19 years","19","Male","M","Not Hispanic or Latino","2186-2",851,743128,114.5
,"20 years","20","Male","M","Not Hispanic or Latino","2186-2",927,749152,123.7
,"21 years","21","Male","M","Not Hispanic or Latino","2186-2",937,749661,125.0
,"22 years","22","Male","M","Not Hispanic or Latino","2186-2",919,746228,123.2
,"23 years","23","Male","M","Not Hispanic or Latino","2186-2",815,744626,109.5
,"24 years","24","Male","M","Not Hispanic or Latino","2186-2",795,731416,108.7
,"25 years","25","Male","M","Not Hispanic or Latino","2186-2",809,733136,110.3
,"26 years","26","Male","M","Not Hispanic or Latino","2186-2",872,720229,121.1
,"27 years","27","Male","M","Not Hispanic or Latino","2186-2",822,726653,113.1
,"28 years","28","Male","M","Not Hispanic or Latino","2186-2",779,739849,105.3
,"29 years","29","Male","M","Not Hispanic or Latino","2186-2",868,761886,113.9
