"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Female","F","Not Hispanic or Latino","2186-2",259,56061,462.0
,"1 year","1","Female","F","Not Hispanic or Latino","2186-2",21,54867,38.3
,"2 years","2","Female","F","Not Hispanic or Latino","2186-2",Suppressed,52459,Suppressed
,"3 years","3","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53078,Suppressed
,"4 years","4","Female","F","Not Hispanic or Latino","2186-2",Suppressed,51734,Suppressed
,"5 years","5","Female","F","Not Hispanic or Latino","2186-2",Suppressed,50614,Suppressed
,"6 years","6","Female","F","Not Hispanic or Latino","2186-2",Suppressed,50189,Suppressed
,"7 years","7","Female","F","Not Hispanic or Latino","2186-2",Suppressed,50358,Suppressed
,"8 years","8","Female","F","Not Hispanic or Latino","2186-2",Suppressed,49322,Suppressed
,"9 years","9","Female","F","Not Hispanic or Latino","2186-2",Suppressed,50291,Suppressed
,"10 years","10","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53533,Suppressed
,"11 years","11","Female","F","Not Hispanic or Latino","2186-2",Suppressed,53074,Suppressed
,"12 years","12","Female","F","Not Hispanic or Latino","2186-2",Suppressed,55381,Suppressed
,"13 years","13","Female","F","Not Hispanic or Latino","2186-2",12,55519,Unreliable
,"14 years","14","Female","F","Not Hispanic or Latino","2186-2",Suppressed,55890,Suppressed
,"15 years","15","Female","F","Not Hispanic or Latino","2186-2",Suppressed,57681,Suppressed
,"16 years","16","Female","F","Not Hispanic or Latino","2186-2",11,59191,Unreliable
,"17 years","17","Female","F","Not Hispanic or Latino","2186-2",Suppressed,59350,Suppressed
,"18 years","18","Female","F","Not Hispanic or Latino","2186-2",13,63178,Unreliable
,"19 years","19","Female","F","Not Hispanic or Latino","2186-2",21,68066,30.9
,"20 years","20","Female","F","Not Hispanic or Latino","2186-2",21,71954,29.2
,"21 years","21","Female","F","Not Hispanic or Latino","2186-2",24,77336,31.0
,"22 years","22","Female","F","Not Hispanic or Latino","2186-2",33,76211,43.3
,"23 years","23","Female","F","Not Hispanic or Latino","2186-2",20,77580,25.8
,"24 years","24","Female","F","Not Hispanic or Latino","2186-2",23,77845,29.5
,"25 years","25","Female","F","Not Hispanic or Latino","2186-2",26,80975,32.1
,"26 years","26","Female","F","Not Hispanic or Latino","2186-2",28,81325,34.4
,"27 years","27","Female","F","Not Hispanic or Latino","2186-2",36,82180,43.8
,"28 years","28","Female","F","Not Hispanic or Latino","2186-2",26,78597,33.1
,"29 years","29","Female","F","Not Hispanic or Latino","2186-2",31,72294,42.9
,"30 years","30","Female","F","Not Hispanic or Latino","2186-2",29,70633,41.1
,"31 years","31","Female","F","Not Hispanic or Latino","2186-2",35,64382,54.4
,"32 years","32","Female","F","Not Hispanic or Latino","2186-2",26,66078,39.3
,"33 years","33","Female","F","Not Hispanic or Latino","2186-2",35,63710,54.9
,"34 years","34","Female","F","Not Hispanic or Latino","2186-2",32,64040,50.0
