"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1279	354908	360.4	10.1
	"Female"	"F"	"1 year"	"1"	80	351488	22.8	2.5
	"Female"	"F"	"2 years"	"2"	67	341328	19.6	2.4
	"Female"	"F"	"3 years"	"3"	56	346065	16.2	2.2
	"Female"	"F"	"4 years"	"4"	46	348865	13.2	1.9
	"Female"	"F"	"5 years"	"5"	36	346381	10.4	1.7
	"Female"	"F"	"6 years"	"6"	30	345859	8.7	1.6
	"Female"	"F"	"7 years"	"7"	17	345633	Unreliable	1.2
	"Female"	"F"	"8 years"	"8"	16	341719	Unreliable	1.2
	"Female"	"F"	"9 years"	"9"	25	337848	7.4	1.5
	"Female"	"F"	"10 years"	"10"	28	337601	8.3	1.6
	"Female"	"F"	"11 years"	"11"	31	338721	9.2	1.6
	"Female"	"F"	"12 years"	"12"	33	340426	9.7	1.7
	"Female"	"F"	"13 years"	"13"	38	344099	11.0	1.8
	"Female"	"F"	"14 years"	"14"	39	348687	11.2	1.8
	"Female"	"F"	"15 years"	"15"	42	352344	11.9	1.8
	"Female"	"F"	"16 years"	"16"	45	356747	12.6	1.9
	"Female"	"F"	"17 years"	"17"	65	362062	18.0	2.2
	"Female"	"F"	"18 years"	"18"	69	360004	19.2	2.3
	"Female"	"F"	"19 years"	"19"	70	355959	19.7	2.4
	"Female"	"F"	"20 years"	"20"	97	362636	26.7	2.7
	"Female"	"F"	"21 years"	"21"	101	363431	27.8	2.8
	"Female"	"F"	"22 years"	"22"	95	360030	26.4	2.7
	"Female"	"F"	"23 years"	"23"	118	355918	33.2	3.1
	"Female"	"F"	"24 years"	"24"	100	345994	28.9	2.9
	"Female"	"F"	"25 years"	"25"	113	334710	33.8	3.2
	"Female"	"F"	"26 years"	"26"	93	324678	28.6	3.0
	"Female"	"F"	"27 years"	"27"	81	317802	25.5	2.8
	"Female"	"F"	"28 years"	"28"	90	313480	28.7	3.0
	"Female"	"F"	"29 years"	"29"	100	311568	32.1	3.2
	"Female"	"F"	"30 years"	"30"	132	311016	42.4	3.7
	"Female"	"F"	"31 years"	"31"	123	311071	39.5	3.6
	"Female"	"F"	"32 years"	"32"	118	308666	38.2	3.5
	"Female"	"F"	"33 years"	"33"	118	305896	38.6	3.6
	"Female"	"F"	"34 years"	"34"	136	303122	44.9	3.8
	"Female"	"F"	"35 years"	"35"	137	300924	45.5	3.9
	"Female"	"F"	"36 years"	"36"	152	299713	50.7	4.1
	"Female"	"F"	"37 years"	"37"	169	300381	56.3	4.3
	"Female"	"F"	"38 years"	"38"	195	300945	64.8	4.6
	"Female"	"F"	"39 years"	"39"	201	300343	66.9	4.7
	"Female"	"F"	"40 years"	"40"	211	300794	70.1	4.8
	"Female"	"F"	"41 years"	"41"	238	299946	79.3	5.1
	"Female"	"F"	"42 years"	"42"	238	296747	80.2	5.2
	"Female"	"F"	"43 years"	"43"	311	292536	106.3	6.0
	"Female"	"F"	"44 years"	"44"	314	286550	109.6	6.2
	"Female"	"F"	"45 years"	"45"	325	279226	116.4	6.5
	"Female"	"F"	"46 years"	"46"	312	271080	115.1	6.5
	"Female"	"F"	"47 years"	"47"	367	264719	138.6	7.2
	"Female"	"F"	"48 years"	"48"	371	258169	143.7	7.5
	"Female"	"F"	"49 years"	"49"	409	251490	162.6	8.0
	"Female"	"F"	"50 years"	"50"	446	244489	182.4	8.6
	"Female"	"F"	"51 years"	"51"	486	237662	204.5	9.3
	"Female"	"F"	"52 years"	"52"	478	228916	208.8	9.6
	"Female"	"F"	"53 years"	"53"	540	220973	244.4	10.5
	"Female"	"F"	"54 years"	"54"	558	213446	261.4	11.1
	"Female"	"F"	"55 years"	"55"	568	205738	276.1	11.6
	"Female"	"F"	"56 years"	"56"	616	196513	313.5	12.6
	"Female"	"F"	"57 years"	"57"	634	187189	338.7	13.5
	"Female"	"F"	"58 years"	"58"	651	177720	366.3	14.4
	"Female"	"F"	"59 years"	"59"	668	167628	398.5	15.4
	"Female"	"F"	"60 years"	"60"	702	157369	446.1	16.8
	"Female"	"F"	"61 years"	"61"	730	147650	494.4	18.3
	"Female"	"F"	"62 years"	"62"	767	138901	552.2	19.9
	"Female"	"F"	"63 years"	"63"	754	131228	574.6	20.9
	"Female"	"F"	"64 years"	"64"	821	124115	661.5	23.1
	"Female"	"F"	"65 years"	"65"	796	116024	686.1	24.3
	"Female"	"F"	"66 years"	"66"	817	108008	756.4	26.5
	"Female"	"F"	"67 years"	"67"	846	100730	839.9	28.9
	"Female"	"F"	"68 years"	"68"	844	94053	897.4	30.9
	"Female"	"F"	"69 years"	"69"	835	87053	959.2	33.2
	"Female"	"F"	"70 years"	"70"	902	82213	1097.2	36.5
	"Female"	"F"	"71 years"	"71"	848	76992	1101.4	37.8
	"Female"	"F"	"72 years"	"72"	961	72242	1330.3	42.9
	"Female"	"F"	"73 years"	"73"	950	67613	1405.1	45.6
	"Female"	"F"	"74 years"	"74"	1022	63614	1606.6	50.3
	"Female"	"F"	"75 years"	"75"	1044	60555	1724.1	53.4
	"Female"	"F"	"76 years"	"76"	1115	57325	1945.1	58.2
	"Female"	"F"	"77 years"	"77"	1246	53580	2325.5	65.9
	"Female"	"F"	"78 years"	"78"	1199	50174	2389.7	69.0
	"Female"	"F"	"79 years"	"79"	1223	47312	2585.0	73.9
	"Female"	"F"	"80 years"	"80"	1359	44799	3033.5	82.3
	"Female"	"F"	"81 years"	"81"	1400	41879	3343.0	89.3
	"Female"	"F"	"82 years"	"82"	1478	39160	3774.3	98.2
	"Female"	"F"	"83 years"	"83"	1565	36680	4266.6	107.9
	"Female"	"F"	"84 years"	"84"	1587	33951	4674.4	117.3
	"Male"	"M"	"< 1 year"	"0"	1526	369832	412.6	10.6
	"Male"	"M"	"1 year"	"1"	107	364268	29.4	2.8
	"Male"	"M"	"2 years"	"2"	67	354986	18.9	2.3
	"Male"	"M"	"3 years"	"3"	64	360231	17.8	2.2
	"Male"	"M"	"4 years"	"4"	39	363547	10.7	1.7
	"Male"	"M"	"5 years"	"5"	29	360120	8.1	1.5
	"Male"	"M"	"6 years"	"6"	39	360502	10.8	1.7
	"Male"	"M"	"7 years"	"7"	32	359769	8.9	1.6
	"Male"	"M"	"8 years"	"8"	32	355276	9.0	1.6
	"Male"	"M"	"9 years"	"9"	36	350854	10.3	1.7
	"Male"	"M"	"10 years"	"10"	35	349397	10.0	1.7
	"Male"	"M"	"11 years"	"11"	31	351219	8.8	1.6
	"Male"	"M"	"12 years"	"12"	44	352798	12.5	1.9
	"Male"	"M"	"13 years"	"13"	51	355682	14.3	2.0
	"Male"	"M"	"14 years"	"14"	65	360925	18.0	2.2
	"Male"	"M"	"15 years"	"15"	82	366268	22.4	2.5
	"Male"	"M"	"16 years"	"16"	104	370741	28.1	2.8
	"Male"	"M"	"17 years"	"17"	167	377835	44.2	3.4
	"Male"	"M"	"18 years"	"18"	288	377903	76.2	4.5
	"Male"	"M"	"19 years"	"19"	294	376104	78.2	4.6
	"Male"	"M"	"20 years"	"20"	333	383770	86.8	4.8
	"Male"	"M"	"21 years"	"21"	326	386388	84.4	4.7
	"Male"	"M"	"22 years"	"22"	336	385192	87.2	4.8
	"Male"	"M"	"23 years"	"23"	343	380822	90.1	4.9
	"Male"	"M"	"24 years"	"24"	313	372941	83.9	4.7
	"Male"	"M"	"25 years"	"25"	355	363484	97.7	5.2
	"Male"	"M"	"26 years"	"26"	298	354351	84.1	4.9
	"Male"	"M"	"27 years"	"27"	325	347319	93.6	5.2
	"Male"	"M"	"28 years"	"28"	313	341675	91.6	5.2
	"Male"	"M"	"29 years"	"29"	302	337225	89.6	5.2
	"Male"	"M"	"30 years"	"30"	306	331831	92.2	5.3
	"Male"	"M"	"31 years"	"31"	326	329670	98.9	5.5
	"Male"	"M"	"32 years"	"32"	312	324538	96.1	5.4
	"Male"	"M"	"33 years"	"33"	325	318709	102.0	5.7
	"Male"	"M"	"34 years"	"34"	330	313086	105.4	5.8
	"Male"	"M"	"35 years"	"35"	340	308322	110.3	6.0
	"Male"	"M"	"36 years"	"36"	355	303170	117.1	6.2
	"Male"	"M"	"37 years"	"37"	360	300741	119.7	6.3
	"Male"	"M"	"38 years"	"38"	368	298608	123.2	6.4
	"Male"	"M"	"39 years"	"39"	375	296602	126.4	6.5
	"Male"	"M"	"40 years"	"40"	419	296363	141.4	6.9
	"Male"	"M"	"41 years"	"41"	448	297181	150.7	7.1
	"Male"	"M"	"42 years"	"42"	474	296606	159.8	7.3
	"Male"	"M"	"43 years"	"43"	495	294289	168.2	7.6
	"Male"	"M"	"44 years"	"44"	539	289669	186.1	8.0
	"Male"	"M"	"45 years"	"45"	570	283510	201.1	8.4
	"Male"	"M"	"46 years"	"46"	644	275683	233.6	9.2
	"Male"	"M"	"47 years"	"47"	673	267889	251.2	9.7
	"Male"	"M"	"48 years"	"48"	746	259261	287.7	10.5
	"Male"	"M"	"49 years"	"49"	754	250947	300.5	10.9
	"Male"	"M"	"50 years"	"50"	846	241960	349.6	12.0
	"Male"	"M"	"51 years"	"51"	906	232666	389.4	12.9
	"Male"	"M"	"52 years"	"52"	896	221826	403.9	13.5
	"Male"	"M"	"53 years"	"53"	935	211957	441.1	14.4
	"Male"	"M"	"54 years"	"54"	950	202399	469.4	15.2
	"Male"	"M"	"55 years"	"55"	1073	192535	557.3	17.0
	"Male"	"M"	"56 years"	"56"	1061	181415	584.8	18.0
	"Male"	"M"	"57 years"	"57"	1120	170794	655.8	19.6
	"Male"	"M"	"58 years"	"58"	1094	159937	684.0	20.7
	"Male"	"M"	"59 years"	"59"	1162	149385	777.9	22.8
	"Male"	"M"	"60 years"	"60"	1078	139265	774.1	23.6
	"Male"	"M"	"61 years"	"61"	1127	128365	878.0	26.2
	"Male"	"M"	"62 years"	"62"	1101	119330	922.7	27.8
	"Male"	"M"	"63 years"	"63"	1148	111440	1030.2	30.4
	"Male"	"M"	"64 years"	"64"	1087	104959	1035.6	31.4
	"Male"	"M"	"65 years"	"65"	1127	96399	1169.1	34.8
	"Male"	"M"	"66 years"	"66"	1116	88792	1256.9	37.6
	"Male"	"M"	"67 years"	"67"	1084	81360	1332.4	40.5
	"Male"	"M"	"68 years"	"68"	1074	74444	1442.7	44.0
