"Notes","Single-Year Ages","Single-Year Ages Code","Sex","Sex Code","Hispanic Origin","Hispanic Origin Code",Deaths,Population,Crude Rate
,"< 1 year","0","Male","M","Not Hispanic or Latino","2186-2",265,60276,439.6
,"1 year","1","Male","M","Not Hispanic or Latino","2186-2",20,58766,34.0
,"2 years","2","Male","M","Not Hispanic or Latino","2186-2",Suppressed,57802,Suppressed
,"3 years","3","Male","M","Not Hispanic or Latino","2186-2",Suppressed,56580,Suppressed
,"4 years","4","Male","M","Not Hispanic or Latino","2186-2",12,55962,Unreliable
,"5 years","5","Male","M","Not Hispanic or Latino","2186-2",Suppressed,55178,Suppressed
,"6 years","6","Male","M","Not Hispanic or Latino","2186-2",Suppressed,55247,Suppressed
,"7 years","7","Male","M","Not Hispanic or Latino","2186-2",Suppressed,55259,Suppressed
,"8 years","8","Male","M","Not Hispanic or Latino","2186-2",Suppressed,54811,Suppressed
,"9 years","9","Male","M","Not Hispanic or Latino","2186-2",Suppressed,54335,Suppressed
,"10 years","10","Male","M","Not Hispanic or Latino","2186-2",Suppressed,54360,Suppressed
,"11 years","11","Male","M","Not Hispanic or Latino","2186-2",Suppressed,54107,Suppressed
,"12 years","12","Male","M","Not Hispanic or Latino","2186-2",Suppressed,54366,Suppressed
,"13 years","13","Male","M","Not Hispanic or Latino","2186-2",Suppressed,54703,Suppressed
,"14 years","14","Male","M","Not Hispanic or Latino","2186-2",12,55474,Unreliable
,"15 years","15","Male","M","Not Hispanic or Latino","2186-2",Suppressed,56435,Suppressed
,"16 years","16","Male","M","Not Hispanic or Latino","2186-2",21,57638,36.4
,"17 years","17","Male","M","Not Hispanic or Latino","2186-2",20,59140,33.8
,"18 years","18","Male","M","Not Hispanic or Latino","2186-2",37,67430,54.9
,"19 years","19","Male","M","Not Hispanic or Latino","2186-2",52,79982,65.0
,"20 years","20","Male","M","Not Hispanic or Latino","2186-2",62,88667,69.9
,"21 years","21","Male","M","Not Hispanic or Latino","2186-2",78,94245,82.8
,"22 years","22","Male","M","Not Hispanic or Latino","2186-2",97,99669,97.3
,"23 years","23","Male","M","Not Hispanic or Latino","2186-2",81,99144,81.7
,"24 years","24","Male","M","Not Hispanic or Latino","2186-2",93,98692,94.2
,"25 years","25","Male","M","Not Hispanic or Latino","2186-2",88,97509,90.2
,"26 years","26","Male","M","Not Hispanic or Latino","2186-2",85,95517,89.0
,"27 years","27","Male","M","Not Hispanic or Latino","2186-2",82,93460,87.7
,"28 years","28","Male","M","Not Hispanic or Latino","2186-2",89,90380,98.5
,"29 years","29","Male","M","Not Hispanic or Latino","2186-2",102,88396,115.4
,"30 years","30","Male","M","Not Hispanic or Latino","2186-2",70,86570,80.9
,"31 years","31","Male","M","Not Hispanic or Latino","2186-2",88,85537,102.9
,"32 years","32","Male","M","Not Hispanic or Latino","2186-2",87,83527,104.2
,"33 years","33","Male","M","Not Hispanic or Latino","2186-2",85,81296,104.6
,"34 years","34","Male","M","Not Hispanic or Latino","2186-2",93,78198,118.9
,"35 years","35","Male","M","Not Hispanic or Latino","2186-2",84,75539,111.2
,"36 years","36","Male","M","Not Hispanic or Latino","2186-2",80,72640,110.1
,"37 years","37","Male","M","Not Hispanic or Latino","2186-2",92,71171,129.3
,"38 years","38","Male","M","Not Hispanic or Latino","2186-2",85,69740,121.9
,"39 years","39","Male","M","Not Hispanic or Latino","2186-2",117,69460,168.4
,"40 years","40","Male","M","Not Hispanic or Latino","2186-2",103,70809,145.5
,"41 years","41","Male","M","Not Hispanic or Latino","2186-2",122,72047,169.3
,"42 years","42","Male","M","Not Hispanic or Latino","2186-2",122,72257,168.8
,"43 years","43","Male","M","Not Hispanic or Latino","2186-2",151,72156,209.3
,"44 years","44","Male","M","Not Hispanic or Latino","2186-2",160,72319,221.2
,"45 years","45","Male","M","Not Hispanic or Latino","2186-2",177,71130,248.8
,"46 years","46","Male","M","Not Hispanic or Latino","2186-2",199,71689,277.6
,"47 years","47","Male","M","Not Hispanic or Latino","2186-2",236,73136,322.7
,"48 years","48","Male","M","Not Hispanic or Latino","2186-2",267,75034,355.8
,"49 years","49","Male","M","Not Hispanic or Latino","2186-2",307,77107,398.1
,"50 years","50","Male","M","Not Hispanic or Latino","2186-2",299,79675,375.3
,"51 years","51","Male","M","Not Hispanic or Latino","2186-2",341,81075,420.6
,"52 years","52","Male","M","Not Hispanic or Latino","2186-2",413,81191,508.7
,"53 years","53","Male","M","Not Hispanic or Latino","2186-2",419,81073,516.8
,"54 years","54","Male","M","Not Hispanic or Latino","2186-2",499,80913,616.7
,"55 years","55","Male","M","Not Hispanic or Latino","2186-2",531,79957,664.1
,"56 years","56","Male","M","Not Hispanic or Latino","2186-2",508,77852,652.5
,"57 years","57","Male","M","Not Hispanic or Latino","2186-2",547,76384,716.1
,"58 years","58","Male","M","Not Hispanic or Latino","2186-2",586,74079,791.0
,"59 years","59","Male","M","Not Hispanic or Latino","2186-2",620,71984,861.3
,"60 years","60","Male","M","Not Hispanic or Latino","2186-2",654,69431,941.9
,"61 years","61","Male","M","Not Hispanic or Latino","2186-2",716,67208,1065.3
,"62 years","62","Male","M","Not Hispanic or Latino","2186-2",708,64462,1098.3
,"63 years","63","Male","M","Not Hispanic or Latino","2186-2",676,62393,1083.5
,"64 years","64","Male","M","Not Hispanic or Latino","2186-2",724,61684,1173.7
,"65 years","65","Male","M","Not Hispanic or Latino","2186-2",699,58494,1195.0
,"66 years","66","Male","M","Not Hispanic or Latino","2186-2",763,54790,1392.6
,"67 years","67","Male","M","Not Hispanic or Latino","2186-2",753,50848,1480.9
,"68 years","68","Male","M","Not Hispanic or Latino","2186-2",764,47477,1609.2
,"69 years","69","Male","M","Not Hispanic or Latino","2186-2",677,42414,1596.2
,"70 years","70","Male","M","Not Hispanic or Latino","2186-2",722,39753,1816.2
,"71 years","71","Male","M","Not Hispanic or Latino","2186-2",769,36913,2083.3
,"72 years","72","Male","M","Not Hispanic or Latino","2186-2",786,34285,2292.5
,"73 years","73","Male","M","Not Hispanic or Latino","2186-2",757,31142,2430.8
,"74 years","74","Male","M","Not Hispanic or Latino","2186-2",749,29250,2560.7
,"75 years","75","Male","M","Not Hispanic or Latino","2186-2",808,27701,2916.9
,"76 years","76","Male","M","Not Hispanic or Latino","2186-2",898,26265,3419.0
,"77 years","77","Male","M","Not Hispanic or Latino","2186-2",937,24902,3762.7
,"78 years","78","Male","M","Not Hispanic or Latino","2186-2",931,23489,3963.6
,"79 years","79","Male","M","Not Hispanic or Latino","2186-2",978,22374,4371.1
,"80 years","80","Male","M","Not Hispanic or Latino","2186-2",1090,21524,5064.1
,"81 years","81","Male","M","Not Hispanic or Latino","2186-2",1193,20591,5793.8
,"82 years","82","Male","M","Not Hispanic or Latino","2186-2",1214,19275,6298.3
,"83 years","83","Male","M","Not Hispanic or Latino","2186-2",1221,18068,6757.8
,"84 years","84","Male","M","Not Hispanic or Latino","2186-2",1318,16744,7871.5
,"85 years","85","Male","M","Not Hispanic or Latino","2186-2",1382,Not Applicable,Not Applicable
,"86 years","86","Male","M","Not Hispanic or Latino","2186-2",1268,Not Applicable,Not Applicable
,"87 years","87","Male","M","Not Hispanic or Latino","2186-2",1301,Not Applicable,Not Applicable
,"88 years","88","Male","M","Not Hispanic or Latino","2186-2",1326,Not Applicable,Not Applicable
,"89 years","89","Male","M","Not Hispanic or Latino","2186-2",1315,Not Applicable,Not Applicable
,"90 years","90","Male","M","Not Hispanic or Latino","2186-2",1240,Not Applicable,Not Applicable
,"91 years","91","Male","M","Not Hispanic or Latino","2186-2",1153,Not Applicable,Not Applicable
,"92 years","92","Male","M","Not Hispanic or Latino","2186-2",1048,Not Applicable,Not Applicable
,"93 years","93","Male","M","Not Hispanic or Latino","2186-2",910,Not Applicable,Not Applicable
,"94 years","94","Male","M","Not Hispanic or Latino","2186-2",693,Not Applicable,Not Applicable
,"95 years","95","Male","M","Not Hispanic or Latino","2186-2",543,Not Applicable,Not Applicable
,"96 years","96","Male","M","Not Hispanic or Latino","2186-2",417,Not Applicable,Not Applicable
,"97 years","97","Male","M","Not Hispanic or Latino","2186-2",272,Not Applicable,Not Applicable
,"98 years","98","Male","M","Not Hispanic or Latino","2186-2",186,Not Applicable,Not Applicable
,"99 years","99","Male","M","Not Hispanic or Latino","2186-2",142,Not Applicable,Not Applicable
,"100+ years","100","Male","M","Not Hispanic or Latino","2186-2",220,Not Applicable,Not Applicable
,"Not Stated","NS","Male","M","Not Hispanic or Latino","2186-2",0,Not Applicable,Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: SD; 1999-2020; SYA; M; NON; ALL; 2015; 5Y"
"Hispanic Origin: Not Hispanic or Latino"
"Sex: Male"
"States: San Diego County, CA (06073)"
"Year/Month: 2011; 2012; 2013; 2014; 2015"
"Group By: Single-Year Ages; Sex; Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 9, 2026 9:51:45 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Feb 9, 2026 9:51:45 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"8. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
