"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	1268	348030	364.3	10.2
	"Female"	"F"	"1 year"	"1"	95	344836	27.5	2.8
	"Female"	"F"	"2 years"	"2"	54	345629	15.6	2.1
	"Female"	"F"	"3 years"	"3"	36	345446	10.4	1.7
	"Female"	"F"	"4 years"	"4"	38	346458	11.0	1.8
	"Female"	"F"	"5 years"	"5"	38	345686	11.0	1.8
	"Female"	"F"	"6 years"	"6"	34	348860	9.7	1.7
	"Female"	"F"	"7 years"	"7"	25	352996	7.1	1.4
	"Female"	"F"	"8 years"	"8"	27	355327	7.6	1.5
	"Female"	"F"	"9 years"	"9"	24	355017	6.8	1.4
	"Female"	"F"	"10 years"	"10"	21	357179	5.9	1.3
	"Female"	"F"	"11 years"	"11"	26	360505	7.2	1.4
	"Female"	"F"	"12 years"	"12"	36	363730	9.9	1.6
	"Female"	"F"	"13 years"	"13"	42	367680	11.4	1.8
	"Female"	"F"	"14 years"	"14"	57	374256	15.2	2.0
	"Female"	"F"	"15 years"	"15"	60	381746	15.7	2.0
	"Female"	"F"	"16 years"	"16"	73	390188	18.7	2.2
	"Female"	"F"	"17 years"	"17"	84	399626	21.0	2.3
	"Female"	"F"	"18 years"	"18"	97	410022	23.7	2.4
	"Female"	"F"	"19 years"	"19"	151	389809	38.7	3.2
	"Female"	"F"	"20 years"	"20"	131	415592	31.5	2.8
	"Female"	"F"	"21 years"	"21"	172	439477	39.1	3.0
	"Female"	"F"	"22 years"	"22"	173	464071	37.3	2.8
	"Female"	"F"	"23 years"	"23"	186	491154	37.9	2.8
	"Female"	"F"	"24 years"	"24"	220	500705	43.9	3.0
	"Female"	"F"	"25 years"	"25"	230	500952	45.9	3.0
	"Female"	"F"	"26 years"	"26"	232	497203	46.7	3.1
	"Female"	"F"	"27 years"	"27"	244	489887	49.8	3.2
	"Female"	"F"	"28 years"	"28"	238	487060	48.9	3.2
	"Female"	"F"	"29 years"	"29"	234	487171	48.0	3.1
	"Female"	"F"	"30 years"	"30"	241	485700	49.6	3.2
	"Female"	"F"	"31 years"	"31"	276	481485	57.3	3.5
	"Female"	"F"	"32 years"	"32"	314	473276	66.3	3.7
	"Female"	"F"	"33 years"	"33"	306	462323	66.2	3.8
	"Female"	"F"	"34 years"	"34"	306	451087	67.8	3.9
	"Female"	"F"	"35 years"	"35"	346	438667	78.9	4.2
	"Female"	"F"	"36 years"	"36"	356	428034	83.2	4.4
	"Female"	"F"	"37 years"	"37"	368	420323	87.6	4.6
	"Female"	"F"	"38 years"	"38"	419	417093	100.5	4.9
	"Female"	"F"	"39 years"	"39"	430	421332	102.1	4.9
	"Female"	"F"	"40 years"	"40"	548	439500	124.7	5.3
	"Female"	"F"	"41 years"	"41"	559	461216	121.2	5.1
	"Female"	"F"	"42 years"	"42"	621	479968	129.4	5.2
	"Female"	"F"	"43 years"	"43"	747	493770	151.3	5.5
	"Female"	"F"	"44 years"	"44"	838	504979	165.9	5.7
	"Female"	"F"	"45 years"	"45"	950	507494	187.2	6.1
	"Female"	"F"	"46 years"	"46"	1067	515661	206.9	6.3
	"Female"	"F"	"47 years"	"47"	1182	532210	222.1	6.5
	"Female"	"F"	"48 years"	"48"	1286	553704	232.3	6.5
	"Female"	"F"	"49 years"	"49"	1585	577005	274.7	6.9
	"Female"	"F"	"50 years"	"50"	1753	602330	291.0	7.0
	"Female"	"F"	"51 years"	"51"	2050	618755	331.3	7.3
	"Female"	"F"	"52 years"	"52"	2213	625502	353.8	7.5
	"Female"	"F"	"53 years"	"53"	2332	631982	369.0	7.6
	"Female"	"F"	"54 years"	"54"	2506	637219	393.3	7.9
	"Female"	"F"	"55 years"	"55"	2821	633622	445.2	8.4
	"Female"	"F"	"56 years"	"56"	2912	629547	462.6	8.6
	"Female"	"F"	"57 years"	"57"	3090	626009	493.6	8.9
	"Female"	"F"	"58 years"	"58"	3191	618231	516.2	9.1
	"Female"	"F"	"59 years"	"59"	3381	605455	558.4	9.6
	"Female"	"F"	"60 years"	"60"	3704	593678	623.9	10.3
	"Female"	"F"	"61 years"	"61"	3881	579349	669.9	10.8
	"Female"	"F"	"62 years"	"62"	3923	565338	693.9	11.1
	"Female"	"F"	"63 years"	"63"	4273	554435	770.7	11.8
	"Female"	"F"	"64 years"	"64"	4542	558479	813.3	12.1
	"Female"	"F"	"65 years"	"65"	4873	532319	915.4	13.1
	"Female"	"F"	"66 years"	"66"	4846	507138	955.6	13.7
	"Female"	"F"	"67 years"	"67"	5066	479354	1056.8	14.8
	"Female"	"F"	"68 years"	"68"	5231	457140	1144.3	15.8
	"Female"	"F"	"69 years"	"69"	5213	413309	1261.3	17.5
	"Female"	"F"	"70 years"	"70"	5616	394756	1422.7	19.0
	"Female"	"F"	"71 years"	"71"	5789	373452	1550.1	20.4
	"Female"	"F"	"72 years"	"72"	5894	351531	1676.7	21.8
	"Female"	"F"	"73 years"	"73"	6102	324584	1879.9	24.1
	"Female"	"F"	"74 years"	"74"	6369	306661	2076.9	26.0
