"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Female"	"F"	"< 1 year"	"0"	614	176618	347.6	14.0
	"Female"	"F"	"1 year"	"1"	33	179614	18.4	3.2
	"Female"	"F"	"2 years"	"2"	30	181278	16.5	3.0
	"Female"	"F"	"3 years"	"3"	25	180975	13.8	2.8
	"Female"	"F"	"4 years"	"4"	13	183134	Unreliable	2.0
	"Female"	"F"	"5 years"	"5"	17	184700	Unreliable	2.2
	"Female"	"F"	"6 years"	"6"	21	186950	11.2	2.5
	"Female"	"F"	"7 years"	"7"	10	188513	Unreliable	1.7
	"Female"	"F"	"8 years"	"8"	Suppressed	188361	Suppressed	Suppressed
	"Female"	"F"	"9 years"	"9"	11	187379	Unreliable	1.8
	"Female"	"F"	"10 years"	"10"	11	188674	Unreliable	1.8
	"Female"	"F"	"11 years"	"11"	11	188102	Unreliable	1.8
	"Female"	"F"	"12 years"	"12"	11	185986	Unreliable	1.8
	"Female"	"F"	"13 years"	"13"	18	185582	Unreliable	2.3
	"Female"	"F"	"14 years"	"14"	13	187408	Unreliable	1.9
	"Female"	"F"	"15 years"	"15"	13	188368	Unreliable	1.9
	"Female"	"F"	"16 years"	"16"	24	190356	12.6	2.6
	"Female"	"F"	"17 years"	"17"	23	195591	11.8	2.5
	"Female"	"F"	"18 years"	"18"	35	201485	17.4	2.9
	"Female"	"F"	"19 years"	"19"	44	197338	22.3	3.4
	"Female"	"F"	"20 years"	"20"	46	204352	22.5	3.3
	"Female"	"F"	"21 years"	"21"	44	219864	20.0	3.0
	"Female"	"F"	"22 years"	"22"	46	235844	19.5	2.9
	"Female"	"F"	"23 years"	"23"	58	250747	23.1	3.0
	"Female"	"F"	"24 years"	"24"	51	257771	19.8	2.8
	"Female"	"F"	"25 years"	"25"	58	262593	22.1	2.9
	"Female"	"F"	"26 years"	"26"	62	265669	23.3	3.0
	"Female"	"F"	"27 years"	"27"	58	266548	21.8	2.9
	"Female"	"F"	"28 years"	"28"	61	270236	22.6	2.9
	"Female"	"F"	"29 years"	"29"	68	277275	24.5	3.0
	"Female"	"F"	"30 years"	"30"	87	281596	30.9	3.3
	"Female"	"F"	"31 years"	"31"	86	284447	30.2	3.3
	"Female"	"F"	"32 years"	"32"	86	283595	30.3	3.3
	"Female"	"F"	"33 years"	"33"	97	279932	34.7	3.5
	"Female"	"F"	"34 years"	"34"	100	276530	36.2	3.6
	"Female"	"F"	"35 years"	"35"	120	274466	43.7	4.0
	"Female"	"F"	"36 years"	"36"	108	273566	39.5	3.8
	"Female"	"F"	"37 years"	"37"	121	275697	43.9	4.0
	"Female"	"F"	"38 years"	"38"	135	279880	48.2	4.2
	"Female"	"F"	"39 years"	"39"	147	283352	51.9	4.3
	"Female"	"F"	"40 years"	"40"	177	286309	61.8	4.6
	"Female"	"F"	"41 years"	"41"	164	287157	57.1	4.5
	"Female"	"F"	"42 years"	"42"	182	285693	63.7	4.7
	"Female"	"F"	"43 years"	"43"	210	280724	74.8	5.2
	"Female"	"F"	"44 years"	"44"	243	272250	89.3	5.7
	"Female"	"F"	"45 years"	"45"	213	264778	80.4	5.5
	"Female"	"F"	"46 years"	"46"	246	257964	95.4	6.1
	"Female"	"F"	"47 years"	"47"	274	255583	107.2	6.5
	"Female"	"F"	"48 years"	"48"	301	255367	117.9	6.8
	"Female"	"F"	"49 years"	"49"	346	255392	135.5	7.3
	"Female"	"F"	"50 years"	"50"	360	253841	141.8	7.5
	"Female"	"F"	"51 years"	"51"	416	253792	163.9	8.0
	"Female"	"F"	"52 years"	"52"	407	249397	163.2	8.1
	"Female"	"F"	"53 years"	"53"	401	244858	163.8	8.2
	"Female"	"F"	"54 years"	"54"	468	242792	192.8	8.9
	"Female"	"F"	"55 years"	"55"	514	241199	213.1	9.4
	"Female"	"F"	"56 years"	"56"	549	237414	231.2	9.9
	"Female"	"F"	"57 years"	"57"	589	233791	251.9	10.4
	"Female"	"F"	"58 years"	"58"	593	228352	259.7	10.7
	"Female"	"F"	"59 years"	"59"	639	221660	288.3	11.4
	"Female"	"F"	"60 years"	"60"	674	214149	314.7	12.1
	"Female"	"F"	"61 years"	"61"	743	208006	357.2	13.1
	"Female"	"F"	"62 years"	"62"	766	201553	380.0	13.7
	"Female"	"F"	"63 years"	"63"	808	193950	416.6	14.7
	"Female"	"F"	"64 years"	"64"	798	186317	428.3	15.2
	"Female"	"F"	"65 years"	"65"	828	174704	473.9	16.5
	"Female"	"F"	"66 years"	"66"	827	161578	511.8	17.8
	"Female"	"F"	"67 years"	"67"	847	148752	569.4	19.6
	"Female"	"F"	"68 years"	"68"	806	136606	590.0	20.8
	"Female"	"F"	"69 years"	"69"	900	125960	714.5	23.8
	"Female"	"F"	"70 years"	"70"	906	119267	759.6	25.2
	"Female"	"F"	"71 years"	"71"	900	112848	797.5	26.6
	"Female"	"F"	"72 years"	"72"	963	106622	903.2	29.1
	"Female"	"F"	"73 years"	"73"	1006	102089	985.4	31.1
	"Female"	"F"	"74 years"	"74"	1170	96927	1207.1	35.3
	"Female"	"F"	"75 years"	"75"	1207	92028	1311.6	37.8
	"Female"	"F"	"76 years"	"76"	1325	87093	1521.4	41.8
	"Female"	"F"	"77 years"	"77"	1403	82807	1694.3	45.2
	"Female"	"F"	"78 years"	"78"	1450	78399	1849.5	48.6
	"Female"	"F"	"79 years"	"79"	1559	73690	2115.6	53.6
	"Female"	"F"	"80 years"	"80"	1667	69446	2400.4	58.8
	"Female"	"F"	"81 years"	"81"	1884	65677	2868.6	66.1
	"Female"	"F"	"82 years"	"82"	1959	61606	3179.9	71.8
	"Female"	"F"	"83 years"	"83"	2050	56923	3601.4	79.5
	"Female"	"F"	"84 years"	"84"	2129	52568	4050.0	87.8
	"Male"	"M"	"< 1 year"	"0"	722	186471	387.2	14.4
	"Male"	"M"	"1 year"	"1"	46	190170	24.2	3.6
	"Male"	"M"	"2 years"	"2"	24	190162	12.6	2.6
	"Male"	"M"	"3 years"	"3"	17	190113	Unreliable	2.2
	"Male"	"M"	"4 years"	"4"	17	191668	Unreliable	2.2
	"Male"	"M"	"5 years"	"5"	16	193216	Unreliable	2.1
	"Male"	"M"	"6 years"	"6"	15	194956	Unreliable	2.0
